"year_week","date","countrycode","countryname","hosp_occupancy","icu_occupancy","hosp_weekly_admission","icu_weekly_admission"
"2020-W25",2020-06-20,"MT","Malta",NA,NA,0.202610022307364,0
"2020-W25",2020-06-21,"MT","Malta",1,1,0.202610022307364,0
"2020-W26",2020-06-22,"MT","Malta",1,1,0,0
"2020-W26",2020-06-23,"MT","Malta",1,1,0,0
"2020-W26",2020-06-24,"MT","Malta",1,1,0,0
"2020-W26",2020-06-25,"MT","Malta",1,1,0,0
"2020-W26",2020-06-26,"MT","Malta",1,1,0,0
"2020-W26",2020-06-27,"MT","Malta",1,1,0,0
"2020-W26",2020-06-28,"MT","Malta",1,1,0,0
"2020-W27",2020-06-29,"MT","Malta",0,1,0,0
"2020-W27",2020-06-30,"MT","Malta",0,1,0,0
"2020-W27",2020-07-01,"MT","Malta",0,1,0,0
"2020-W27",2020-07-02,"MT","Malta",0,0,0,0
"2020-W27",2020-07-03,"MT","Malta",0,0,0,0
"2020-W27",2020-07-04,"MT","Malta",0,0,0,0
"2020-W27",2020-07-05,"MT","Malta",NA,NA,0,0
"2020-W28",2020-07-06,"MT","Malta",NA,NA,0.202610022307364,0
"2020-W28",2020-07-07,"MT","Malta",NA,NA,0.202610022307364,0
"2020-W28",2020-07-08,"MT","Malta",NA,NA,0.202610022307364,0
"2020-W28",2020-07-09,"MT","Malta",NA,NA,0.202610022307364,0
"2020-W28",2020-07-10,"MT","Malta",NA,NA,0.202610022307364,0
"2020-W28",2020-07-11,"MT","Malta",NA,NA,0.202610022307364,0
"2020-W28",2020-07-12,"MT","Malta",NA,NA,0.202610022307364,0
"2020-W29",2020-07-13,"MT","Malta",NA,NA,0.202610022307364,0
"2020-W29",2020-07-14,"MT","Malta",NA,NA,0.202610022307364,0
"2020-W29",2020-07-15,"MT","Malta",NA,NA,0.202610022307364,0
"2020-W29",2020-07-16,"MT","Malta",NA,NA,0.202610022307364,0
"2020-W29",2020-07-17,"MT","Malta",NA,NA,0.202610022307364,0
"2020-W29",2020-07-18,"MT","Malta",NA,NA,0.202610022307364,0
"2020-W29",2020-07-19,"MT","Malta",NA,NA,0.202610022307364,0
"2020-W30",2020-07-20,"MT","Malta",NA,NA,0.810440089229454,0
"2020-W30",2020-07-21,"MT","Malta",NA,NA,0.810440089229454,0
"2020-W30",2020-07-22,"MT","Malta",NA,NA,0.810440089229454,0
"2020-W30",2020-07-23,"MT","Malta",NA,NA,0.810440089229454,0
"2020-W30",2020-07-24,"MT","Malta",NA,NA,0.810440089229454,0
"2020-W30",2020-07-25,"MT","Malta",NA,NA,0.810440089229454,0
"2020-W30",2020-07-26,"MT","Malta",NA,NA,0.810440089229454,0
"2020-W31",2020-07-27,"MT","Malta",NA,NA,1.62088017845891,0
"2020-W31",2020-07-28,"MT","Malta",NA,NA,1.62088017845891,0
"2020-W31",2020-07-29,"MT","Malta",NA,NA,1.62088017845891,0
"2020-W31",2020-07-30,"MT","Malta",NA,NA,1.62088017845891,0
"2020-W31",2020-07-31,"MT","Malta",NA,NA,1.62088017845891,0
"2020-W31",2020-08-01,"MT","Malta",NA,NA,1.62088017845891,0
"2020-W31",2020-08-02,"MT","Malta",NA,NA,1.62088017845891,0
"2020-W32",2020-08-03,"MT","Malta",NA,NA,3.03915033461045,0.202610022307364
"2020-W32",2020-08-04,"MT","Malta",NA,NA,3.03915033461045,0.202610022307364
"2020-W32",2020-08-05,"MT","Malta",NA,NA,3.03915033461045,0.202610022307364
"2020-W32",2020-08-06,"MT","Malta",NA,NA,3.03915033461045,0.202610022307364
"2020-W32",2020-08-07,"MT","Malta",NA,NA,3.03915033461045,0.202610022307364
"2020-W32",2020-08-08,"MT","Malta",NA,NA,3.03915033461045,0.202610022307364
"2020-W32",2020-08-09,"MT","Malta",NA,NA,3.03915033461045,0.202610022307364
"2020-W33",2020-08-10,"MT","Malta",NA,NA,2.63393028999573,0.202610022307364
"2020-W33",2020-08-11,"MT","Malta",NA,NA,2.63393028999573,0.202610022307364
"2020-W33",2020-08-12,"MT","Malta",NA,NA,2.63393028999573,0.202610022307364
"2020-W33",2020-08-13,"MT","Malta",NA,NA,2.63393028999573,0.202610022307364
"2020-W33",2020-08-14,"MT","Malta",NA,NA,2.63393028999573,0.202610022307364
"2020-W33",2020-08-15,"MT","Malta",NA,NA,2.63393028999573,0.202610022307364
"2020-W33",2020-08-16,"MT","Malta",NA,NA,2.63393028999573,0.202610022307364
"2020-W34",2020-08-17,"MT","Malta",NA,NA,2.43132026768836,0
"2020-W34",2020-08-18,"MT","Malta",NA,NA,2.43132026768836,0
"2020-W34",2020-08-19,"MT","Malta",NA,NA,2.43132026768836,0
"2020-W34",2020-08-20,"MT","Malta",NA,NA,2.43132026768836,0
"2020-W34",2020-08-21,"MT","Malta",NA,NA,2.43132026768836,0
"2020-W34",2020-08-22,"MT","Malta",NA,NA,2.43132026768836,0
"2020-W34",2020-08-23,"MT","Malta",NA,NA,2.43132026768836,0
"2020-W35",2020-08-24,"MT","Malta",NA,NA,3.24176035691782,0.202610022307364
"2020-W35",2020-08-25,"MT","Malta",NA,NA,3.24176035691782,0.202610022307364
"2020-W35",2020-08-26,"MT","Malta",NA,NA,3.24176035691782,0.202610022307364
"2020-W35",2020-08-27,"MT","Malta",NA,NA,3.24176035691782,0.202610022307364
"2020-W35",2020-08-28,"MT","Malta",NA,NA,3.24176035691782,0.202610022307364
"2020-W35",2020-08-29,"MT","Malta",NA,NA,3.24176035691782,0.202610022307364
"2020-W35",2020-08-30,"MT","Malta",NA,NA,3.24176035691782,0.202610022307364
"2020-W36",2020-08-31,"MT","Malta",NA,NA,2.83654031230309,0.202610022307364
"2020-W36",2020-09-01,"MT","Malta",NA,NA,2.83654031230309,0.202610022307364
"2020-W36",2020-09-02,"MT","Malta",NA,NA,2.83654031230309,0.202610022307364
"2020-W36",2020-09-03,"MT","Malta",NA,NA,2.83654031230309,0.202610022307364
"2020-W36",2020-09-04,"MT","Malta",NA,NA,2.83654031230309,0.202610022307364
"2020-W36",2020-09-05,"MT","Malta",NA,NA,2.83654031230309,0.202610022307364
"2020-W36",2020-09-06,"MT","Malta",NA,NA,2.83654031230309,0.202610022307364
"2020-W37",2020-09-07,"MT","Malta",NA,NA,3.03915033461045,0.810440089229454
"2020-W37",2020-09-08,"MT","Malta",NA,NA,3.03915033461045,0.810440089229454
"2020-W37",2020-09-09,"MT","Malta",NA,NA,3.03915033461045,0.810440089229454
"2020-W37",2020-09-10,"MT","Malta",NA,NA,3.03915033461045,0.810440089229454
"2020-W37",2020-09-11,"MT","Malta",NA,NA,3.03915033461045,0.810440089229454
"2020-W37",2020-09-12,"MT","Malta",NA,NA,3.03915033461045,0.810440089229454
"2020-W37",2020-09-13,"MT","Malta",NA,NA,3.03915033461045,0.810440089229454
"2020-W38",2020-09-14,"MT","Malta",NA,NA,3.03915033461045,0.60783006692209
"2020-W38",2020-09-15,"MT","Malta",NA,NA,3.03915033461045,0.60783006692209
"2020-W38",2020-09-16,"MT","Malta",NA,NA,3.03915033461045,0.60783006692209
"2020-W38",2020-09-17,"MT","Malta",NA,NA,3.03915033461045,0.60783006692209
"2020-W38",2020-09-18,"MT","Malta",NA,NA,3.03915033461045,0.60783006692209
"2020-W38",2020-09-19,"MT","Malta",NA,NA,3.03915033461045,0.60783006692209
"2020-W38",2020-09-20,"MT","Malta",NA,NA,3.03915033461045,0.60783006692209
"2020-W39",2020-09-21,"MT","Malta",NA,NA,3.64698040153254,1.41827015615154
"2020-W39",2020-09-22,"MT","Malta",NA,NA,3.64698040153254,1.41827015615154
"2020-W39",2020-09-23,"MT","Malta",NA,NA,3.64698040153254,1.41827015615154
"2020-W39",2020-09-24,"MT","Malta",NA,NA,3.64698040153254,1.41827015615154
"2020-W39",2020-09-25,"MT","Malta",NA,NA,3.64698040153254,1.41827015615154
"2020-W39",2020-09-26,"MT","Malta",NA,NA,3.64698040153254,1.41827015615154
"2020-W39",2020-09-27,"MT","Malta",NA,NA,3.64698040153254,1.41827015615154
"2020-W40",2020-09-28,"MT","Malta",NA,NA,2.43132026768836,0.810440089229454
"2020-W40",2020-09-29,"MT","Malta",NA,NA,2.43132026768836,0.810440089229454
"2020-W40",2020-09-30,"MT","Malta",NA,NA,2.43132026768836,0.810440089229454
"2020-W40",2020-10-01,"MT","Malta",NA,NA,2.43132026768836,0.810440089229454
"2020-W40",2020-10-02,"MT","Malta",NA,NA,2.43132026768836,0.810440089229454
"2020-W40",2020-10-03,"MT","Malta",NA,NA,2.43132026768836,0.810440089229454
"2020-W40",2020-10-04,"MT","Malta",NA,NA,2.43132026768836,0.810440089229454
"2020-W41",2020-10-05,"MT","Malta",NA,NA,2.63393028999573,0.60783006692209
"2020-W41",2020-10-06,"MT","Malta",NA,NA,2.63393028999573,0.60783006692209
"2020-W41",2020-10-07,"MT","Malta",NA,NA,2.63393028999573,0.60783006692209
"2020-W41",2020-10-08,"MT","Malta",NA,NA,2.63393028999573,0.60783006692209
"2020-W41",2020-10-09,"MT","Malta",NA,NA,2.63393028999573,0.60783006692209
"2020-W41",2020-10-10,"MT","Malta",NA,NA,2.63393028999573,0.60783006692209
"2020-W41",2020-10-11,"MT","Malta",NA,NA,2.63393028999573,0.60783006692209
"2020-W42",2020-10-12,"MT","Malta",NA,NA,2.83654031230309,1.21566013384418
"2020-W42",2020-10-13,"MT","Malta",NA,NA,2.83654031230309,1.21566013384418
"2020-W42",2020-10-14,"MT","Malta",NA,NA,2.83654031230309,1.21566013384418
"2020-W42",2020-10-15,"MT","Malta",NA,NA,2.83654031230309,1.21566013384418
"2020-W42",2020-10-16,"MT","Malta",NA,NA,2.83654031230309,1.21566013384418
"2020-W42",2020-10-17,"MT","Malta",NA,NA,2.83654031230309,1.21566013384418
"2020-W42",2020-10-18,"MT","Malta",NA,NA,2.83654031230309,1.21566013384418
"2020-W43",2020-10-19,"MT","Malta",NA,NA,3.03915033461045,1.41827015615154
"2020-W43",2020-10-20,"MT","Malta",NA,NA,3.03915033461045,1.41827015615154
"2020-W43",2020-10-21,"MT","Malta",NA,NA,3.03915033461045,1.41827015615154
"2020-W43",2020-10-22,"MT","Malta",NA,NA,3.03915033461045,1.41827015615154
"2020-W43",2020-10-23,"MT","Malta",NA,NA,3.03915033461045,1.41827015615154
"2020-W43",2020-10-24,"MT","Malta",NA,NA,3.03915033461045,1.41827015615154
"2020-W43",2020-10-25,"MT","Malta",NA,NA,3.03915033461045,1.41827015615154
"2020-W44",2020-10-26,"MT","Malta",NA,NA,3.44437037922518,NA
"2020-W44",2020-10-27,"MT","Malta",NA,NA,3.44437037922518,NA
"2020-W44",2020-10-28,"MT","Malta",NA,NA,3.44437037922518,NA
"2020-W44",2020-10-29,"MT","Malta",NA,NA,3.44437037922518,NA
"2020-W44",2020-10-30,"MT","Malta",NA,NA,3.44437037922518,NA
"2020-W44",2020-10-31,"MT","Malta",NA,NA,3.44437037922518,NA
"2020-W44",2020-11-01,"MT","Malta",NA,NA,3.44437037922518,NA
"2020-W45",2020-11-02,"MT","Malta",NA,NA,3.24176035691782,NA
"2020-W45",2020-11-03,"MT","Malta",NA,NA,3.24176035691782,NA
"2020-W45",2020-11-04,"MT","Malta",NA,NA,3.24176035691782,NA
"2020-W45",2020-11-05,"MT","Malta",NA,NA,3.24176035691782,NA
"2020-W45",2020-11-06,"MT","Malta",NA,NA,3.24176035691782,NA
"2020-W45",2020-11-07,"MT","Malta",NA,NA,3.24176035691782,NA
"2020-W45",2020-11-08,"MT","Malta",NA,NA,3.24176035691782,NA
"2020-W46",2020-11-09,"MT","Malta",NA,NA,3.84959042383991,NA
"2020-W46",2020-11-10,"MT","Malta",NA,NA,3.84959042383991,NA
"2020-W46",2020-11-11,"MT","Malta",NA,NA,3.84959042383991,NA
"2020-W46",2020-11-12,"MT","Malta",NA,NA,3.84959042383991,NA
"2020-W46",2020-11-13,"MT","Malta",NA,NA,3.84959042383991,NA
"2020-W46",2020-11-14,"MT","Malta",NA,NA,3.84959042383991,NA
"2020-W46",2020-11-15,"MT","Malta",NA,NA,3.84959042383991,NA
"2020-W47",2020-11-16,"MT","Malta",NA,NA,5.26786057999145,NA
"2020-W47",2020-11-17,"MT","Malta",NA,NA,5.26786057999145,NA
"2020-W47",2020-11-18,"MT","Malta",NA,NA,5.26786057999145,NA
"2020-W47",2020-11-19,"MT","Malta",NA,NA,5.26786057999145,NA
"2020-W47",2020-11-20,"MT","Malta",NA,NA,5.26786057999145,NA
"2020-W47",2020-11-21,"MT","Malta",NA,NA,5.26786057999145,NA
"2020-W47",2020-11-22,"MT","Malta",NA,NA,5.26786057999145,NA
"2020-W47",2020-11-23,"MT","Malta",NA,NA,5.26786057999145,NA
"2020-W47",2020-11-24,"MT","Malta",NA,NA,5.26786057999145,NA
"2020-W47",2020-11-25,"MT","Malta",NA,NA,5.26786057999145,NA
"2020-W47",2020-11-26,"MT","Malta",NA,NA,5.26786057999145,NA
"2020-W47",2020-11-27,"MT","Malta",NA,NA,5.26786057999145,NA
"2020-W47",2020-11-28,"MT","Malta",NA,NA,5.26786057999145,NA
