"year_week","date","countrycode","countryname","hosp_occupancy","icu_occupancy","hosp_weekly_admission"
"2020-W27",2020-07-02,"GB","United Kingdom",2849,239,2.41270769542122
"2020-W27",2020-07-03,"GB","United Kingdom",2725,231,2.41270769542122
"2020-W27",2020-07-04,"GB","United Kingdom",2593,220,2.41270769542122
"2020-W27",2020-07-05,"GB","United Kingdom",2554,217,2.41270769542122
"2020-W28",2020-07-06,"GB","United Kingdom",2501,209,1.95657390225701
"2020-W28",2020-07-07,"GB","United Kingdom",2399,197,1.95657390225701
"2020-W28",2020-07-08,"GB","United Kingdom",2260,185,1.95657390225701
"2020-W28",2020-07-09,"GB","United Kingdom",2181,188,1.95657390225701
"2020-W28",2020-07-10,"GB","United Kingdom",2095,191,1.95657390225701
"2020-W28",2020-07-11,"GB","United Kingdom",1947,168,1.95657390225701
"2020-W28",2020-07-12,"GB","United Kingdom",1955,159,1.95657390225701
"2020-W29",2020-07-13,"GB","United Kingdom",1964,162,1.62047531782022
"2020-W29",2020-07-14,"GB","United Kingdom",1868,145,1.62047531782022
"2020-W29",2020-07-15,"GB","United Kingdom",1838,153,1.62047531782022
"2020-W29",2020-07-16,"GB","United Kingdom",1697,142,1.62047531782022
"2020-W29",2020-07-17,"GB","United Kingdom",1681,143,1.62047531782022
"2020-W29",2020-07-18,"GB","United Kingdom",1656,137,1.62047531782022
"2020-W29",2020-07-19,"GB","United Kingdom",1621,131,1.62047531782022
"2020-W30",2020-07-20,"GB","United Kingdom",1608,129,1.49443834865643
"2020-W30",2020-07-21,"GB","United Kingdom",1517,137,1.49443834865643
"2020-W30",2020-07-22,"GB","United Kingdom",1643,110,1.49443834865643
"2020-W30",2020-07-23,"GB","United Kingdom",1451,111,1.49443834865643
"2020-W30",2020-07-24,"GB","United Kingdom",1354,104,1.49443834865643
"2020-W30",2020-07-25,"GB","United Kingdom",1265,93,1.49443834865643
"2020-W30",2020-07-26,"GB","United Kingdom",1294,92,1.49443834865643
"2020-W31",2020-07-27,"GB","United Kingdom",1280,97,1.26187013174704
"2020-W31",2020-07-28,"GB","United Kingdom",1284,93,1.26187013174704
"2020-W31",2020-07-29,"GB","United Kingdom",1264,87,1.26187013174704
"2020-W31",2020-07-30,"GB","United Kingdom",1243,84,1.26187013174704
"2020-W31",2020-07-31,"GB","United Kingdom",1194,86,1.26187013174704
"2020-W31",2020-08-01,"GB","United Kingdom",1211,92,1.26187013174704
"2020-W31",2020-08-02,"GB","United Kingdom",1167,81,1.26187013174704
"2020-W32",2020-08-03,"GB","United Kingdom",1167,77,1.25436793120158
"2020-W32",2020-08-04,"GB","United Kingdom",1137,76,1.25436793120158
"2020-W32",2020-08-05,"GB","United Kingdom",1113,73,1.25436793120158
"2020-W32",2020-08-06,"GB","United Kingdom",1081,69,1.25436793120158
"2020-W32",2020-08-07,"GB","United Kingdom",1013,67,1.25436793120158
"2020-W32",2020-08-08,"GB","United Kingdom",934,62,1.25436793120158
"2020-W32",2020-08-09,"GB","United Kingdom",909,65,1.25436793120158
"2020-W33",2020-08-10,"GB","United Kingdom",1012,70,1.05630983680133
"2020-W33",2020-08-11,"GB","United Kingdom",965,73,1.05630983680133
"2020-W33",2020-08-12,"GB","United Kingdom",937,80,1.05630983680133
"2020-W33",2020-08-13,"GB","United Kingdom",945,75,1.05630983680133
"2020-W33",2020-08-14,"GB","United Kingdom",933,73,1.05630983680133
"2020-W33",2020-08-15,"GB","United Kingdom",912,76,1.05630983680133
"2020-W33",2020-08-16,"GB","United Kingdom",917,78,1.05630983680133
"2020-W34",2020-08-17,"GB","United Kingdom",920,73,1.02780147472857
"2020-W34",2020-08-18,"GB","United Kingdom",893,73,1.02780147472857
"2020-W34",2020-08-19,"GB","United Kingdom",869,70,1.02780147472857
"2020-W34",2020-08-20,"GB","United Kingdom",867,76,1.02780147472857
"2020-W34",2020-08-21,"GB","United Kingdom",833,72,1.02780147472857
"2020-W34",2020-08-22,"GB","United Kingdom",887,71,1.02780147472857
"2020-W34",2020-08-23,"GB","United Kingdom",814,72,1.02780147472857
"2020-W35",2020-08-24,"GB","United Kingdom",820,68,1.21685692847426
"2020-W35",2020-08-25,"GB","United Kingdom",795,68,1.21685692847426
"2020-W35",2020-08-26,"GB","United Kingdom",778,64,1.21685692847426
"2020-W35",2020-08-27,"GB","United Kingdom",789,71,1.21685692847426
"2020-W35",2020-08-28,"GB","United Kingdom",771,60,1.21685692847426
"2020-W35",2020-08-29,"GB","United Kingdom",798,66,1.21685692847426
"2020-W35",2020-08-30,"GB","United Kingdom",800,68,1.21685692847426
"2020-W36",2020-08-31,"GB","United Kingdom",823,71,1.39390886134721
"2020-W36",2020-09-01,"GB","United Kingdom",830,82,1.39390886134721
"2020-W36",2020-09-02,"GB","United Kingdom",770,81,1.39390886134721
"2020-W36",2020-09-03,"GB","United Kingdom",784,76,1.39390886134721
"2020-W36",2020-09-04,"GB","United Kingdom",791,69,1.39390886134721
"2020-W36",2020-09-05,"GB","United Kingdom",786,65,1.39390886134721
"2020-W36",2020-09-06,"GB","United Kingdom",792,69,1.39390886134721
"2020-W37",2020-09-07,"GB","United Kingdom",877,77,2.1051174730572
"2020-W37",2020-09-08,"GB","United Kingdom",871,80,2.1051174730572
"2020-W37",2020-09-09,"GB","United Kingdom",897,80,2.1051174730572
"2020-W37",2020-09-10,"GB","United Kingdom",917,78,2.1051174730572
"2020-W37",2020-09-11,"GB","United Kingdom",740,77,2.1051174730572
"2020-W37",2020-09-12,"GB","United Kingdom",774,86,2.1051174730572
"2020-W37",2020-09-13,"GB","United Kingdom",804,92,2.1051174730572
"2020-W38",2020-09-14,"GB","United Kingdom",943,105,2.80582300400354
"2020-W38",2020-09-15,"GB","United Kingdom",1033,115,2.80582300400354
"2020-W38",2020-09-16,"GB","United Kingdom",1062,124,2.80582300400354
"2020-W38",2020-09-17,"GB","United Kingdom",1122,127,2.80582300400354
"2020-W38",2020-09-18,"GB","United Kingdom",1178,138,2.80582300400354
"2020-W38",2020-09-19,"GB","United Kingdom",1254,144,2.80582300400354
"2020-W38",2020-09-20,"GB","United Kingdom",1352,165,2.80582300400354
"2020-W39",2020-09-21,"GB","United Kingdom",1507,181,3.93115308582313
"2020-W39",2020-09-22,"GB","United Kingdom",1581,211,3.93115308582313
"2020-W39",2020-09-23,"GB","United Kingdom",1660,228,3.93115308582313
"2020-W39",2020-09-24,"GB","United Kingdom",1765,243,3.93115308582313
"2020-W39",2020-09-25,"GB","United Kingdom",1932,262,3.93115308582313
"2020-W39",2020-09-26,"GB","United Kingdom",1949,261,3.93115308582313
"2020-W39",2020-09-27,"GB","United Kingdom",2099,276,3.93115308582313
"2020-W40",2020-09-28,"GB","United Kingdom",2310,297,5.29505314498849
"2020-W40",2020-09-29,"GB","United Kingdom",2328,314,5.29505314498849
"2020-W40",2020-09-30,"GB","United Kingdom",2434,332,5.29505314498849
"2020-W40",2020-10-01,"GB","United Kingdom",2496,341,5.29505314498849
"2020-W40",2020-10-02,"GB","United Kingdom",2608,368,5.29505314498849
"2020-W40",2020-10-03,"GB","United Kingdom",2750,369,5.29505314498849
"2020-W40",2020-10-04,"GB","United Kingdom",2929,369,5.29505314498849
"2020-W41",2020-10-05,"GB","United Kingdom",3236,393,7.43618118066391
"2020-W41",2020-10-06,"GB","United Kingdom",3500,410,7.43618118066391
"2020-W41",2020-10-07,"GB","United Kingdom",3749,442,7.43618118066391
"2020-W41",2020-10-08,"GB","United Kingdom",3924,436,7.43618118066391
"2020-W41",2020-10-09,"GB","United Kingdom",3999,440,7.43618118066391
"2020-W41",2020-10-10,"GB","United Kingdom",4191,470,7.43618118066391
"2020-W41",2020-10-11,"GB","United Kingdom",4494,477,7.43618118066391
"2020-W42",2020-10-12,"GB","United Kingdom",4774,507,10.3905477554676
"2020-W42",2020-10-13,"GB","United Kingdom",5062,516,10.3905477554676
"2020-W42",2020-10-14,"GB","United Kingdom",5410,563,10.3905477554676
"2020-W42",2020-10-15,"GB","United Kingdom",5707,581,10.3905477554676
"2020-W42",2020-10-16,"GB","United Kingdom",6052,592,10.3905477554676
"2020-W42",2020-10-17,"GB","United Kingdom",6293,613,10.3905477554676
"2020-W42",2020-10-18,"GB","United Kingdom",6563,629,10.3905477554676
"2020-W43",2020-10-19,"GB","United Kingdom",7047,657,13.1153469935802
"2020-W43",2020-10-20,"GB","United Kingdom",7564,697,13.1153469935802
"2020-W43",2020-10-21,"GB","United Kingdom",7834,711,13.1153469935802
"2020-W43",2020-10-22,"GB","United Kingdom",7990,707,13.1153469935802
"2020-W43",2020-10-23,"GB","United Kingdom",8506,743,13.1153469935802
"2020-W43",2020-10-24,"GB","United Kingdom",8849,787,13.1153469935802
"2020-W43",2020-10-25,"GB","United Kingdom",9337,827,13.1153469935802
"2020-W44",2020-10-26,"GB","United Kingdom",9646,852,15.5490608505287
"2020-W44",2020-10-27,"GB","United Kingdom",10447,902,15.5490608505287
"2020-W44",2020-10-28,"GB","United Kingdom",10834,957,15.5490608505287
"2020-W44",2020-10-29,"GB","United Kingdom",11068,974,15.5490608505287
"2020-W44",2020-10-30,"GB","United Kingdom",11249,978,15.5490608505287
"2020-W44",2020-10-31,"GB","United Kingdom",11668,1002,15.5490608505287
"2020-W44",2020-11-01,"GB","United Kingdom",11600,977,15.5490608505287
"2020-W45",2020-11-02,"GB","United Kingdom",12449,1075,16.3728024704206
"2020-W45",2020-11-03,"GB","United Kingdom",13076,1142,16.3728024704206
"2020-W45",2020-11-04,"GB","United Kingdom",13119,1191,16.3728024704206
"2020-W45",2020-11-05,"GB","United Kingdom",13056,1181,16.3728024704206
"2020-W45",2020-11-06,"GB","United Kingdom",13219,1185,16.3728024704206
"2020-W45",2020-11-07,"GB","United Kingdom",13330,1205,16.3728024704206
"2020-W45",2020-11-08,"GB","United Kingdom",13725,1230,16.3728024704206
"2020-W46",2020-11-09,"GB","United Kingdom",14300,1269,18.4254045396596
"2020-W46",2020-11-10,"GB","United Kingdom",14133,1219,18.4254045396596
"2020-W46",2020-11-11,"GB","United Kingdom",14815,1268,18.4254045396596
"2020-W46",2020-11-12,"GB","United Kingdom",14992,1275,18.4254045396596
"2020-W46",2020-11-13,"GB","United Kingdom",15322,1355,18.4254045396596
"2020-W46",2020-11-14,"GB","United Kingdom",15373,1365,18.4254045396596
"2020-W46",2020-11-15,"GB","United Kingdom",15916,1397,18.4254045396596
"2020-W47",2020-11-16,"GB","United Kingdom",16340,1391,16.6323786092937
"2020-W47",2020-11-17,"GB","United Kingdom",16460,1420,16.6323786092937
"2020-W47",2020-11-18,"GB","United Kingdom",16485,1430,16.6323786092937
"2020-W47",2020-11-19,"GB","United Kingdom",16422,1426,16.6323786092937
"2020-W47",2020-11-20,"GB","United Kingdom",16152,1421,16.6323786092937
"2020-W47",2020-11-21,"GB","United Kingdom",15981,1447,16.6323786092937
"2020-W47",2020-11-22,"GB","United Kingdom",16158,1454,16.6323786092937
"2020-W47",2020-11-23,"GB","United Kingdom",NA,NA,16.6323786092937
"2020-W47",2020-11-24,"GB","United Kingdom",NA,NA,16.6323786092937
"2020-W47",2020-11-25,"GB","United Kingdom",NA,NA,16.6323786092937
"2020-W47",2020-11-26,"GB","United Kingdom",NA,NA,16.6323786092937
"2020-W47",2020-11-27,"GB","United Kingdom",NA,NA,16.6323786092937
"2020-W47",2020-11-28,"GB","United Kingdom",NA,NA,16.6323786092937
