"year_week","date","countrycode","countryname","hosp_occupancy","icu_occupancy","hosp_weekly_admission","icu_weekly_admission"
"2020-W09",2020-02-25,"EE","Estonia",NA,NA,0.0754819522652134,NA
"2020-W09",2020-02-26,"EE","Estonia",1,0,0.0754819522652134,NA
"2020-W09",2020-02-27,"EE","Estonia",1,0,0.0754819522652134,NA
"2020-W09",2020-02-28,"EE","Estonia",1,0,0.0754819522652134,NA
"2020-W09",2020-02-29,"EE","Estonia",1,0,0.0754819522652134,NA
"2020-W09",2020-03-01,"EE","Estonia",1,0,0.0754819522652134,NA
"2020-W10",2020-03-02,"EE","Estonia",1,0,NA,NA
"2020-W10",2020-03-03,"EE","Estonia",1,0,NA,NA
"2020-W10",2020-03-04,"EE","Estonia",1,0,NA,NA
"2020-W10",2020-03-05,"EE","Estonia",1,0,NA,NA
"2020-W10",2020-03-06,"EE","Estonia",1,0,NA,NA
"2020-W10",2020-03-07,"EE","Estonia",1,0,NA,NA
"2020-W10",2020-03-08,"EE","Estonia",1,0,NA,NA
"2020-W11",2020-03-09,"EE","Estonia",1,0,0.301927809060854,NA
"2020-W11",2020-03-10,"EE","Estonia",2,0,0.301927809060854,NA
"2020-W11",2020-03-11,"EE","Estonia",2,0,0.301927809060854,NA
"2020-W11",2020-03-12,"EE","Estonia",1,0,0.301927809060854,NA
"2020-W11",2020-03-13,"EE","Estonia",2,0,0.301927809060854,NA
"2020-W11",2020-03-14,"EE","Estonia",3,0,0.301927809060854,NA
"2020-W11",2020-03-15,"EE","Estonia",4,0,0.301927809060854,NA
"2020-W12",2020-03-16,"EE","Estonia",6,0,2.49090442475204,NA
"2020-W12",2020-03-17,"EE","Estonia",10,0,2.49090442475204,NA
"2020-W12",2020-03-18,"EE","Estonia",14,0,2.49090442475204,NA
"2020-W12",2020-03-19,"EE","Estonia",20,0,2.49090442475204,NA
"2020-W12",2020-03-20,"EE","Estonia",24,2,2.49090442475204,NA
"2020-W12",2020-03-21,"EE","Estonia",25,4,2.49090442475204,NA
"2020-W12",2020-03-22,"EE","Estonia",28,6,2.49090442475204,NA
"2020-W13",2020-03-23,"EE","Estonia",36,7,5.43470056309536,NA
"2020-W13",2020-03-24,"EE","Estonia",40,7,5.43470056309536,NA
"2020-W13",2020-03-25,"EE","Estonia",47,7,5.43470056309536,NA
"2020-W13",2020-03-26,"EE","Estonia",52,7,5.43470056309536,NA
"2020-W13",2020-03-27,"EE","Estonia",59,10,5.43470056309536,NA
"2020-W13",2020-03-28,"EE","Estonia",72,10,5.43470056309536,NA
"2020-W13",2020-03-29,"EE","Estonia",88,13,5.43470056309536,NA
"2020-W14",2020-03-30,"EE","Estonia",95,13,7.69915913105177,NA
"2020-W14",2020-03-31,"EE","Estonia",102,15,7.69915913105177,NA
"2020-W14",2020-04-01,"EE","Estonia",93,16,7.69915913105177,NA
"2020-W14",2020-04-02,"EE","Estonia",97,16,7.69915913105177,NA
"2020-W14",2020-04-03,"EE","Estonia",118,20,7.69915913105177,NA
"2020-W14",2020-04-04,"EE","Estonia",134,17,7.69915913105177,NA
"2020-W14",2020-04-05,"EE","Estonia",135,14,7.69915913105177,NA
"2020-W15",2020-04-06,"EE","Estonia",132,12,4.83084494497366,NA
"2020-W15",2020-04-07,"EE","Estonia",140,11,4.83084494497366,NA
"2020-W15",2020-04-08,"EE","Estonia",130,9,4.83084494497366,NA
"2020-W15",2020-04-09,"EE","Estonia",136,9,4.83084494497366,NA
"2020-W15",2020-04-10,"EE","Estonia",143,11,4.83084494497366,NA
"2020-W15",2020-04-11,"EE","Estonia",150,11,4.83084494497366,NA
"2020-W15",2020-04-12,"EE","Estonia",153,9,4.83084494497366,NA
"2020-W16",2020-04-13,"EE","Estonia",146,11,3.24572394740418,NA
"2020-W16",2020-04-14,"EE","Estonia",144,10,3.24572394740418,NA
"2020-W16",2020-04-15,"EE","Estonia",132,10,3.24572394740418,NA
"2020-W16",2020-04-16,"EE","Estonia",125,11,3.24572394740418,NA
"2020-W16",2020-04-17,"EE","Estonia",118,11,3.24572394740418,NA
"2020-W16",2020-04-18,"EE","Estonia",123,10,3.24572394740418,NA
"2020-W16",2020-04-19,"EE","Estonia",124,14,3.24572394740418,NA
"2020-W17",2020-04-20,"EE","Estonia",121,14,1.6606029498347,0.603855618121707
"2020-W17",2020-04-21,"EE","Estonia",110,13,1.6606029498347,0.603855618121707
"2020-W17",2020-04-22,"EE","Estonia",110,12,1.6606029498347,0.603855618121707
"2020-W17",2020-04-23,"EE","Estonia",108,11,1.6606029498347,0.603855618121707
"2020-W17",2020-04-24,"EE","Estonia",100,10,1.6606029498347,0.603855618121707
"2020-W17",2020-04-25,"EE","Estonia",97,11,1.6606029498347,0.603855618121707
"2020-W17",2020-04-26,"EE","Estonia",96,11,1.6606029498347,0.603855618121707
"2020-W18",2020-04-27,"EE","Estonia",90,12,1.81156685436512,0.603855618121707
"2020-W18",2020-04-28,"EE","Estonia",87,13,1.81156685436512,0.603855618121707
"2020-W18",2020-04-29,"EE","Estonia",77,12,1.81156685436512,0.603855618121707
"2020-W18",2020-04-30,"EE","Estonia",72,9,1.81156685436512,0.603855618121707
"2020-W18",2020-05-01,"EE","Estonia",75,9,1.81156685436512,0.603855618121707
"2020-W18",2020-05-02,"EE","Estonia",77,9,1.81156685436512,0.603855618121707
"2020-W18",2020-05-03,"EE","Estonia",77,9,1.81156685436512,0.603855618121707
"2020-W19",2020-05-04,"EE","Estonia",69,10,0.45289171359128,0.377409761326067
"2020-W19",2020-05-05,"EE","Estonia",66,10,0.45289171359128,0.377409761326067
"2020-W19",2020-05-06,"EE","Estonia",60,8,0.45289171359128,0.377409761326067
"2020-W19",2020-05-07,"EE","Estonia",56,7,0.45289171359128,0.377409761326067
"2020-W19",2020-05-08,"EE","Estonia",48,6,0.45289171359128,0.377409761326067
"2020-W19",2020-05-09,"EE","Estonia",49,6,0.45289171359128,0.377409761326067
"2020-W19",2020-05-10,"EE","Estonia",47,6,0.45289171359128,0.377409761326067
"2020-W20",2020-05-11,"EE","Estonia",46,6,0.754819522652134,0.377409761326067
"2020-W20",2020-05-12,"EE","Estonia",45,6,0.754819522652134,0.377409761326067
"2020-W20",2020-05-13,"EE","Estonia",42,6,0.754819522652134,0.377409761326067
"2020-W20",2020-05-14,"EE","Estonia",41,6,0.754819522652134,0.377409761326067
"2020-W20",2020-05-15,"EE","Estonia",39,6,0.754819522652134,0.377409761326067
"2020-W20",2020-05-16,"EE","Estonia",41,6,0.754819522652134,0.377409761326067
"2020-W20",2020-05-17,"EE","Estonia",42,6,0.754819522652134,0.377409761326067
"2020-W21",2020-05-18,"EE","Estonia",41,7,1.81156685436512,0.0754819522652134
"2020-W21",2020-05-19,"EE","Estonia",38,5,1.81156685436512,0.0754819522652134
"2020-W21",2020-05-20,"EE","Estonia",37,5,1.81156685436512,0.0754819522652134
"2020-W21",2020-05-21,"EE","Estonia",37,4,1.81156685436512,0.0754819522652134
"2020-W21",2020-05-22,"EE","Estonia",38,4,1.81156685436512,0.0754819522652134
"2020-W21",2020-05-23,"EE","Estonia",40,4,1.81156685436512,0.0754819522652134
"2020-W21",2020-05-24,"EE","Estonia",40,5,1.81156685436512,0.0754819522652134
"2020-W22",2020-05-25,"EE","Estonia",37,5,0.603855618121707,0.0754819522652134
"2020-W22",2020-05-26,"EE","Estonia",31,1,0.603855618121707,0.0754819522652134
"2020-W22",2020-05-27,"EE","Estonia",31,1,0.603855618121707,0.0754819522652134
"2020-W22",2020-05-28,"EE","Estonia",33,1,0.603855618121707,0.0754819522652134
"2020-W22",2020-05-29,"EE","Estonia",27,2,0.603855618121707,0.0754819522652134
"2020-W22",2020-05-30,"EE","Estonia",28,2,0.603855618121707,0.0754819522652134
"2020-W22",2020-05-31,"EE","Estonia",27,2,0.603855618121707,0.0754819522652134
"2020-W23",2020-06-01,"EE","Estonia",22,2,0.301927809060854,NA
"2020-W23",2020-06-02,"EE","Estonia",21,1,0.301927809060854,NA
"2020-W23",2020-06-03,"EE","Estonia",21,1,0.301927809060854,NA
"2020-W23",2020-06-04,"EE","Estonia",17,1,0.301927809060854,NA
"2020-W23",2020-06-05,"EE","Estonia",14,0,0.301927809060854,NA
"2020-W23",2020-06-06,"EE","Estonia",14,0,0.301927809060854,NA
"2020-W23",2020-06-07,"EE","Estonia",15,0,0.301927809060854,NA
"2020-W24",2020-06-08,"EE","Estonia",15,0,0.603855618121707,0.0754819522652134
"2020-W24",2020-06-09,"EE","Estonia",16,0,0.603855618121707,0.0754819522652134
"2020-W24",2020-06-10,"EE","Estonia",15,0,0.603855618121707,0.0754819522652134
"2020-W24",2020-06-11,"EE","Estonia",15,0,0.603855618121707,0.0754819522652134
"2020-W24",2020-06-12,"EE","Estonia",15,0,0.603855618121707,0.0754819522652134
"2020-W24",2020-06-13,"EE","Estonia",15,1,0.603855618121707,0.0754819522652134
"2020-W24",2020-06-14,"EE","Estonia",15,1,0.603855618121707,0.0754819522652134
