"year_week","date","countrycode","countryname","hosp_occupancy","hosp_weekly_admission","icu_weekly_admission"
"2020-W05",2020-02-02,"LV","Latvia",NA,0,NA
"2020-W06",2020-02-03,"LV","Latvia",NA,0,NA
"2020-W06",2020-02-04,"LV","Latvia",NA,0,NA
"2020-W06",2020-02-05,"LV","Latvia",NA,0,NA
"2020-W06",2020-02-06,"LV","Latvia",NA,0,NA
"2020-W06",2020-02-07,"LV","Latvia",NA,0,NA
"2020-W06",2020-02-08,"LV","Latvia",NA,0,NA
"2020-W06",2020-02-09,"LV","Latvia",NA,0,NA
"2020-W07",2020-02-10,"LV","Latvia",NA,0,NA
"2020-W07",2020-02-11,"LV","Latvia",NA,0,NA
"2020-W07",2020-02-12,"LV","Latvia",NA,0,NA
"2020-W07",2020-02-13,"LV","Latvia",NA,0,NA
"2020-W07",2020-02-14,"LV","Latvia",NA,0,NA
"2020-W07",2020-02-15,"LV","Latvia",NA,0,NA
"2020-W07",2020-02-16,"LV","Latvia",NA,0,NA
"2020-W07",2020-02-17,"LV","Latvia",NA,0,NA
"2020-W07",2020-02-18,"LV","Latvia",NA,0,NA
"2020-W08",2020-02-19,"LV","Latvia",NA,0,NA
"2020-W08",2020-02-20,"LV","Latvia",NA,0,NA
"2020-W08",2020-02-21,"LV","Latvia",NA,0,NA
"2020-W08",2020-02-22,"LV","Latvia",NA,0,NA
"2020-W08",2020-02-23,"LV","Latvia",NA,0,NA
"2020-W08",2020-02-24,"LV","Latvia",NA,0,NA
"2020-W09",2020-02-25,"LV","Latvia",NA,0,NA
"2020-W09",2020-02-26,"LV","Latvia",NA,0,NA
"2020-W09",2020-02-27,"LV","Latvia",NA,0,NA
"2020-W09",2020-02-28,"LV","Latvia",NA,0,NA
"2020-W09",2020-02-29,"LV","Latvia",NA,0,NA
"2020-W09",2020-03-01,"LV","Latvia",NA,0,NA
"2020-W10",2020-03-02,"LV","Latvia",NA,0.15625260421007,NA
"2020-W10",2020-03-03,"LV","Latvia",NA,0.15625260421007,NA
"2020-W10",2020-03-04,"LV","Latvia",NA,0.15625260421007,NA
"2020-W10",2020-03-05,"LV","Latvia",NA,0.15625260421007,NA
"2020-W10",2020-03-06,"LV","Latvia",NA,0.15625260421007,NA
"2020-W10",2020-03-07,"LV","Latvia",NA,0.15625260421007,NA
"2020-W10",2020-03-08,"LV","Latvia",NA,0.15625260421007,NA
"2020-W11",2020-03-09,"LV","Latvia",NA,0.15625260421007,NA
"2020-W11",2020-03-09,"LV","Latvia",NA,0.31250520842014,NA
"2020-W11",2020-03-10,"LV","Latvia",NA,0.15625260421007,NA
"2020-W11",2020-03-10,"LV","Latvia",NA,0.31250520842014,NA
"2020-W11",2020-03-11,"LV","Latvia",NA,0.15625260421007,NA
"2020-W11",2020-03-11,"LV","Latvia",NA,0.31250520842014,NA
"2020-W11",2020-03-12,"LV","Latvia",NA,0.15625260421007,NA
"2020-W11",2020-03-12,"LV","Latvia",NA,0.31250520842014,NA
"2020-W11",2020-03-13,"LV","Latvia",NA,0.15625260421007,NA
"2020-W11",2020-03-13,"LV","Latvia",NA,0.31250520842014,NA
"2020-W11",2020-03-14,"LV","Latvia",NA,0.15625260421007,NA
"2020-W11",2020-03-14,"LV","Latvia",NA,0.31250520842014,NA
"2020-W11",2020-03-15,"LV","Latvia",NA,0.15625260421007,NA
"2020-W11",2020-03-15,"LV","Latvia",NA,0.31250520842014,NA
"2020-W12",2020-03-16,"LV","Latvia",NA,0.833347222453708,NA
"2020-W12",2020-03-17,"LV","Latvia",NA,0.833347222453708,NA
"2020-W12",2020-03-18,"LV","Latvia",NA,0.833347222453708,NA
"2020-W12",2020-03-19,"LV","Latvia",NA,0.833347222453708,NA
"2020-W12",2020-03-20,"LV","Latvia",NA,0.833347222453708,NA
"2020-W12",2020-03-21,"LV","Latvia",NA,0.833347222453708,NA
"2020-W12",2020-03-22,"LV","Latvia",NA,0.833347222453708,NA
"2020-W13",2020-03-23,"LV","Latvia",NA,1.51044184069735,0.15625260421007
"2020-W13",2020-03-24,"LV","Latvia",NA,1.51044184069735,0.15625260421007
"2020-W13",2020-03-25,"LV","Latvia",NA,1.51044184069735,0.15625260421007
"2020-W13",2020-03-26,"LV","Latvia",NA,1.51044184069735,0.15625260421007
"2020-W13",2020-03-27,"LV","Latvia",NA,1.51044184069735,0.15625260421007
"2020-W13",2020-03-28,"LV","Latvia",NA,1.51044184069735,0.15625260421007
"2020-W13",2020-03-29,"LV","Latvia",NA,1.51044184069735,0.15625260421007
"2020-W14",2020-03-30,"LV","Latvia",28,1.45835763929399,0.208336805613427
"2020-W14",2020-03-31,"LV","Latvia",27,1.45835763929399,0.208336805613427
"2020-W14",2020-04-01,"LV","Latvia",28,1.45835763929399,0.208336805613427
"2020-W14",2020-04-02,"LV","Latvia",29,1.45835763929399,0.208336805613427
"2020-W14",2020-04-03,"LV","Latvia",31,1.45835763929399,0.208336805613427
"2020-W14",2020-04-04,"LV","Latvia",29,1.45835763929399,0.208336805613427
"2020-W14",2020-04-05,"LV","Latvia",36,1.45835763929399,0.208336805613427
"2020-W15",2020-04-06,"LV","Latvia",44,1.30210503508392,0.0520842014033567
"2020-W15",2020-04-07,"LV","Latvia",41,1.30210503508392,0.0520842014033567
"2020-W15",2020-04-08,"LV","Latvia",39,1.30210503508392,0.0520842014033567
"2020-W15",2020-04-09,"LV","Latvia",38,1.30210503508392,0.0520842014033567
"2020-W15",2020-04-10,"LV","Latvia",35,1.30210503508392,0.0520842014033567
"2020-W15",2020-04-11,"LV","Latvia",36,1.30210503508392,0.0520842014033567
"2020-W15",2020-04-12,"LV","Latvia",43,1.30210503508392,0.0520842014033567
"2020-W16",2020-04-13,"LV","Latvia",44,0.937515625260421,0.15625260421007
"2020-W16",2020-04-14,"LV","Latvia",46,0.937515625260421,0.15625260421007
"2020-W16",2020-04-15,"LV","Latvia",46,0.937515625260421,0.15625260421007
"2020-W16",2020-04-16,"LV","Latvia",45,0.937515625260421,0.15625260421007
"2020-W16",2020-04-17,"LV","Latvia",42,0.937515625260421,0.15625260421007
"2020-W16",2020-04-18,"LV","Latvia",37,0.937515625260421,0.15625260421007
"2020-W16",2020-04-19,"LV","Latvia",44,0.937515625260421,0.15625260421007
"2020-W17",2020-04-20,"LV","Latvia",45,0.729178819646994,0.208336805613427
"2020-W17",2020-04-21,"LV","Latvia",43,0.729178819646994,0.208336805613427
"2020-W17",2020-04-22,"LV","Latvia",42,0.729178819646994,0.208336805613427
"2020-W17",2020-04-23,"LV","Latvia",40,0.729178819646994,0.208336805613427
"2020-W17",2020-04-24,"LV","Latvia",40,0.729178819646994,0.208336805613427
"2020-W17",2020-04-25,"LV","Latvia",39,0.729178819646994,0.208336805613427
"2020-W17",2020-04-26,"LV","Latvia",39,0.729178819646994,0.208336805613427
"2020-W18",2020-04-27,"LV","Latvia",41,0.15625260421007,0.104168402806713
"2020-W18",2020-04-27,"LV","Latvia",41,0.468757812630211,0.104168402806713
"2020-W18",2020-04-28,"LV","Latvia",45,0.15625260421007,0.104168402806713
"2020-W18",2020-04-28,"LV","Latvia",45,0.468757812630211,0.104168402806713
"2020-W18",2020-04-29,"LV","Latvia",42,0.15625260421007,0.104168402806713
"2020-W18",2020-04-29,"LV","Latvia",42,0.468757812630211,0.104168402806713
"2020-W18",2020-04-30,"LV","Latvia",42,0.15625260421007,0.104168402806713
"2020-W18",2020-04-30,"LV","Latvia",42,0.468757812630211,0.104168402806713
"2020-W18",2020-05-01,"LV","Latvia",34,0.15625260421007,0.104168402806713
"2020-W18",2020-05-01,"LV","Latvia",34,0.468757812630211,0.104168402806713
"2020-W18",2020-05-02,"LV","Latvia",34,0.15625260421007,0.104168402806713
"2020-W18",2020-05-02,"LV","Latvia",34,0.468757812630211,0.104168402806713
"2020-W18",2020-05-03,"LV","Latvia",33,0.15625260421007,0.104168402806713
"2020-W18",2020-05-03,"LV","Latvia",33,0.468757812630211,0.104168402806713
"2020-W19",2020-05-04,"LV","Latvia",34,0.0520842014033567,NA
"2020-W19",2020-05-04,"LV","Latvia",34,0.520842014033567,NA
"2020-W19",2020-05-05,"LV","Latvia",33,0.0520842014033567,NA
"2020-W19",2020-05-05,"LV","Latvia",33,0.520842014033567,NA
"2020-W19",2020-05-06,"LV","Latvia",30,0.0520842014033567,NA
"2020-W19",2020-05-06,"LV","Latvia",30,0.520842014033567,NA
"2020-W19",2020-05-07,"LV","Latvia",29,0.0520842014033567,NA
"2020-W19",2020-05-07,"LV","Latvia",29,0.520842014033567,NA
"2020-W19",2020-05-08,"LV","Latvia",30,0.0520842014033567,NA
"2020-W19",2020-05-08,"LV","Latvia",30,0.520842014033567,NA
"2020-W19",2020-05-09,"LV","Latvia",29,0.0520842014033567,NA
"2020-W19",2020-05-09,"LV","Latvia",29,0.520842014033567,NA
"2020-W19",2020-05-10,"LV","Latvia",30,0.0520842014033567,NA
"2020-W19",2020-05-10,"LV","Latvia",30,0.520842014033567,NA
"2020-W20",2020-05-11,"LV","Latvia",30,0.0520842014033567,0.0520842014033567
"2020-W20",2020-05-11,"LV","Latvia",30,0.520842014033567,0.0520842014033567
"2020-W20",2020-05-12,"LV","Latvia",30,0.0520842014033567,0.0520842014033567
"2020-W20",2020-05-12,"LV","Latvia",30,0.520842014033567,0.0520842014033567
"2020-W20",2020-05-13,"LV","Latvia",31,0.0520842014033567,0.0520842014033567
"2020-W20",2020-05-13,"LV","Latvia",31,0.520842014033567,0.0520842014033567
"2020-W20",2020-05-14,"LV","Latvia",27,0.0520842014033567,0.0520842014033567
"2020-W20",2020-05-14,"LV","Latvia",27,0.520842014033567,0.0520842014033567
"2020-W20",2020-05-15,"LV","Latvia",28,0.0520842014033567,0.0520842014033567
"2020-W20",2020-05-15,"LV","Latvia",28,0.520842014033567,0.0520842014033567
"2020-W20",2020-05-16,"LV","Latvia",25,0.0520842014033567,0.0520842014033567
"2020-W20",2020-05-16,"LV","Latvia",25,0.520842014033567,0.0520842014033567
"2020-W20",2020-05-17,"LV","Latvia",24,0.0520842014033567,0.0520842014033567
"2020-W20",2020-05-17,"LV","Latvia",24,0.520842014033567,0.0520842014033567
"2020-W21",2020-05-18,"LV","Latvia",28,0.15625260421007,NA
"2020-W21",2020-05-18,"LV","Latvia",28,0.416673611226854,NA
"2020-W21",2020-05-19,"LV","Latvia",27,0.15625260421007,NA
"2020-W21",2020-05-19,"LV","Latvia",27,0.416673611226854,NA
"2020-W21",2020-05-20,"LV","Latvia",27,0.15625260421007,NA
"2020-W21",2020-05-20,"LV","Latvia",27,0.416673611226854,NA
"2020-W21",2020-05-21,"LV","Latvia",24,0.15625260421007,NA
"2020-W21",2020-05-21,"LV","Latvia",24,0.416673611226854,NA
"2020-W21",2020-05-22,"LV","Latvia",25,0.15625260421007,NA
"2020-W21",2020-05-22,"LV","Latvia",25,0.416673611226854,NA
"2020-W21",2020-05-23,"LV","Latvia",24,0.15625260421007,NA
"2020-W21",2020-05-23,"LV","Latvia",24,0.416673611226854,NA
"2020-W21",2020-05-24,"LV","Latvia",25,0.15625260421007,NA
"2020-W21",2020-05-24,"LV","Latvia",25,0.416673611226854,NA
"2020-W22",2020-05-25,"LV","Latvia",27,0.208336805613427,0.0520842014033567
"2020-W22",2020-05-26,"LV","Latvia",25,0.208336805613427,0.0520842014033567
"2020-W22",2020-05-27,"LV","Latvia",25,0.208336805613427,0.0520842014033567
"2020-W22",2020-05-28,"LV","Latvia",23,0.208336805613427,0.0520842014033567
"2020-W22",2020-05-29,"LV","Latvia",22,0.208336805613427,0.0520842014033567
"2020-W22",2020-05-30,"LV","Latvia",18,0.208336805613427,0.0520842014033567
"2020-W22",2020-05-31,"LV","Latvia",18,0.208336805613427,0.0520842014033567
"2020-W23",2020-06-01,"LV","Latvia",18,0,0.104168402806713
"2020-W23",2020-06-01,"LV","Latvia",18,0.15625260421007,0.104168402806713
"2020-W23",2020-06-02,"LV","Latvia",14,0,0.104168402806713
"2020-W23",2020-06-02,"LV","Latvia",14,0.15625260421007,0.104168402806713
"2020-W23",2020-06-03,"LV","Latvia",11,0,0.104168402806713
"2020-W23",2020-06-03,"LV","Latvia",11,0.15625260421007,0.104168402806713
"2020-W23",2020-06-04,"LV","Latvia",10,0,0.104168402806713
"2020-W23",2020-06-04,"LV","Latvia",10,0.15625260421007,0.104168402806713
"2020-W23",2020-06-05,"LV","Latvia",10,0,0.104168402806713
"2020-W23",2020-06-05,"LV","Latvia",10,0.15625260421007,0.104168402806713
"2020-W23",2020-06-06,"LV","Latvia",11,0,0.104168402806713
"2020-W23",2020-06-06,"LV","Latvia",11,0.15625260421007,0.104168402806713
"2020-W23",2020-06-07,"LV","Latvia",11,0,0.104168402806713
"2020-W23",2020-06-07,"LV","Latvia",11,0.15625260421007,0.104168402806713
"2020-W24",2020-06-08,"LV","Latvia",11,0,0.0520842014033567
"2020-W24",2020-06-08,"LV","Latvia",11,0.15625260421007,0.0520842014033567
"2020-W24",2020-06-09,"LV","Latvia",12,0,0.0520842014033567
"2020-W24",2020-06-09,"LV","Latvia",12,0.15625260421007,0.0520842014033567
"2020-W24",2020-06-10,"LV","Latvia",11,0,0.0520842014033567
"2020-W24",2020-06-10,"LV","Latvia",11,0.15625260421007,0.0520842014033567
"2020-W24",2020-06-11,"LV","Latvia",11,0,0.0520842014033567
"2020-W24",2020-06-11,"LV","Latvia",11,0.15625260421007,0.0520842014033567
"2020-W24",2020-06-12,"LV","Latvia",10,0,0.0520842014033567
"2020-W24",2020-06-12,"LV","Latvia",10,0.15625260421007,0.0520842014033567
"2020-W24",2020-06-13,"LV","Latvia",7,0,0.0520842014033567
"2020-W24",2020-06-13,"LV","Latvia",7,0.15625260421007,0.0520842014033567
"2020-W24",2020-06-14,"LV","Latvia",7,0,0.0520842014033567
"2020-W24",2020-06-14,"LV","Latvia",7,0.15625260421007,0.0520842014033567
"2020-W25",2020-06-15,"LV","Latvia",7,0.15625260421007,NA
"2020-W25",2020-06-15,"LV","Latvia",7,0.208336805613427,NA
"2020-W25",2020-06-16,"LV","Latvia",8,0.15625260421007,NA
"2020-W25",2020-06-16,"LV","Latvia",8,0.208336805613427,NA
"2020-W25",2020-06-17,"LV","Latvia",6,0.15625260421007,NA
"2020-W25",2020-06-17,"LV","Latvia",6,0.208336805613427,NA
"2020-W25",2020-06-18,"LV","Latvia",6,0.15625260421007,NA
"2020-W25",2020-06-18,"LV","Latvia",6,0.208336805613427,NA
"2020-W25",2020-06-19,"LV","Latvia",7,0.15625260421007,NA
"2020-W25",2020-06-19,"LV","Latvia",7,0.208336805613427,NA
"2020-W25",2020-06-20,"LV","Latvia",9,0.15625260421007,NA
"2020-W25",2020-06-20,"LV","Latvia",9,0.208336805613427,NA
"2020-W25",2020-06-21,"LV","Latvia",9,0.15625260421007,NA
"2020-W25",2020-06-21,"LV","Latvia",9,0.208336805613427,NA
"2020-W26",2020-06-22,"LV","Latvia",9,0,NA
"2020-W26",2020-06-22,"LV","Latvia",9,0.104168402806713,NA
"2020-W26",2020-06-23,"LV","Latvia",9,0,NA
"2020-W26",2020-06-23,"LV","Latvia",9,0.104168402806713,NA
"2020-W26",2020-06-24,"LV","Latvia",8,0,NA
"2020-W26",2020-06-24,"LV","Latvia",8,0.104168402806713,NA
"2020-W26",2020-06-25,"LV","Latvia",8,0,NA
"2020-W26",2020-06-25,"LV","Latvia",8,0.104168402806713,NA
"2020-W26",2020-06-26,"LV","Latvia",8,0,NA
"2020-W26",2020-06-26,"LV","Latvia",8,0.104168402806713,NA
"2020-W26",2020-06-27,"LV","Latvia",7,0,NA
"2020-W26",2020-06-27,"LV","Latvia",7,0.104168402806713,NA
"2020-W26",2020-06-28,"LV","Latvia",7,0,NA
"2020-W26",2020-06-28,"LV","Latvia",7,0.104168402806713,NA
"2020-W27",2020-06-29,"LV","Latvia",7,0,NA
"2020-W27",2020-06-29,"LV","Latvia",7,0.0520842014033567,NA
"2020-W27",2020-06-30,"LV","Latvia",7,0,NA
"2020-W27",2020-06-30,"LV","Latvia",7,0.0520842014033567,NA
"2020-W27",2020-07-01,"LV","Latvia",5,0,NA
"2020-W27",2020-07-01,"LV","Latvia",5,0.0520842014033567,NA
"2020-W27",2020-07-02,"LV","Latvia",4,0,NA
"2020-W27",2020-07-02,"LV","Latvia",4,0.0520842014033567,NA
"2020-W27",2020-07-03,"LV","Latvia",4,0,NA
"2020-W27",2020-07-03,"LV","Latvia",4,0.0520842014033567,NA
"2020-W27",2020-07-04,"LV","Latvia",5,0,NA
"2020-W27",2020-07-04,"LV","Latvia",5,0.0520842014033567,NA
