"","cutoff","date","lag","predType","fore","fore_low","fore_high","y","strawman","scaled_abs_err"
"1",2020-11-10,2020-11-11,1,"nearFuture",145.396630171713,213.353506359451,99.0852244521988,276,283,18.6576215958094
"2",2020-11-10,2020-11-12,2,"nearFuture",276.961005423902,389.912964326727,196.729541060199,348,283,1.09290759204908
"3",2020-11-10,2020-11-13,3,"nearFuture",199.852281855512,282.435963060175,141.415895235499,251,283,1.5983661420663
"4",2020-11-10,2020-11-14,4,"nearFuture",196.701714772809,295.254806537602,131.044656133772,263,283,3.31491409561384
"5",2020-11-10,2020-11-15,5,"nearFuture",112.798380771013,169.561469077295,75.0375352006551,262,283,7.10483867257851
"6",2020-11-10,2020-11-16,6,"nearFuture",79.410095021349,137.824701724836,45.7535050856806,129,283,0.322012367900251
"7",2020-11-10,2020-11-17,7,"nearFuture",264.489018771618,396.782298673125,176.304339393937,291,283,3.31387223931378
"8",2020-11-10,2020-11-11,1,"nearFar",145.396630171713,213.353506359451,99.0852244521988,276,NA,NA
"9",2020-11-10,2020-11-11,1,"nearFar",145.396630171713,213.353506359451,99.0852244521988,276,NA,NA
"10",2020-11-10,2020-11-12,2,"nearFar",276.961005423902,389.912964326727,196.729541060199,348,NA,NA
"11",2020-11-10,2020-11-12,2,"nearFar",276.961005423902,389.912964326727,196.729541060199,348,NA,NA
"12",2020-11-10,2020-11-13,3,"nearFar",199.852281855512,282.435963060175,141.415895235499,251,NA,NA
"13",2020-11-10,2020-11-13,3,"nearFar",199.852281855512,282.435963060175,141.415895235499,251,NA,NA
"14",2020-11-10,2020-11-14,4,"nearFar",196.701714772809,295.254806537602,131.044656133772,263,NA,NA
"15",2020-11-10,2020-11-14,4,"nearFar",196.701714772809,295.254806537602,131.044656133772,263,NA,NA
"16",2020-11-10,2020-11-15,5,"nearFar",112.798380771013,169.561469077295,75.0375352006551,262,NA,NA
"17",2020-11-10,2020-11-15,5,"nearFar",112.798380771013,169.561469077295,75.0375352006551,262,NA,NA
"18",2020-11-10,2020-11-16,6,"nearFar",79.410095021349,137.824701724836,45.7535050856806,129,NA,NA
"19",2020-11-10,2020-11-16,6,"nearFar",79.410095021349,137.824701724836,45.7535050856806,129,NA,NA
"20",2020-11-10,2020-11-17,7,"nearFar",264.489018771618,396.782298673125,176.304339393937,291,NA,NA
"21",2020-11-10,2020-11-17,7,"nearFar",264.489018771618,396.782298673125,176.304339393937,291,NA,NA
"22",2020-11-10,2020-11-11,1,"nearFar",145.396630171713,213.353506359451,99.0852244521988,276,NA,NA
"23",2020-11-10,2020-11-11,1,"nearFar",145.396630171713,213.353506359451,99.0852244521988,276,NA,NA
"24",2020-11-10,2020-11-12,2,"nearFar",276.961005423902,389.912964326727,196.729541060199,348,NA,NA
"25",2020-11-10,2020-11-12,2,"nearFar",276.961005423902,389.912964326727,196.729541060199,348,NA,NA
"26",2020-11-10,2020-11-13,3,"nearFar",199.852281855512,282.435963060175,141.415895235499,251,NA,NA
"27",2020-11-10,2020-11-13,3,"nearFar",199.852281855512,282.435963060175,141.415895235499,251,NA,NA
"28",2020-11-10,2020-11-14,4,"nearFar",196.701714772809,295.254806537602,131.044656133772,263,NA,NA
"29",2020-11-10,2020-11-14,4,"nearFar",196.701714772809,295.254806537602,131.044656133772,263,NA,NA
"30",2020-11-10,2020-11-15,5,"nearFar",112.798380771013,169.561469077295,75.0375352006551,262,NA,NA
"31",2020-11-10,2020-11-15,5,"nearFar",112.798380771013,169.561469077295,75.0375352006551,262,NA,NA
"32",2020-11-10,2020-11-16,6,"nearFar",79.410095021349,137.824701724836,45.7535050856806,129,NA,NA
"33",2020-11-10,2020-11-16,6,"nearFar",79.410095021349,137.824701724836,45.7535050856806,129,NA,NA
"34",2020-11-10,2020-11-17,7,"nearFar",264.489018771618,396.782298673125,176.304339393937,291,NA,NA
"35",2020-11-10,2020-11-17,7,"nearFar",264.489018771618,396.782298673125,176.304339393937,291,NA,NA
