,date,population,total_responses,pct_cli,pct_cli_smooth,number_cli,batched_pct_cli,batched_pct_cli_smooth,estimate_cli,cum_estimate_cli,number_cli_smooth,cum_number_cli_smooth,pct_cli_smooth_new,batched_pct_cli_smooth_new,pct_cli_smooth_cumul,batched_pct_cli_smooth_cumul,cumulCases_smooth,batched_cumulCases_smooth
32,2020-05-25,47026208,4667,0.52,0.585837161637518,24.2684,,0.611701223235168,287659.88957711397,12833019.3198923,275497.002172955,11785021.3783386,0.046350948284389744,0.04791893000582559,2.3723922615383257,2.568346197647598,1115646,1207796
33,2020-05-26,47026208,4305,0.42,0.580389000334347,18.081,,0.603963607526052,284021.182319505,13117040.502211802,272934.938506351,12057956.316845,0.04597860426193592,0.047569003749549255,2.4183708658002616,2.615915201397147,1137268,1230166
34,2020-05-27,47026208,4182,0.63,0.575191764014398,26.3466,,0.596945081851846,280720.63583741896,13397761.1380493,270490.87534428,12328447.1921893,0.04560965342589709,0.047253133676993415,2.463980519226159,2.6631683350741406,1158717,1252387
35,2020-05-28,47026208,4160,0.63,0.570210418219963,26.208000000000002,,0.590593910240839,277733.92066519,13675495.0587145,268148.33730979,12596595.5294991,0.04524122623485349,0.04696700845718225,2.509221745461012,2.7101353435313227,1179992,1274474
36,2020-05-29,47026208,3839,0.39,0.565409928493336,14.9721,,0.584858356721321,275036.70733715,13950531.7660516,265890.849025928,12862486.378525,0.0448716622306656,0.046706316759139915,2.5540934076916777,2.7568416602904624,1201093,1296438
37,2020-05-30,47026208,3994,0.55,0.56075526037681,21.967,0.568627892167268,0.57968668532158,272604.66638763197,14223136.4324392,263701.93511574,13126188.3136407,0.04450054384726942,0.04646674725189034,2.598593951538947,2.8033084075423527,1222020,1318290
38,2020-05-31,47026208,4481,0.61,0.556211379412677,27.3341,,0.5750271600699071,270413.46835096803,14493549.900790198,261565.120202275,13387753.433843,0.04412751027869458,0.04624398860445784,2.6427214618176413,2.8495523961468106,1242772,1340036
39,2020-06-01,47026208,3527,0.6,0.551743251143231,21.162,,0.570828044994591,268438.78376149,14761988.6845517,259463.928908578,13647217.3627516,0.04375220071897066,0.04603372948586642,2.686473662536612,2.895586125632677,1263347,1361684
40,2020-06-02,47026208,3704,0.41,0.547315841110765,15.1864,,0.567037604123921,266656.283153532,15028644.9677052,257381.885857698,13904599.248609303,0.04337425436212733,0.045831658565140244,2.7298479168987395,2.9414177841978173,1283744,1383237
41,2020-06-03,47026208,3667,0.44,0.5428947148182419,16.1348,,0.563604101486187,265041.637061426,15293686.604766598,255302.797811433,14159902.0464207,0.04299331040219425,0.04563346451130342,2.7728412273009337,2.9870512487091205,1303962,1404697
42,2020-06-04,47026208,4193,0.58,0.5384599467679871,24.3194,,0.560475801109679,263570.516019504,15557257.1207862,253217.294563803,14413119.340984501,0.042609008033201,0.045434835993380086,2.8154502353341346,3.0324860847025006,1323999,1426063
43,2020-06-05,47026208,3673,0.36,0.534006526167233,13.2228,,0.557600967022684,262218.590562099,15819475.7113483,251123.01972897802,14664242.3607135,0.04222098644917718,0.04523146175271125,2.857671221783312,3.077717546455212,1343854,1447334
44,2020-06-06,47026208,3657,0.55,0.529530123344335,20.1135,,0.5549278632534941,260961.53122354398,16080437.242571801,249017.93722656398,14913260.2979401,0.0418288848441525,0.04501966314479691,2.8995001066274644,3.122737209600009,1363525,1468505
45,2020-06-07,47026208,4056,0.5,0.5250264086276479,20.28,,0.552404753830397,259775.00853817,16340212.25111,246900.010976168,15160160.308916198,0.04143234241215658,0.044797933900909914,2.940932449039621,3.1675351435009187,1383009,1489572
46,2020-06-08,47026208,3669,0.27,0.520491052345528,9.9063,,0.549979902781683,258634.693040312,16598846.944150303,244767.204897397,15404927.513813598,0.041030998347218996,0.04456523369011358,2.98196344738684,3.212100377191032,1402304,1510529
47,2020-06-09,47026208,3451,0.58,0.515919724826331,20.0158,,0.547601574135641,257516.25526430103,16856363.1994146,242617.482909858,15647544.9967235,0.040624491843369415,0.04432052218147142,3.0225879392302093,3.2564208993725035,1421408,1531371
48,2020-06-10,47026208,3475,0.67,0.511308096398412,23.2825,,0.5452180319205611,256395.365744469,17112758.565159,240448.808933158,15887993.8056566,0.040212462094637504,0.044062759044046995,3.062800401324847,3.3004836584165504,1440319,1552092
49,2020-06-11,47026208,3380,0.86,0.5066518373901261,29.068,,0.542777541032535,255247.695423245,17368006.260582298,238259.146886902,16126252.952543499,0.03979454829505292,0.043790903946903666,3.1025949496199,3.344274562363454,1459033,1572686
50,2020-06-12,47026208,3603,0.7,0.50194661812983,25.221,0.546494560738421,0.5402359577375629,254052.48517645898,17622058.7457587,236046.4606907,16362299.413234198,0.03937038963864516,0.04350391655910508,3.141965339258545,3.387778478922559,1477547,1593144
51,2020-06-13,47026208,3354,0.48,0.49718810894587895,16.0992,,0.537575206810919,252801.234911333,17874859.980670102,233808.714264155,16596108.127498401,0.038939625319444,0.04320075654971467,3.180904964577989,3.4309792354722735,1495859,1613459
52,2020-06-14,47026208,3435,0.5,0.492371980166628,17.175,,0.5347828042813629,251488.073889587,18126348.0545597,231543.871526877,16827651.999025304,0.03850189453147892,0.042880383587795834,3.2194068591094678,3.4738596190600695,1513965,1633624
53,2020-06-15,47026208,3414,0.74,0.487493902120433,25.2636,,0.5318462661776571,250107.13137293898,18376455.185932603,229249.89639847103,17056901.8954237,0.038056836468779755,0.04254175734241225,3.2574636955782474,3.5164013764024817,1531862,1653630
54,2020-06-16,47026208,3298,0.46,0.48254954513565,15.1708,,0.5287531085285639,248652.536623108,18625107.7225557,226924.752798545,17283826.6482223,0.03760409032537591,0.04218383748262725,3.2950677859036235,3.558585213885109,1549545,1673468
55,2020-06-17,47026208,3387,0.8,0.477534579540635,27.096,,0.525490847362844,247118.41890181397,18872226.1414575,224566.40464670397,17508393.052869,0.03714329790516566,0.04180558367750434,3.3322110838087893,3.6003907975626133,1567013,1693127
56,2020-06-18,47026208,3216,0.44,0.472444675663742,14.1504,,0.522046998709261,245498.907470774,19117725.0489283,222172.81586255698,17730565.8687315,0.03667503640368642,0.04140595559610708,3.368886120212476,3.6417967531587205,1584259,1712599
57,2020-06-19,47026208,3117,0.48,0.46727550383332794,14.9616,,0.518409078596576,243788.13159170898,19361513.18052,219741.950365709,17950307.819097303,0.03620219908257759,0.04098391290749892,3.405088319295053,3.6827806660662192,1601284,1731872
58,2020-06-20,47026208,3219,0.44,0.46202273437774705,14.1636,,0.51456460305355,241980.22052633698,19603493.4010464,217271.772075767,18167579.591173,0.035728031467593575,0.04053841528074342,3.440816350762647,3.7233190813469625,1618085,1750936
59,2020-06-21,47026208,3626,0.44,0.4566820376253571,15.9544,,0.510501088108947,240069.303536376,19843562.7045827,214760.244912339,18382339.836085398,0.03525577908448884,0.040068422384904,3.4760721298471355,3.7633875037318667,1634665,1769778
60,2020-06-22,47026208,3336,0.42,0.45124908390451096,14.0112,,0.5062060497915271,238049.509883547,20081612.2144663,212205.33279503,18594545.1688804,0.0347886874590175,0.03957289389398492,3.510860817306153,3.8029603976258515,1651025,1788388
61,2020-06-23,47026208,3429,0.35,0.445719574861988,12.0015,,0.501667004130052,235914.968829567,20317527.1832958,209605.014371314,18804150.1832517,0.03433000211693416,0.03905184727610584,3.5451908194230874,3.8420122449019574,1667169,1806753
62,2020-06-24,47026208,3672,0.6,0.44010043684423705,22.031999999999996,,0.496871467153285,233659.809636155,20551186.992932,206962.54683928,19011112.730091,0.033882968583993,0.03850932086618892,3.5790737880070806,3.8805215657681464,1683103,1824862
63,2020-06-25,47026208,3636,0.39,0.43442638899093106,14.1804,,0.49180695488998705,231278.161565032,20782465.154497,204294.257293765,19215406.987384804,0.033450832385948585,0.03795030822696092,3.612524620393029,3.918471873995107,1698833,1842709
64,2020-06-25,47026208,3636,0.39,0.43442638899093106,14.1804,,0.49180695488998705,231278.161565032,20782465.154497,204294.257293765,19215406.987384804,0.03303683904855508,0.03737980292114875,3.645561459441584,3.955851676916256,1714369,1860287
65,2020-06-26,47026208,3303,0.43,0.42873637761112293,14.2029,0.4984246026727371,0.4864609833689211,228764.15387791398,21011229.3083749,201618.460707072,19417025.4480918,0.032644234097567,0.03680279851147925,3.678205693539151,3.9926544754277353,1729721,1877594
66,2020-06-27,47026208,3329,0.27,0.42306934901386606,8.9883,,0.48082106861884794,226111.915836522,21237341.2242115,198953.47205150602,19615978.920143303,0.03227626305873858,0.036224288560679,3.71048195659789,4.0288787639884145,1744899,1894629
67,2020-06-28,47026208,3576,0.36,0.41746424950821004,12.8736,,0.474874726727819,223315.57673045603,21460656.8009419,196317.60629937,19812296.5264427,0.03193617145782433,0.035649266631475086,3.7424181280557143,4.06452803061989,1759917,1911393
68,2020-06-29,47026208,3413,0.47,0.41196002540321,16.0411,,0.46862216731327005,220375.235134846,21681032.0360768,193729.178422966,20006025.704865698,0.0316272048205785,0.03508272628659417,3.774045332876293,4.099610756906484,1774790,1927891
69,2020-06-30,47026208,3371,0.24,0.40659562300791596,8.0904,,0.462111850394267,217313.679959057,21898345.716035802,191206.50339459899,20197232.2082603,0.0313526086727555,0.03452966108876308,3.805397941549048,4.134140417995248,1789534,1944129
70,2020-07-01,47026208,55,0.0,0.40140998863138305,0.0,,0.455403698723531,214159.09060142102,22112504.806637198,188767.89618657,20386000.104446802,0.031115628540109668,0.03399506460070866,3.8365135700891577,4.1681354825959565,1804167,1960116
71,2020-07-01,47026208,3291,0.4,0.396442068582661,13.164000000000001,,0.448557635053785,210939.64646027397,22323444.4530975,186431.671771185,20572431.776218,0.031115628540109668,0.03399506460070866,3.8365135700891577,4.1681354825959565,1804167,1960116
72,2020-07-02,47026208,2834,0.32,0.39173080917080394,9.0688,,0.44163358213775106,207683.52693394898,22531127.9800315,184216.145120745,20756647.9213388,0.030919509948395416,0.03348393038515767,3.867433080037553,4.201619412981114,1818707,1975862
73,2020-07-03,47026208,2642,0.57,0.387315156704863,15.0594,,0.43469146272814796,204418.91142078198,22735546.8914522,182139.631207555,20938787.5525463,0.030767498423367085,0.033001252004837,3.89820057846092,4.234620664985951,1833176,1991382
74,2020-07-04,47026208,2714,0.44,0.383234057493892,11.9416,,0.427791199577701,201173.979319105,22936720.8707714,180220.445003917,21119007.997550197,0.030662839490779085,0.03255202302247333,3.9288634179516992,4.267172688008425,1847595,2006690
75,2020-07-05,47026208,3040,0.4,0.379526457846942,12.16,,0.42099271543912997,197976.910027253,23134697.780798603,178476.901482135,21297484.8990324,0.03060877867638567,0.03214123700079358,3.959472196628085,4.299313925009218,1861990,2021804
76,2020-07-06,47026208,3175,0.41,0.37623130407306604,13.0175,,0.414355933065157,194855.882943562,23329553.6637422,176927.315614513,21474412.2146469,0.030608561505941243,0.0317738875025245,3.990080758134026,4.3310878125117425,1876384,2036746
77,2020-07-07,47026208,3237,0.25,0.373387542481316,8.0925,,0.40794077520850397,191839.077466364,23521392.741208497,175590.002373352,21650002.2170202,0.030664914332464082,0.031454968090393005,4.02074567246649,4.362542780602135,1890804,2051538
78,2020-07-08,47026208,3273,0.31,0.371034119380745,10.1463,,0.40180716462189203,188954.672993994,23710347.4142025,174483.276730958,21824485.493751198,0.030777150052068086,0.03118947232712575,4.051522822518558,4.393732252929261,1905278,2066206
79,2020-07-09,47026208,2984,0.3,0.36920998108040504,8.952,,0.396015024058044,186230.84892478603,23896578.2631273,173625.45365963198,21998110.9474108,0.03094320296504575,0.03098146849780142,4.082466025483604,4.424713721427062,1919829,2080775
80,2020-07-10,47026208,2897,0.41,0.36795407388934903,11.8777,,0.39062427626967994,183695.784657074,24080274.0477844,173034.848131679,22171145.795542497,0.031161003525222167,0.030831130090717584,4.113627029008826,4.45554485151778,1934483,2095274
81,2020-07-11,47026208,1850,0.65,0.367305344116628,12.025,,0.3856948440095229,181377.659589194,24261651.7073736,172729.775119401,22343875.5706619,0.03142848218642225,0.03073760596607075,4.145055511195248,4.48628245748385,1949262,2109729
82,2020-07-12,47026208,3161,0.22,0.36730273807129493,6.9542,0.36536669260063104,0.381286650030294,179304.653119478,24440956.3604931,172728.549595102,22516604.120257,0.03174356940247084,0.030700044979271746,4.176799080597719,4.516982502463121,1964190,2124166
83,2020-07-13,47026208,3375,0.42,0.36797897198956897,14.175,,0.37745961708471604,177504.94464626198,24618461.3051393,173046.556764077,22689650.6770211,0.032104195627193084,0.030717595985731334,4.208903276224912,4.5477000984488525,1979288,2138611
84,2020-07-14,47026208,5783,0.4,0.369325800624817,23.131999999999998,,0.374273667925509,176006.713567879,24794468.0187072,173679.919199492,22863330.5962206,0.032508291314413754,0.03078940784086025,4.241411567539325,4.578489506289713,1994575,2153090
85,2020-07-15,47026208,4019,0.55,0.371318435580549,22.1045,,0.371777621973617,174832.917806767,24969300.936514,174616.979858455,23037947.576079,0.03295378691795783,0.030914629400069407,4.274365354457283,4.609404135689782,2010072,2167628
86,2020-07-16,47026208,3477,0.23,0.373932042302666,7.9971,,0.369973561088611,173984.536382537,25143285.4728965,175846.0599919,23213793.6360709,0.03343861289165033,0.0310924095187695,4.307803967348933,4.640496545208551,2025797,2182250
87,2020-07-17,47026208,3413,0.32,0.377141786237067,10.9216,,0.368851271592849,173456.76618989801,25316742.239086397,177355.480850758,23391149.116921697,0.033960699689316164,0.031321897052371254,4.341764667038249,4.671818442260922,2041767,2196979
88,2020-07-18,47026208,3514,0.4,0.38092283282965006,14.056,,0.36840053975126097,173244.80409655,25489987.043183,179133.56368596398,23570282.6806077,0.03451797776478025,0.031602240856285505,4.376282644803029,4.703420683117208,2058000,2211840
89,2020-07-19,47026208,3849,0.34,0.38525034752631704,13.0866,,0.368611151828776,173343.846970196,25663330.8901531,181168.629748449,23751451.3103561,0.0351083775718675,0.031932589785923,4.411391022374897,4.73535327290313,2074510,2226857
90,2020-07-20,47026208,3845,0.39,0.39009949577296504,14.9955,,0.369472894090323,173749.091678535,25837079.9818317,183449.000289146,23934900.3106452,0.035729829564402994,0.032312092696694585,4.4471208519392995,4.767665365599825,2091312,2242052
91,2020-07-21,47026208,3962,0.38,0.39544544301549395,15.0556,,0.3709755528008329,174455.73508927,26011535.716920998,185962.996558988,24120863.307204198,0.036380264196211584,0.03273989844401092,4.483501116135511,4.800405264043836,2108421,2257449
92,2020-07-22,47026208,3815,0.37,0.40126335469980395,14.1155,,0.373108914225234,175458.9740701,26186994.6909911,188698.939808908,24309562.2470131,0.03705761192111825,0.03321515588328292,4.5205587280566295,4.833620419927119,2125847,2273068
93,2020-07-23,47026208,3738,0.32,0.407528396271794,11.9616,,0.375862764628455,176754.005488728,26363748.6964798,191645.15128983802,24501207.398303,0.037759803192947826,0.03373701386992125,4.5583185312495775,4.86735743379704,2143604,2288934
94,2020-07-24,47026208,3689,0.46,0.414215733177363,16.9694,,0.37922689027542605,178336.026212854,26542084.7226926,194789.95225271198,24695997.3505557,0.03848476846552542,0.03430462125933675,4.596803299715103,4.901662055056377,2161702,2305066
95,2020-07-25,47026208,3686,0.52,0.42130053086241,19.1672,0.3941744243994821,0.383191077431076,180200.233110179,26722284.955802802,198121.663948461,24894119.014504198,0.039230438192675916,0.034917126906940085,4.636033737907779,4.936579181963317,2180151,2321486
96,2020-07-26,47026208,3967,0.33,0.42875795477283596,13.0911,,0.387745112360335,182341.823048405,26904626.7788512,201628.60762802,25095747.6221322,0.03999474282822416,0.035573233000545414,4.676028480736003,4.972152414963863,2198959,2338215
97,2020-07-27,47026208,3905,0.51,0.436563170354539,19.9155,,0.39287878132813103,184755.992895232,27089382.7717464,205299.10454232,25301046.7266745,0.04077560098314042,0.036269559197026756,4.716804081719143,5.008421974160889,2218134,2355271
98,2020-07-28,47026208,3712,0.49,0.444691343053419,18.1888,,0.39858187059939504,187437.939518362,27276820.7112648,209121.475942294,25510168.2026168,0.0415706719420005,0.037002118702672504,4.758374753661144,5.045424092863562,2237683,2372672
99,2020-07-29,47026208,3796,0.5,0.45311763831537394,18.98,,0.40484416643905496,190382.85978549602,27467203.5710503,213084.043078875,25723252.2456957,0.042377362717108506,0.03776692465444525,4.800752116378253,5.083191017518007,2257612,2390432
100,2020-07-30,47026208,3699,0.46,0.461817221586305,17.0154,,0.411655455112041,193585.950564335,27660789.5216146,217175.12720299698,25940427.3728987,0.0431930698890745,0.03855999018930733,4.8439451862673275,5.1217510077073145,2277924,2408565
101,2020-07-31,47026208,3362,0.45,0.470765258312111,15.129000000000001,,0.419005522883281,197042.40872258,27857831.9303372,221383.049565591,26161810.4224642,0.04401519003850867,0.03937732844422125,4.887960376305836,5.161128336151536,2298622,2427083
102,2020-08-01,47026208,3156,0.51,0.47993691393869,16.0956,,0.426878796006545,200744.91051793398,28058576.8408552,225696.13141759,26387506.553881798,0.044841119746021084,0.0402149525561495,4.932801496051857,5.201343288707685,2319709,2445995
103,2020-08-02,47026208,3787,0.45,0.48930721179768505,17.0415,,0.43523471036432104,204674.380184123,28263251.2210393,230102.62717898,26617609.1810608,0.04566825559222209,0.0410688756620545,4.978469751644079,5.242412164369739,2341186,2465308
104,2020-08-03,47026208,3419,0.5,0.498848063304006,17.095,,0.44402542443207005,208808.319666308,28472059.540705603,234589.327853314,26852198.508914102,0.046493994157721576,0.04193511089889875,5.0249637458018,5.284347275268638,2363050,2485028
105,2020-08-04,47026208,3288,0.61,0.508528352605302,20.0568,,0.45320309585334295,213124.23051843198,28685183.771224,239141.600835143,27091340.109749302,0.04731573202312983,0.042809671403644584,5.07227947782493,5.327156946672282,2385301,2505160
106,2020-08-05,47026208,3465,0.46,0.518316838668894,15.939,,0.462719882271688,217599.61429443897,28902783.3855185,243744.754651458,27335084.8644007,0.04813086576905692,0.04368857031325458,5.120410343593987,5.370845516985537,2407935,2525705
107,2020-08-06,47026208,3366,0.3,0.528182280462104,10.097999999999999,,0.472527941330655,222211.972548272,29124995.3580667,248384.097829252,27583468.962229997,0.048936791976112996,0.04456782076469116,5.169347135570099,5.415413337750229,2430948,2546664
108,2020-08-07,47026208,3302,0.49,0.538093436952253,16.1798,,0.482579430673794,226938.806833874,29351934.164900605,253044.938895516,27836513.9011255,0.04973090722490816,0.045443435894916756,5.219078042795007,5.460856773645146,2454334,2568034
109,2020-08-08,47026208,3411,0.62,0.548019067106665,21.1482,0.475417951042611,0.492826507944654,231757.61870519,29583691.7836058,257712.58637724,28094226.487502698,0.05051060809605268,0.04631142884089384,5.26958865089106,5.5071682024860396,2478088,2589812
110,2020-08-09,47026208,3812,0.53,0.5579279298926589,20.2036,,0.503221330786785,236645.90971616103,29820337.693321995,262372.348801416,28356598.8363042,0.05127329117015658,0.047167812739584834,5.320861942061216,5.5543360152256245,2502200,2611994
111,2020-08-10,47026208,3768,0.45,0.567788784277558,16.956,,0.513716056843735,241581.18142073302,30061918.8747427,267009.534695036,28623608.370999202,0.05201635302782991,0.04800860072795233,5.372878295089047,5.602344615953577,2526661,2634570
112,2020-08-11,47026208,3709,0.54,0.577570389228683,20.0286,,0.524262843759055,246540.935372848,30308459.8101155,271609.45258509,28895217.823584303,0.05273719024968301,0.048829805942958576,5.42561548533873,5.651174421896535,2551461,2657533
113,2020-08-12,47026208,3733,0.51,0.5872415037133559,19.0383,,0.5348138491762939,251502.67312645,30559962.483241998,276157.41099857,29171375.234582897,0.05343319941632591,0.04962796964482991,5.479048684755056,5.700802391541365,2576589,2680871
114,2020-08-13,47026208,3594,0.7,0.5967708866988979,25.158,,0.5453212307390011,256443.896235483,30816406.3794775,280638.718462468,29452013.9530453,0.054101777108368755,0.05040236208306833,5.533150461863425,5.7512047536244335,2602031,2704574
115,2020-08-14,47026208,3581,0.59,0.6061272971526321,21.1279,,0.5557371460907261,261342.10625388898,31077748.485731397,285038.683503775,29737052.636549104,0.05474031990642167,0.051153132378279585,5.587890781769847,5.802357886002713,2627773,2728629
116,2020-08-15,47026208,3582,0.73,0.615279494041879,26.1486,,0.566013752875018,266174.804735612,31343923.290466998,289342.614649481,30026395.2511986,0.05534622439109476,0.05188043007444774,5.643237006160942,5.8542383160771605,2653800,2753026
