"date","region","population","total_responses","pct_cli","number_cli","batched_pct_cli","batched_pct_cli_smooth","estimate_cli","cum_estimate_cli"
2020-05-29,"ESPV",2207776,176,0,0,0.481796328671329,0.617123735931973,13624.7097322095,380224.517788136
2020-05-30,"ESPV",2207776,172,0.58,0.9976,NA,0.602318085724126,13297.8341402767,393522.351928413
2020-05-31,"ESPV",2207776,242,0.42,1.0164,NA,0.587692071123885,12974.9245001761,406497.276428589
2020-06-01,"ESPV",2207776,177,0,0,NA,0.573253224231618,12656.1471038118,419153.423532401
2020-06-02,"ESPV",2207776,167,0,0,NA,0.559009077147693,12341.6682430882,431495.091775489
2020-06-03,"ESPV",2207776,187,0,0,NA,0.544967161972477,12031.6542099095,443526.745985398
2020-06-04,"ESPV",2207776,179,0,0,NA,0.531135010806338,11726.2712961797,455253.017281578
2020-06-05,"ESPV",2207776,147,0,0,NA,0.517520155749644,11425.6857938033,466678.703075381
2020-06-06,"ESPV",2207776,156,1.29,2.0124,NA,0.504130128902762,11130.0639946842,477808.767070066
2020-06-07,"ESPV",2207776,188,0.53,0.9964,NA,0.490972462366061,10839.5721907269,488648.339260793
2020-06-08,"ESPV",2207776,155,0,0,NA,0.478054688239908,10554.3766738355,499202.715934628
2020-06-09,"ESPV",2207776,143,1.41,2.0163,NA,0.465384409927797,10274.6453101275,509477.361244756
2020-06-10,"ESPV",2207776,140,0.71,0.994,NA,0.452970067196211,10000.5644307418,519477.925675497
2020-06-11,"ESPV",2207776,153,1.97,3.0141,NA,0.440820642966203,9732.33235845352,529210.258033951
2020-06-12,"ESPV",2207776,168,0.6,1.008,0.507801179443976,0.428945129372946,9470.14761946484,538680.405653416
2020-06-13,"ESPV",2207776,157,0,0,NA,0.417352518551614,9214.20873997808,547894.614393394
2020-06-14,"ESPV",2207776,145,0,0,NA,0.406051802637382,8964.7142461955,556859.328639589
2020-06-15,"ESPV",2207776,156,0,0,NA,0.395051973765426,8721.86266431936,565581.191303909
2020-06-16,"ESPV",2207776,155,0,0,NA,0.384362024070918,8485.85252055195,574067.043824461
2020-06-17,"ESPV",2207776,139,0.72,1.0008,NA,0.373990945689034,8256.88234109552,582323.926165556
2020-06-18,"ESPV",2207776,138,0.74,1.0212,NA,0.363947730754948,8035.15065215236,590359.076817709
2020-06-19,"ESPV",2207776,124,0,0,NA,0.354241371403835,7820.85597992473,598179.932797633
2020-06-20,"ESPV",2207776,137,1.46,2.0002,NA,0.344880859770869,7614.19685061489,605794.129648248
2020-06-21,"ESPV",2207776,169,0.6,1.014,NA,0.335875187991224,7415.37179042513,613209.501438673
2020-06-22,"ESPV",2207776,124,0,0,NA,0.327233348200076,7224.57932555771,620434.080764231
2020-06-23,"ESPV",2207776,143,0,0,NA,0.318964332532598,7042.0179822149,627476.098746446
2020-06-24,"ESPV",2207776,175,0.58,1.015,NA,0.311077133123966,6867.88628659897,634343.985033045
2020-06-25,"ESPV",2207776,137,0,0,NA,0.303580742109353,6702.38276491219,641046.367797957
2020-06-26,"ESPV",2207776,133,0.76,1.0108,NA,0.296484151623934,6545.70594335684,647592.073741314
2020-06-27,"ESPV",2207776,147,0,0,NA,0.289796353802884,6398.05434813517,653990.128089449
2020-06-28,"ESPV",2207776,148,0,0,0.303480876665234,0.283526340781377,6259.62650544946,660249.754594899
2020-06-29,"ESPV",2207776,160,0.62,0.992,NA,0.277683104694588,6130.62094150199,666380.375536401
2020-06-30,"ESPV",2207776,113,0,0,NA,0.272275632899039,6011.23607699309,672391.611613394
2020-07-01,"ESPV",2207776,148,0,0,NA,0.267312129548375,5901.65304125794,678293.264654652
2020-07-02,"ESPV",2207776,107,0,0,NA,0.262799152666419,5802.01662077257,684095.281275424
2020-07-03,"ESPV",2207776,116,0,0,NA,0.25874305244342,5712.46701351323,689807.748288937
2020-07-04,"ESPV",2207776,105,0,0,NA,0.255150179069623,5633.14441745616,695440.892706393
2020-07-05,"ESPV",2207776,116,0,0,NA,0.252026882735279,5564.18903057763,701005.081736971
2020-07-06,"ESPV",2207776,156,0,0,NA,0.249379513630634,5505.74105085387,706510.822787825
2020-07-07,"ESPV",2207776,98,0,0,NA,0.247214421945937,5457.94067626113,711968.763464086
2020-07-08,"ESPV",2207776,117,0,0,NA,0.245537957871436,5420.92810477568,717389.691568862
2020-07-09,"ESPV",2207776,126,0,0,NA,0.244356471597379,5394.84353437375,722784.535103236
2020-07-10,"ESPV",2207776,129,0,0,NA,0.243676313314013,5379.82716303159,728164.362266267
2020-07-11,"ESPV",2207776,95,0,0,NA,0.243503833211587,5376.01918872546,733540.381454993
2020-07-12,"ESPV",2207776,120,0,0,NA,0.243845381480349,5383.55980943159,738923.941264424
2020-07-13,"ESPV",2207776,137,0,0,NA,0.244707308310547,5402.58922312626,744326.53048755
2020-07-14,"ESPV",2207776,212,0.95,2.014,NA,0.246095963892428,5433.24762778569,749759.778115336
2020-07-15,"ESPV",2207776,168,0,0,0.135222672064777,0.248017698416241,5475.67522138615,755235.453336722
2020-07-16,"ESPV",2207776,158,0.63,0.9954,NA,0.250478862072233,5530.01220190387,760765.465538626
2020-07-17,"ESPV",2207776,140,0,0,NA,0.253485805050654,5596.39876731512,766361.864305941
2020-07-18,"ESPV",2207776,138,0,0,NA,0.257044877541749,5674.97511559613,772036.839421537
2020-07-19,"ESPV",2207776,138,0,0,NA,0.261162429735769,5765.88144472317,777802.720866261
2020-07-20,"ESPV",2207776,162,0,0,NA,0.26584481182296,5869.25795267247,783671.978818933
2020-07-21,"ESPV",2207776,149,0,0,NA,0.27109837399357,5985.24483742029,789657.223656353
2020-07-22,"ESPV",2207776,148,1.35,1.998,NA,0.27692755092726,6113.94000675981,795771.163663113
2020-07-23,"ESPV",2207776,136,0,0,NA,0.28332160564961,6255.10641234674,802026.27007546
2020-07-24,"ESPV",2207776,137,0.73,1.0001,NA,0.290262582749975,6408.34763893408,808434.617714394
2020-07-25,"ESPV",2207776,153,0,0,NA,0.297732482774975,6573.26629891004,815007.884013304
2020-07-26,"ESPV",2207776,149,0,0,NA,0.305713306271237,6749.46500466286,821757.349017967
2020-07-27,"ESPV",2207776,139,0,0,NA,0.314187053785382,6936.54636858076,828693.895386548
2020-07-28,"ESPV",2207776,161,0.62,0.9982,NA,0.323135725864035,7134.11300305196,835828.0083896
2020-07-29,"ESPV",2207776,150,0.67,1.005,NA,0.332541323053819,7341.76752046468,843169.775910064
2020-07-30,"ESPV",2207776,138,0.74,1.0212,NA,0.342385845901358,7559.11253320716,850728.888443272
2020-07-31,"ESPV",2207776,129,0,0,0.301845161290322,0.352651294953275,7785.75065366762,858514.639096939
2020-08-01,"ESPV",2207776,127,0.79,1.0033,NA,0.363319670756195,8021.28449423428,866535.923591173
2020-08-02,"ESPV",2207776,144,0,0,NA,0.37437297385674,8265.31666729537,874801.240258469
2020-08-03,"ESPV",2207776,128,0,0,NA,0.385793204801534,8517.44978523911,883318.690043708
2020-08-04,"ESPV",2207776,114,0.89,1.0146,NA,0.397562364137201,8777.28646045373,892095.976504162
2020-08-05,"ESPV",2207776,117,0.86,1.0062,NA,0.409662452410364,9044.42930532744,901140.405809489
2020-08-06,"ESPV",2207776,103,0,0,NA,0.422075470167648,9318.48093224848,910458.886741737
2020-08-07,"ESPV",2207776,120,0.83,0.996,NA,0.434783417955675,9599.04395360508,920057.930695343
2020-08-08,"ESPV",2207776,136,2.22,3.0192,NA,0.447768296321069,9885.72098178544,929943.651677128
2020-08-09,"ESPV",2207776,152,0.66,1.0032,NA,0.461012105810454,10178.1146291778,940121.766306306
2020-08-10,"ESPV",2207776,130,2.31,3.003,NA,0.474496846970454,10475.8275081704,950597.593814476
2020-08-11,"ESPV",2207776,131,0,0,NA,0.488204520347691,10778.4622311514,961376.056045628
2020-08-12,"ESPV",2207776,139,0,0,NA,0.502117183727195,11085.6226742049,972461.678719833
2020-08-13,"ESPV",2207776,137,0,0,NA,0.516220268986035,11396.9872058091,983858.665925642
2020-08-14,"ESPV",2207776,131,0.76,0.9956,NA,0.530504403512605,11712.3488996944,995571.014825336
2020-08-15,"ESPV",2207776,144,0.69,0.9936,NA,0.544960657632401,12031.5106086503,1007602.52543399
2020-08-16,"ESPV",2207776,129,0,0,NA,0.559580101670923,12354.2751854662,1019956.80061945
2020-08-17,"ESPV",2207776,150,1.33,1.995,0.673373655913979,0.574353805953668,12680.4454829317,1032637.24610238
2020-08-18,"ESPV",2207776,156,0.65,1.014,NA,0.589272840806134,13009.824353836,1045647.07045622
2020-08-19,"ESPV",2207776,129,0,0,NA,0.60432827655382,13342.2146509689,1058989.28510719
2020-08-20,"ESPV",2207776,142,2.11,2.9962,NA,0.619511183522223,13677.4192271196,1072666.70433431
2020-08-21,"ESPV",2207776,148,2.03,3.0044,NA,0.634812632036842,14015.2409350777,1086681.94526939
2020-08-22,"ESPV",2207776,138,1.46,2.0148,NA,0.650223692423173,14355.4826276326,1101037.42789702
2020-08-23,"ESPV",2207776,157,0.64,1.0048,NA,0.665735435006716,14697.9471575739,1115735.37505459
2020-08-24,"ESPV",2207776,154,0.66,1.0164,NA,0.681338930112968,15042.4373776909,1130777.81243228
2020-08-25,"ESPV",2207776,156,0.64,0.9984,NA,0.697025248067428,15388.7561407731,1146166.56857306
2020-08-26,"ESPV",2207776,179,1.12,2.0048,NA,0.712785459195593,15736.7062996101,1161903.27487267
2020-08-27,"ESPV",2207776,130,0,0,NA,0.728610633822961,16086.0907069912,1177989.36557966
2020-08-28,"ESPV",2207776,141,0,0,NA,0.744491842275031,16436.712215706,1194426.07779536
2020-08-29,"ESPV",2207776,141,0.71,1.0011,NA,0.760420154877299,16788.3736785438,1211214.45147391
2020-08-30,"ESPV",2207776,154,0,0,NA,0.776386641955266,17140.8779482943,1228355.3294222
2020-08-31,"ESPV",2207776,126,1.59,2.0034,NA,0.792382373834427,17494.0278777468,1245849.35729995
2020-09-01,"ESPV",2207776,135,1.5,2.025,NA,0.808398420840282,17847.6263196907,1263696.98361964
2020-09-02,"ESPV",2207776,129,0,0,0.824332613390929,0.824425853298329,18201.4761269157,1281898.45974656
2020-09-03,"ESPV",2207776,131,0,0,NA,0.840456203162907,18555.3903439419,1300453.8500905
2020-09-04,"ESPV",2207776,112,0,0,NA,0.856486563439173,18909.3047908348,1319363.15488133
2020-09-05,"ESPV",2207776,139,0.72,1.0008,NA,0.872516923715439,19263.2192377278,1338626.37411906
2020-09-06,"ESPV",2207776,117,0.86,1.0062,NA,0.888547283991704,19617.1336846207,1358243.50780368
2020-09-07,"ESPV",2207776,130,0,0,NA,0.90457764426797,19971.0481315136,1378214.55593519
2020-09-08,"ESPV",2207776,133,0,0,NA,0.920608004544236,20324.9625784065,1398539.5185136
2020-09-09,"ESPV",2207776,120,0,0,NA,0.936638364820502,20678.8770252995,1419218.3955389
2020-09-10,"ESPV",2207776,113,0.88,0.9944,NA,0.952668725096767,21032.7914721924,1440251.18701109
2020-09-11,"ESPV",2207776,122,0.82,1.0004,NA,0.968699085373033,21386.7059190853,1461637.89293018
