"date","country","region","population","p_cases","p_cases_recent"
"2020/03/22","US","USTX",28995881,0,NA
"2020/03/23","US","USTX",28995881,0,NA
"2020/03/24","US","USTX",28995881,0,NA
"2020/03/25","US","USTX",28995881,0.00483091787439614,NA
"2020/03/26","US","USTX",28995881,0.00483091787439614,NA
"2020/03/27","US","USTX",28995881,0.00483091787439614,NA
"2020/03/29","US","USTX",28995881,0.00881057268722467,NA
"2020/03/30","US","USTX",28995881,0.00881057268722467,NA
"2020/03/31","US","USTX",28995881,0.00881057268722467,NA
"2020/04/01","US","USTX",28995881,0.00881057268722467,NA
"2020/04/02","US","USTX",28995881,0.00881057268722467,NA
"2020/04/03","US","USTX",28995881,0.00881057268722467,NA
"2020/04/04","US","USTX",28995881,0.00881057268722467,NA
"2020/04/05","US","USTX",28995881,0.00881057268722467,NA
"2020/04/06","US","USTX",28995881,0.00881057268722467,NA
"2020/04/07","US","USTX",28995881,0.00881057268722467,NA
"2020/04/08","US","USTX",28995881,0.00881057268722467,NA
"2020/04/09","US","USTX",28995881,0.00881057268722467,NA
"2020/04/10","US","USTX",28995881,0.00881057268722467,NA
"2020/04/11","US","USTX",28995881,0.00881057268722467,NA
"2020/04/12","US","USTX",28995881,0.00881057268722467,NA
"2020/04/13","US","USTX",28995881,0.00881057268722467,NA
"2020/04/14","US","USTX",28995881,0.00881057268722467,NA
"2020/04/15","US","USTX",28995881,0.00881057268722467,NA
"2020/04/16","US","USTX",28995881,0.00881057268722467,NA
"2020/04/17","US","USTX",28995881,0.00881057268722467,NA
"2020/04/18","US","USTX",28995881,0.00909090909090909,NA
"2020/04/19","US","USTX",28995881,0.00909090909090909,NA
"2020/04/20","US","USTX",28995881,0.00909090909090909,NA
"2020/04/21","US","USTX",28995881,0.00909090909090909,NA
"2020/04/22","US","USTX",28995881,0.00909090909090909,NA
"2020/04/23","US","USTX",28995881,0.0166666666666667,NA
"2020/04/24","US","USTX",28995881,0.0166666666666667,NA
"2020/04/25","US","USTX",28995881,0.05,NA
"2020/04/26","US","USTX",28995881,0.05,NA
"2020/04/27","US","USTX",28995881,0.05,NA
"2020/04/28","US","USTX",28995881,0,0
"2020/04/29","US","USTX",28995881,0,NA
"2020/05/01","US","USTX",28995881,0,NA
"2020/05/03","US","USTX",28995881,0,NA
"2020/05/05","US","USTX",28995881,0,NA
"2020/05/06","US","USTX",28995881,0,NA
"2020/05/07","US","USTX",28995881,0,NA
"2020/05/08","US","USTX",28995881,0,NA
"2020/05/09","US","USTX",28995881,0,NA
"2020/05/10","US","USTX",28995881,0,NA
"2020/05/12","US","USTX",28995881,0,NA
"2020/05/13","US","USTX",28995881,0,NA
"2020/05/14","US","USTX",28995881,0,NA
"2020/05/15","US","USTX",28995881,0,NA
"2020/05/16","US","USTX",28995881,0,NA
"2020/05/18","US","USTX",28995881,0,NA
"2020/05/20","US","USTX",28995881,0,NA
"2020/05/21","US","USTX",28995881,0,NA
"2020/05/23","US","USTX",28995881,0.0375,NA
"2020/05/25","US","USTX",28995881,0.0526315789473684,NA
"2020/05/26","US","USTX",28995881,0.0526315789473684,NA
"2020/05/29","US","USTX",28995881,0.0526315789473684,NA
"2020/06/02","US","USTX",28995881,0.0769230769230769,0
"2020/06/03","US","USTX",28995881,0.0769230769230769,0
"2020/06/05","US","USTX",28995881,0.0769230769230769,0
"2020/06/06","US","USTX",28995881,0.0769230769230769,0
"2020/06/07","US","USTX",28995881,0.0769230769230769,0
"2020/06/08","US","USTX",28995881,0.0769230769230769,0
"2020/06/09","US","USTX",28995881,0.0769230769230769,0
"2020/06/10","US","USTX",28995881,0.0769230769230769,0
"2020/06/11","US","USTX",28995881,0.0769230769230769,0
"2020/06/12","US","USTX",28995881,0.0769230769230769,0
"2020/06/13","US","USTX",28995881,0.123076923076923,0.06
"2020/06/14","US","USTX",28995881,0.123076923076923,0.06
"2020/06/15","US","USTX",28995881,0.123076923076923,0.06
"2020/06/16","US","USTX",28995881,0.123076923076923,0.06
"2020/06/17","US","USTX",28995881,0.123076923076923,0.06
"2020/06/18","US","USTX",28995881,0.123076923076923,0.06
"2020/06/20","US","USTX",28995881,0.130434782608696,0.0740740740740741
"2020/06/21","US","USTX",28995881,0.130434782608696,0.0740740740740741
"2020/06/22","US","USTX",28995881,0.0917431192660551,0.0531914893617021
"2020/06/23","US","USTX",28995881,0.0917431192660551,0.0531914893617021
"2020/06/24","US","USTX",28995881,0.0917431192660551,0.0531914893617021
"2020/06/25","US","USTX",28995881,0.0851063829787234,0.0531914893617021
"2020/06/26","US","USTX",28995881,0.106382978723404,0.0212765957446809
"2020/06/27","US","USTX",28995881,0.106382978723404,0.0212765957446809
"2020/06/28","US","USTX",28995881,0.100917431192661,0.018348623853211
"2020/06/30","US","USTX",28995881,0.100917431192661,0.018348623853211
"2020/07/01","US","USTX",28995881,0.100917431192661,0.018348623853211
"2020/07/02","US","USTX",28995881,0.100917431192661,0.018348623853211
"2020/07/03","US","USTX",28995881,0.100917431192661,0.018348623853211
"2020/07/04","US","USTX",28995881,0.1,0.0181818181818182
"2020/07/05","US","USTX",28995881,0.1,0.0181818181818182
"2020/07/06","US","USTX",28995881,0.1,0.0181818181818182
"2020/07/07","US","USTX",28995881,0.1,0.0181818181818182
"2020/07/08","US","USTX",28995881,0.1,0.0181818181818182
"2020/07/09","US","USTX",28995881,0.1,0.0181818181818182
"2020/07/10","US","USTX",28995881,0.1,0.0181818181818182
"2020/07/11","US","USTX",28995881,0.1,0.0181818181818182
"2020/07/12","US","USTX",28995881,0.1,0.0181818181818182
"2020/07/13","US","USTX",28995881,0.1,0.0181818181818182
"2020/07/14","US","USTX",28995881,0.1,0.0181818181818182
"2020/07/15","US","USTX",28995881,0.1,0.0181818181818182
"2020/07/16","US","USTX",28995881,0.1,0.0181818181818182
"2020/07/17","US","USTX",28995881,0.1,0.0181818181818182
"2020/07/18","US","USTX",28995881,0.1,0.0181818181818182
"2020/07/19","US","USTX",28995881,0.1,0.0181818181818182
"2020/07/20","US","USTX",28995881,0.0943396226415094,0.00943396226415094
"2020/07/21","US","USTX",28995881,0.0943396226415094,0.00943396226415094
