"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs"
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USAK",731545,0,0,0,0,0,0,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USAL",4903185,0.25,0.25,0,0,12,1,0.25,0.25,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USAR",3017825,0,0,0,0,0,0,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USAZ",7278717,0.102564102564103,0.0826923076923077,0.0256410256410256,0.025,39,4,0.102564102564103,0.0826923076923077,0.0256410256410256,0.025
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USCA",39512223,0.00921658986175115,0.00722222222222222,0.00581395348837209,0.00285714285714286,217,12,0.00921658986175115,0.00722222222222222,0.00581395348837209,0.00285714285714286
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USCO",5758736,0,0,0,0,13,1,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USCT",3565287,0,0,NA,NA,10,1,0,0,NA,NA
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USDC",705749,0,0,0,0,0,0,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USDE",973764,0,0,0,0,0,0,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USFL",21477737,0.0412371134020619,0.0732142857142857,0.00609756097560976,0.0111111111111111,194,4,0.0412371134020619,0.0732142857142857,0.00609756097560976,0.0111111111111111
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USGA",10617423,0,0,0,0,0,0,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USHI",1415872,0,0,0,0,6,1,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USIA",3155070,0,0,0,0,0,0,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USID",1787065,0,0,0,0,0,0,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USIL",12671821,0.00719424460431655,0.008,0,0,139,5,0.00719424460431655,0.008,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USIN",6732219,0.166666666666667,0.166666666666667,0,0,30,1,0.166666666666667,0.166666666666667,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USKS",2913314,0,0,0,0,0,0,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USKY",4467673,0,0,0,0,0,0,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USLA",4648794,0.25,0.25,0.25,0.25,4,1,0.25,0.25,0.25,0.25
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USMA",6949503,0.0631578947368421,0.056969696969697,0,0,95,6,0.0631578947368421,0.056969696969697,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USMD",6045680,0,0,NA,NA,3,1,0,0,NA,NA
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USME",1344212,0,0,0,0,0,0,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USMI",9986857,0.04,0.04,0.04,0.04,50,1,0.04,0.04,0.04,0.04
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USMN",5639632,0.04,0.0433333333333333,0.0117647058823529,0.0166666666666667,100,5,0.04,0.0433333333333333,0.0117647058823529,0.0166666666666667
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USMO",6137428,0,0,0,0,9,2,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USMS",2976149,0.0266666666666667,0.0222222222222222,0,0,75,3,0.0266666666666667,0.0222222222222222,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USMT",1068778,0,0,0,0,0,0,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USNC",10488084,0,0,0,0,5,1,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USND",762062,0,0,0,0,0,0,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USNE",1934408,0,0,0,0,56,3,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USNH",1359711,0,0,0,0,0,0,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USNJ",8882190,0,0,0,0,18,3,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USNM",2096829,0,0,0,0,0,0,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USNV",3080156,0,0,0,0,0,0,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USNY",19453561,0.0923076923076923,0.0915646258503401,0.00256410256410256,0.0285714285714286,390,7,0.0923076923076923,0.0915646258503401,0.00256410256410256,0.0285714285714286
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USOH",11689100,0.11864406779661,0.164395604395604,0.0338983050847458,0.0450549450549451,118,5,0.11864406779661,0.164395604395604,0.0338983050847458,0.0450549450549451
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USOK",3956971,0,0,0,0,0,0,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USOR",4217737,0,0,0,0,0,0,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USPA",12801989,0,0,0,0,6,1,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USRI",1059361,0.02,0.02,0,0,50,1,0.02,0.02,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USSC",5148714,0,0,0,0,0,0,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USSD",884659,0,0,0,0,0,0,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USTN",6833174,0.00833333333333333,0.00833333333333333,0,0,240,4,0.00833333333333333,0.00833333333333333,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USTX",28995881,0.0533980582524272,0.0523333333333333,0.00485436893203883,0.005,206,5,0.0533980582524272,0.0523333333333333,0.00485436893203883,0.005
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USUT",3205958,0,0,NA,NA,1,1,0,0,NA,NA
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USVA",8535519,0.027027027027027,0.0833333333333333,0,0,37,3,0.027027027027027,0.0833333333333333,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USVT",623989,0,0,NA,NA,78,8,0,0,NA,NA
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USWA",7614893,0.0108108108108108,0.005,0,0,185,4,0.0108108108108108,0.005,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USWI",5822434,0,0,0,0,0,0,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USWV",1792147,0,0,0,0,0,0,0,0,0,0
"US",2020-10-05,328300544,0,0,0,0,0.0361343918299425,2386,0.00877285381490759,2294,0.0361343918299425,0.00877285381490759,"USWY",578759,0,0,0,0,0,0,0,0,0,0
