"X","date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
1,"2020-03-23",0.142857142857143,0,0,0,0.142857142857143,0,0
2,"2020-03-24",0.142857142857143,0,0,0,0.142857142857143,0,0
3,"2020-03-25",0.142857142857143,0,0,0,0.142857142857143,0,0
4,"2020-03-26",0.105263157894737,0,0,0,0.105263157894737,0,0
5,"2020-03-27",0.105263157894737,0,0,0,0.105263157894737,0,0
6,"2020-03-28",0.105263157894737,0,0,0,0.105263157894737,0,0
7,"2020-03-29",0.105263157894737,0,0,0,0.105263157894737,0,0
8,"2020-03-30",0.105263157894737,0,0,0,0.105263157894737,0,0
9,"2020-03-31",0.0752941176470588,0,0,0,0.0752941176470588,0,0
10,"2020-04-01",0.0752941176470588,0,0,0,0.0752941176470588,0,0
11,"2020-04-02",0.0752941176470588,0,0,0,0.0752941176470588,0,0
12,"2020-04-03",0.0752941176470588,0,0,0,0.0752941176470588,0,0
13,"2020-04-04",0.0752941176470588,0,0,0,0.0752941176470588,0,0
14,"2020-04-05",0.0752941176470588,0,0,0,0.0752941176470588,0,0
15,"2020-04-06",0.0752941176470588,0,0,0,0.0752941176470588,0,0
16,"2020-04-07",0.0752941176470588,0,0,0,0.0973275099513501,0,0
17,"2020-04-08",0.08,0,0,0,0.0963082446600943,0,0
18,"2020-04-09",0.08,0,0,0,0.0954022310678662,0,0
19,"2020-04-10",0.08,0,0,0,0.0945915873274529,0,0
20,"2020-04-11",0.0196793002915452,0,0,0,0.0908459729756571,0,0
21,"2020-04-12",0.0148188803512623,0,0,0,0.0872256352316394,0,0
22,"2020-04-13",0.0148188803512623,0,0,0,0.0839344191007126,0,0
23,"2020-04-14",0.0148188803512623,0,0,0,0.0809293956768234,0,0
24,"2020-04-15",0.0148188803512623,0,0,0,0.0781747908715915,0,0
25,"2020-04-16",0.0172503920543649,0,0,0,0.0757378149189021,0,0
26,"2020-04-17",0.0180972078593588,0,0,0,0.0735208684935351,0,0
27,"2020-04-18",0.0172546999742467,0,0,0,0.0714369363261538,0,0
28,"2020-04-19",0.0172546999742467,0,0,0,0.0698243935025138,0,0
29,"2020-04-20",0.0184284617353468,0,0,0,0.0677226686075889,0,0
30,"2020-04-21",0.0184284617353468,0,0,0,0.0665640941527366,0,0
31,"2020-04-22",0.0184284617353468,0,0,0,0.0651296309157402,0,0
32,"2020-04-23",0.0183019827147941,0,0,0,0.0638178617023084,0,0
33,"2020-04-24",0.0183019827147941,0,0,0,0.0617557980710391,0,0
34,"2020-04-25",0.0183019827147941,0,0,0,0.0610455705327279,0,0
35,"2020-04-26",0.0183019827147941,0,0,0,0.0598232456808853,0,0
36,"2020-04-27",0.0183019827147941,0,0,0,0.0586660822236121,0,0
37,"2020-04-28",0.0175438596491228,0,0,0,0.0577446562527035,0,0
38,"2020-04-29",0.0175438596491228,0,0,0,0.0566724847254782,0,0
39,"2020-04-30",0.0175438596491228,0,0,0,0.0554343603336242,0,0
40,"2020-05-01",0.0176968453449602,0,0,0,0.0546143858988009,0,0
41,"2020-05-02",0.0176968453449602,0,0,0,0.0536759092283857,0,0
42,"2020-05-03",0.0176968453449602,0,0,0,0.0527698121197883,0,0
43,"2020-05-04",0.0176968453449602,0,0,0,0.0519463811242532,0,0
44,"2020-05-05",0.0176968453449602,0,0,0,0.0512969627466136,0,0
45,"2020-05-06",0.017939518195797,0,0,0,0.0505619158184897,0,0
46,"2020-05-07",0.017939518195797,0,0,0,0.0498170847956314,0,0
47,"2020-05-08",0.017939518195797,0,0,0,0.0492238135167611,0,0
48,"2020-05-09",0.017939518195797,0,0,0,0.0485096422503965,0,0
49,"2020-05-10",0.017939518195797,0,0,0,0.0477966940835856,0,0
50,"2020-05-11",0.017939518195797,0,0,0,0.047213629422897,0,0
51,"2020-05-12",0.017939518195797,0,0,0,0.0467540890075745,0,0
52,"2020-05-13",0.017939518195797,0,0,0,0.046107059980042,0,0
53,"2020-05-14",0.017939518195797,0,0,0,0.0455598733511076,0,0
54,"2020-05-15",0.017939518195797,0,0,0,0.045053409254201,0,0
55,"2020-05-16",0.017939518195797,0,0,0,0.0442054144790381,0,0
56,"2020-05-17",0.017939518195797,0,0,0,0.044128515974399,0,0
57,"2020-05-18",0.017939518195797,0,0,0,0.0436406512380119,0,0
58,"2020-05-19",0.017939518195797,0,0,0,0.0432111985808247,0,0
59,"2020-05-20",0.017939518195797,0,0,0,0.0427981765352745,0,0
60,"2020-05-21",0.017939518195797,0,0,0,0.0423704263260678,0,0
61,"2020-05-22",0.017939518195797,0,0,0,0.0419974090378108,0,0
62,"2020-05-23",0.017939518195797,0,0,0,0.0416236828268035,0,0
63,"2020-05-24",0.017939518195797,0,0,0,0.0412055938397481,0,0
64,"2020-05-25",0.017939518195797,0,0,0,0.0408512384992689,0,0
65,"2020-05-26",0.017939518195797,0,0,0,0.0406082863023337,0,0
66,"2020-05-27",0.017939518195797,0,0,0,0.0402021097916782,0,0
67,"2020-05-28",0.017939518195797,0,0,0,0.0398444404991685,0,0
68,"2020-05-29",0.017939518195797,0,0,0,0.0391839930097831,0,0
69,"2020-05-30",0.017939518195797,0,0,0,0.03941995803023,0,0
70,"2020-05-31",0.017939518195797,0,0,0,0.0385770082726458,0,0
71,"2020-06-01",0.017939518195797,0,0,0,0.0386247199162715,0,0
72,"2020-06-02",0.017939518195797,0,0,0,0.0383870751401795,0,0
73,"2020-06-03",0.017939518195797,0,0,0,0.0377288981957687,0,0
74,"2020-06-04",0.017939518195797,0,0,0,0.0377687717172503,0,0
75,"2020-06-05",0.017939518195797,0,0,0,0.0375305165110981,0,0
76,"2020-06-06",0.017590618336887,0.02,0,0.02,0.0369431430134861,0.02,0.02
77,"2020-06-07",0.017590618336887,0.02,0,0.02,0.0370633684593761,0.02,0.02
78,"2020-06-08",0.017590618336887,0.02,0,0.02,0.0364469244756355,0.02,0.02
79,"2020-06-09",0.017590618336887,0.02,0,0.02,0.0362082362251773,0.02,0.02
80,"2020-06-10",0.0159373311723393,0.01,0,0.01,0.0359548499194171,0.01,0.01
81,"2020-06-11",0.0159373311723393,0.01,0,0.01,0.0357077200654872,0.01,0.01
82,"2020-06-12",0.0159373311723393,0.01,0,0.01,0.0359783812354378,0.01,0.01
83,"2020-06-13",0.0159373311723393,0.01,0,0.01,0.035619668906263,0.01,0.01
84,"2020-06-14",0.0159373311723393,0.01,0,0.01,0.0350016365344328,0.01,0.01
85,"2020-06-15",0.0159373311723393,0.01,0,0.01,0.0351852445093648,0.01,0.01
86,"2020-06-16",0.0159373311723393,0.01,0,0.01,0.0349227222478075,0.01,0.01
87,"2020-06-17",0.0168845315904139,0.00588235294117647,0,0.00588235294117647,0.0346731456140878,0.00588235294117647,0.00588235294117647
88,"2020-06-18",0.0168845315904139,0.00588235294117647,0,0.00588235294117647,0.0347073247388211,0.00588235294117647,0.00588235294117647
89,"2020-06-19",0.0168845315904139,0.00588235294117647,0,0.00588235294117647,0.0339625363519921,0.00588235294117647,0.00588235294117647
90,"2020-06-20",0.0168845315904139,0.00588235294117647,0,0.00588235294117647,0.0337727791432697,0.00588235294117647,0.00588235294117647
91,"2020-06-21",0.0168845315904139,0.00588235294117647,0,0.00588235294117647,0.0335871956551822,0.00578453570604855,0.00578453570604855
92,"2020-06-22",0.0168845315904139,0.00588235294117647,0,0.00588235294117647,0.0334056449840056,0.00591497547202955,0.00591497547202955
93,"2020-06-23",0.0168845315904139,0.00588235294117647,0,0.00588235294117647,0.0332279986425082,0.00587910039093943,0.00587910039093943
94,"2020-06-24",0.0168845315904139,0.00588235294117647,0,0.00588235294117647,0.0330541319995505,0.00588181519911917,0.00588181519911917
95,"2020-06-25",0.0168845315904139,0.00588235294117647,0,0.00588235294117647,0.032883925702817,0.00588169482472193,0.00588169482472193
96,"2020-06-26",0.0168845315904139,0.00588235294117647,0,0.00588235294117647,0.0330023503705158,0.00588145542458414,0.00588145542458414
97,"2020-06-27",0.0168845315904139,0.00588235294117647,0,0.00588235294117647,0.0330261415713532,0.00588187138329874,0.00588187138329874
98,"2020-06-28",0.0168845315904139,0.00588235294117647,0,0.00588235294117647,0.0326027995317927,0.00587942183968466,0.00587942183968466
99,"2020-06-29",0.0168845315904139,0.00588235294117647,0,0.00588235294117647,0.0326805964489412,0.00587929228641021,0.00587929228641021
100,"2020-06-30",0.0168845315904139,0.00588235294117647,0,0.00588235294117647,0.0323656289070667,0.00588104220487421,0.00588104220487421
101,"2020-07-01",0.0168845315904139,0.00588235294117647,0,0.00588235294117647,0.0371460280457673,0.00588259876331761,0.00588259876331761
102,"2020-07-02",0.0168845315904139,0.00588235294117647,0,0.00588235294117647,0.0373157680625951,0.00588287938401381,0.00588287938401381
103,"2020-07-03",0.0168845315904139,0.00588235294117647,0,0.00588235294117647,0.0395031937837718,0.00588224084277691,0.00588224084277691
104,"2020-07-04",0.0168845315904139,0.00588235294117647,0,0.00588235294117647,0.0364214282752777,0.0058823850699884,0.0058823850699884
105,"2020-07-05",0.0168845315904139,0.00588235294117647,0,0.00588235294117647,0.0368857058250692,0.00588238692320185,0.00588238692320185
