"X","date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
1,"2020-03-23",0.0114620478858889,0,0,0,0.0114620478858889,0,0
2,"2020-03-24",0.0136391816491011,0,0,0,0.0136391816491011,0,0
3,"2020-03-25",0.0131108462455304,0,0,0,0.0131108462455304,0,0
4,"2020-03-26",0.0131108462455304,0,0,0,0.0131108462455304,0,0
5,"2020-03-27",0.0126219162363741,0,0,0,0.0126219162363741,0,0
6,"2020-03-28",0.0126219162363741,0,0,0,0.0126219162363741,0,0
7,"2020-03-29",0.0136017410228509,0,0,0,0.0136017410228509,0,0
8,"2020-03-30",0.0136017410228509,0,0,0,0.0136017410228509,0,0
9,"2020-03-31",0.0136017410228509,0,0,0,0.0136017410228509,0,0
10,"2020-04-01",0.0136017410228509,0,0,0,0.0136017410228509,0,0
11,"2020-04-02",0.0136017410228509,0,0,0,0.0136017410228509,0,0
12,"2020-04-03",0.0136017410228509,0,0,0,0.0136017410228509,0,0
13,"2020-04-04",0.0136017410228509,0,0,0,0.0136017410228509,0,0
14,"2020-04-05",0.0136017410228509,0,0,0,0.0136017410228509,0,0
15,"2020-04-06",0.0136017410228509,0,0,0,0.0136017410228509,0,0
16,"2020-04-07",0.0156412930135558,0,0,0,0.0143612923241225,0,0
17,"2020-04-08",0.0160194174757282,0,0,0,0.0148508651536143,0,0
18,"2020-04-09",0.0163859808830223,0,0,0,0.0153333291390605,0,0
19,"2020-04-10",0.0168321104876996,0,0,0,0.0158290386533447,0,0
20,"2020-04-11",0.017379679144385,0,0,0,0.0167330407793965,0,0
21,"2020-04-12",0.0210843373493976,0,0,0,0.0177056946013277,0,0
22,"2020-04-13",0.0210843373493976,0,0,0,0.0188978174258945,0,0
23,"2020-04-14",0.0210843373493976,0,0,0,0.0197293176019096,0,0
24,"2020-04-15",0.0210843373493976,0,0,0,0.0204756292559783,0,0
25,"2020-04-16",0.0210843373493976,0,0,0,0.0220353930289316,0,0
26,"2020-04-17",0.0210843373493976,0,0,0,0.0219194666554598,0,0
27,"2020-04-18",0.0210843373493976,0,0,0,0.0222467161731259,0,0
28,"2020-04-19",0.0210843373493976,0,0,0,0.0223838132998126,0,0
29,"2020-04-20",0.0210843373493976,0,0,0,0.0224038416767498,0,0
30,"2020-04-21",0.0210843373493976,0,0,0,0.0226020522815095,0,0
31,"2020-04-22",0.0210843373493976,0,0,0,0.0227685813216998,0,0
32,"2020-04-23",0.0210843373493976,0,0,0,0.0228931842265717,0,0
33,"2020-04-24",0.0210843373493976,0,0,0,0.0229903653176752,0,0
34,"2020-04-25",0.0210843373493976,0,0,0,0.0230695868583399,0,0
35,"2020-04-26",0.0210843373493976,0,0,0,0.023143557153674,0,0
36,"2020-04-27",0.0224581461821151,0,0,0,0.0233901529634843,0,0
37,"2020-04-28",0.0224581461821151,0,0,0,0.0235978887573491,0,0
38,"2020-04-29",0.0224581461821151,0,0,0,0.023778735185848,0,0
39,"2020-04-30",0.0224581461821151,0,0,0,0.0239312809214759,0,0
40,"2020-05-01",0.0224581461821151,0,0,0,0.0240611537771793,0,0
