"X","date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth"
1,"2020-04-07",0.00178571428571429,0,0,0,0.00178571428571429
2,"2020-04-08",0.0033921302578019,0,0,0,0.0033921302578019
3,"2020-04-09",0.0071609098567818,0,0,0,0.0071609098567818
4,"2020-04-10",0.00721931789892955,0,0,0,0.00721931789892955
5,"2020-04-11",0.00312963267995388,0,0,0,0.00312963267995388
6,"2020-04-12",0.0100072780203785,0,0,0,0.0100072780203785
7,"2020-04-13",0.0107648725212465,0,0,0,0.0107648725212465
8,"2020-04-14",0.0104410441044104,0,0,0,0.0104410441044104
9,"2020-04-15",0.0104410441044104,0,0,0,0.0104410441044104
10,"2020-04-16",0.0100665415458113,0,0,0,0.0100665415458113
11,"2020-04-17",0.0100665415458113,0,0,0,0.0100665415458113
12,"2020-04-18",0.0100665415458113,0,0,0,0.0100665415458113
13,"2020-04-19",0.0100665415458113,0,0,0,0.0100665415458113
14,"2020-04-20",0.0100665415458113,0,0,0,0.0100665415458113
15,"2020-04-21",0.0100665415458113,0,0,0,0.0100665415458113
16,"2020-04-22",0.0100665415458113,0,0,0,0.0117827808919733
17,"2020-04-23",0.0100665415458113,0,0,0,0.0117442972239104
18,"2020-04-24",0.0100665415458113,0,0,0,0.0117081502294434
19,"2020-04-25",0.0100665415458113,0,0,0,0.0116735189324888
20,"2020-04-26",0.0107841345275087,0,0,0,0.0117927164979918
21,"2020-04-27",0.0107841345275087,0,0,0,0.011868587654729
22,"2020-04-28",0.0107841345275087,0,0,0,0.0119342483558926
23,"2020-04-29",0.0107841345275087,0,0,0,0.0119841921211959
24,"2020-04-30",0.0107841345275087,0,0,0,0.0120225541434815
25,"2020-05-01",0.0107841345275087,0,0,0,0.0120510724023638
26,"2020-05-02",0.0107841345275087,0,0,0,0.012070011766558
27,"2020-05-03",0.0107841345275087,0,0,0,0.0120814929474839
28,"2020-05-04",0.0107841345275087,0,0,0,0.01207202054603
29,"2020-05-05",0.0107841345275087,0,0,0,0.0120739544844161
30,"2020-05-06",0.0107841345275087,0,0,0,0.0120736488091544
31,"2020-05-07",0.0107841345275087,0,0,0,0.0120718160638156
32,"2020-05-08",0.0107841345275087,0,0,0,0.0120675177673215
33,"2020-05-09",0.0107841345275087,0,0,0,0.0120614586654198
34,"2020-05-10",0.0107841345275087,0,0,0,0.0120530687287223
35,"2020-05-11",0.0107841345275087,0,0,0,0.0120437233498909
36,"2020-05-12",0.0107841345275087,0,0,0,0.0120330420239324
37,"2020-05-13",0.0107841345275087,0,0,0,0.0120100768813552
38,"2020-05-14",0.0107841345275087,0,0,0,0.0119984472123614
39,"2020-05-15",0.0107841345275087,0,0,0,0.0119866930468865
40,"2020-05-16",0.0107841345275087,0,0,0,0.0119749697791766
41,"2020-05-17",0.0107841345275087,0,0,0,0.01196351895987
42,"2020-05-18",0.0107841345275087,0,0,0,0.0119522190923266
43,"2020-05-19",0.0107841345275087,0,0,0,0.0119407275520205
44,"2020-05-20",0.0107841345275087,0,0,0,0.0119284224784
45,"2020-05-21",0.0107841345275087,0,0,0,0.0119162008522341
46,"2020-05-22",0.0107841345275087,0,0,0,0.0119036589222231
47,"2020-05-23",0.0107841345275087,0,0,0,0.0118840706009989
48,"2020-05-24",0.0107841345275087,0,0,0,0.0118717398637222
49,"2020-05-25",0.0107841345275087,0,0,0,0.0118596623577477
50,"2020-05-26",0.0107841345275087,0,0,0,0.0118479248383298
51,"2020-05-27",0.0107841345275087,0,0,0,0.0118364623955381
52,"2020-05-28",0.0107841345275087,0,0,0,0.0118252839634182
53,"2020-05-29",0.0107841345275087,0,0,0,0.0118138766338096
54,"2020-05-30",0.0107841345275087,0,0,0,0.0118025288285807
55,"2020-05-31",0.0107841345275087,0,0,0,0.0117913160848767
56,"2020-06-01",0.0107841345275087,0,0,0,0.0117802426572795
57,"2020-06-02",0.0107841345275087,0,0,0,0.0117693139318335
58,"2020-06-03",0.0107841345275087,0,0,0,0.0117585353080395
59,"2020-06-04",0.0107841345275087,0,0,0,0.011747911621345
60,"2020-06-05",0.0107841345275087,0,0,0,0.0117374470577191
61,"2020-06-06",0.0107841345275087,0,0,0,0.0117271449520725
62,"2020-06-07",0.0107841345275087,0,0,0,0.0117170077004522
63,"2020-06-08",0.0107841345275087,0,0,0,0.011706944473553
64,"2020-06-09",0.0107841345275087,0,0,0,0.0116971569899993
65,"2020-06-10",0.0107841345275087,0,0,0,0.0116875337165085
66,"2020-06-11",0.0107841345275087,0,0,0,0.011678074443224
67,"2020-06-12",0.0107841345275087,0,0,0,0.0116687783761201
68,"2020-06-13",0.0107841345275087,0,0,0,0.0116596442454575
69,"2020-06-14",0.0107841345275087,0,0,0,0.0116506703882773
70,"2020-06-15",0.0107841345275087,0,0,0,0.0116418548094651
71,"2020-06-16",0.0107841345275087,0,0,0,0.0116331952476388
72,"2020-06-17",0.0107841345275087,0,0,0,0.0116246892408716
73,"2020-06-18",0.0107841345275087,0,0,0,0.0116163449638695
74,"2020-06-19",0.0107841345275087,0,0,0,0.011608136157788
75,"2020-06-20",0.0107841345275087,0,0,0,0.0116000731259086
76,"2020-06-21",0.0107841345275087,0,0,0,0.0115921529246759
77,"2020-06-22",0.0107841345275087,0,0,0,0.0115843726020516
78,"2020-06-23",0.0107841345275087,0,0,0,0.0115767292111261
79,"2020-06-24",0.0107841345275087,0,0,0,0.0115692198210517
80,"2020-06-25",0.0107841345275087,0,0,0,0.0115618415267301
81,"2020-06-26",0.0107841345275087,0,0,0,0.0115541447361604
82,"2020-06-27",0.0107841345275087,0,0,0,0.0115470962732795
83,"2020-06-28",0.0107841345275087,0,0,0,0.0115401670839106
84,"2020-06-29",0.0107841345275087,0,0,0,0.0115333544734864
85,"2020-06-30",0.0107841345275087,0,0,0,0.0115266557879228
86,"2020-07-01",0.0107841345275087,0,0,0,0.0115200684100668
87,"2020-07-02",0.0107841345275087,0,0,0,0.0115135897569403
88,"2020-07-03",0.0107841345275087,0,0,0,0.0115072172710332
89,"2020-07-04",0.0107841345275087,0,0,0,0.0115009484118173
90,"2020-07-05",0.0107841345275087,0,0,0,0.0114947806453176
91,"2020-07-06",0.0107841345275087,0,0,0,0.0114887114295109
92,"2020-07-07",0.0107841345275087,0,0,0,0.0114827381963443
93,"2020-07-08",0.0107841345275087,0,0,0,0.0114768583310588
94,"2020-07-09",0.0107841345275087,0,0,0,0.0114710691480575
95,"2020-07-10",0.0107841345275087,0,0,0,0.0114653678662057
96,"2020-07-11",0.0107841345275087,0,0,0,0.0114597515878968
97,"2020-07-12",0.0107841345275087,0,0,0,0.0114542172910433
98,"2020-07-13",0.0107841345275087,0,0,0,0.0114487618521032
99,"2020-07-14",0.0107841345275087,0,0,0,0.0114433821265218
100,"2020-07-15",0.0107841345275087,0,0,0,0.0114380751047271
101,"2020-07-16",0.0107841345275087,0,0,0,0.0114328381585995
102,"2020-07-17",0.0107841345275087,0,0,0,0.0114276692934218
