"X","date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_fatalities_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
132,"2020-07-28",0.0789704079845911,0.00793021411578113,0,0.00587803085966201,0,0.00792002815377417,0.00586519354941253
133,"2020-07-29",0.0789704079845911,0.00793021411578113,0,0.00587803085966201,0,0.00791745654177996,0.00586276372760978
134,"2020-07-30",0.0738906088240667,0.00611578422635346,0.00104874473663022,0.00469333681575122,0.00104874473663022,0.00662941216510206,0.00498588054110493
135,"2020-07-31",0.0762738973918122,0.00600412646032571,0.00111230104191283,0.00462024454089844,0.00111230104191283,0.0058959009562864,0.0045053878215027
136,"2020-08-01",0.0771777246196582,0.00595168138067738,0.00114325552461575,0.00458483636142865,0.00114325552461575,0.00562628089988724,0.00482174921269369
137,"2020-08-02",0.0757719506470603,0.00589671365536195,0.00117501752406487,0.00454890874764844,0.00117501752406487,0.00559071720426963,0.00463655447332504
138,"2020-08-03",0.073514555327659,0.00577743889639721,0.00124484310173353,0.00446937702277253,0.00124484310173353,0.0055817511821062,0.00447478179499614
139,"2020-08-04",0.0741597741925364,0.00570241623672187,0.00128822498365489,0.00442028645518621,0.00128822498365489,0.00563698213129904,0.00434740958492284
140,"2020-08-05",0.0715998118413619,0.00550221257807158,0.00135798752734832,0.00433899058918451,0.00135798752734832,0.00559508639148374,0.00423596102695889
141,"2020-08-06",0.0723844879535803,0.0054082204139599,0.00158150469901181,0.00433123377762163,0.00158150469901181,0.00551790472292581,0.00415711683783879
142,"2020-08-07",0.0732426242997166,0.00533644543294982,0.00182835759886024,0.00429242944176616,0.00182835759886024,0.00541619137436198,0.00409578294096957
143,"2020-08-08",0.0741776633100514,0.00522553536265422,0.00191313312419455,0.00515862437602915,0.00191313312419455,0.00528550174364772,0.00504947567907725
144,"2020-08-09",0.0752636088062866,0.0051040178860564,0.00194074250476512,0.00511896723398049,0.00194074250476512,0.00515489833169013,0.00528186208017607
145,"2020-08-10",0.0749920877328764,0.00476561356622175,0.00217735953072554,0.00505726153086137,0.00217735953072554,0.00490451190142411,0.00527639915571722
146,"2020-08-11",0.0738337656785448,0.00476281671669664,0.00205979972696086,0.00502480829788397,0.00205979972696086,0.00476636163090728,0.00516751702860172
147,"2020-08-12",0.0709536894334582,0.00445422116366803,0.00209109467620635,0.00494618233137245,0.00209109467620635,0.00451679929847912,0.00497910070332186
148,"2020-08-13",0.0726987575996391,0.00409615317715745,0.00545680974307754,0.00484363794926586,0.00545680974307754,0.00416403762734283,0.00475889175791443
149,"2020-08-14",0.0717853520496074,0.00407558766471747,0.00587344473251834,0.0112365517343438,0.00504158502922751,0.0039969908638621,0.0100517446941905
150,"2020-08-15",0.0718983372947128,0.00417740339849208,0.00585741371726768,0.0113045629952884,0.00606087651260436,0.00402043164680508,0.011897305414542
151,"2020-08-16",0.0658729629240017,0.00104319616899841,0.00726885705608129,0.0127031647815128,0.00708162024181131,0.00229867599588309,0.0134079758948339
152,"2020-08-17",0.06091475274852,0.00146072808810607,0.00741996803640643,0.013592945926426,0.00787014422821102,0.00149685198377849,0.0142139166646866
153,"2020-08-18",0.0604839765606675,0.00196206661836359,0.00726692533782108,0.0142316884080009,0.00829123262217646,0.00122499621097568,0.0144782546827661
154,"2020-08-19",0.0604839765606675,0.00196206661836359,0.00726692533782108,0.0142316884080009,0.00857246065548953,0.00151852393399165,0.0141156206874306
155,"2020-08-20",0.0578088665359322,0.00212442719545619,0.00757854240838231,0.0147564249125559,0.00888404831074165,0.00152958736186467,0.014044705418202
156,"2020-08-21",0.0580144052074875,0.00234188135892255,0.00776240912039781,0.0155146611403603,0.00914500466798368,0.00203020383963201,0.0144825678545614
157,"2020-08-22",0.0578656975186237,0.0023900371334794,0.0084834732844055,0.0152143699933825,0.00956675488523363,0.00247884561434009,0.0145038469974982
158,"2020-08-23",0.058252186531454,0.00250712404360781,0.00850959186531313,0.0148417258511947,0.00988451789487712,0.00278830985490712,0.0143274309016634
159,"2020-08-24",0.0659797707439672,0.00244511900147022,0.00801672386637134,0.0106722953959752,0.0100038511272662,0.00286475777315211,0.0116086466659603
160,"2020-08-25",0.067675779834713,0.00246837076494607,0.00794769866184826,0.0108538761492345,0.0100070652307131,0.00284519765845208,0.0103505725680721
161,"2020-08-26",0.0701854414537878,0.00246576229702161,0.00727282678596913,0.0103266820537451,0.00992558512990715,0.00268103509456588,0.00964683776304668
162,"2020-08-27",0.0701854414537878,0.00246576229702161,0.00727282678596913,0.0103266820537451,0.00977196533811979,0.00246650167992331,0.00963345136139303
163,"2020-08-28",0.0701965571456298,0.00239494928312259,0.00727282678596913,0.0102472197715795,0.00973955956861736,0.00251032590943046,0.00994915345137084
164,"2020-08-29",0.0710960485027813,0.00244089816842528,0.00734357055265787,0.0107377194348614,0.00963093636233087,0.00257684981459062,0.0107442813930562
165,"2020-08-30",0.0713107097470569,0.00258641272137529,0.00713415747474429,0.00996576495021946,0.00956215097595673,0.00263390654596855,0.0108413102574043
166,"2020-08-31",0.0717374133298175,0.00291286620228304,0.00733957946162269,0.00929061809094534,0.00957392588142731,0.00281745734069178,0.0105332530666682
167,"2020-09-01",0.0717374133298175,0.00291286620228304,0.00733957946162269,0.00929061809094534,0.0095453580907467,0.00288810634987452,0.0103738641600328
168,"2020-09-02",0.0717374133298175,0.00291286620228304,0.00733957946162269,0.00929061809094534,0.0094539271421285,0.00289833769166862,0.0102188983909918
169,"2020-09-03",0.0715278921118699,0.00293893358277497,0.00733957946162269,0.00922392430826988,0.00943935105361355,0.00291166673265838,0.00998172506045164
170,"2020-09-04",0.0714997811950095,0.00293893358277497,0.00733957946162269,0.00922392430826988,0.00940141663569836,0.00293236353576647,0.00974186035615948
171,"2020-09-05",0.0716342385544842,0.00290935447239351,0.00727913998658456,0.00904781276228825,0.00936642807020817,0.00296279448716172,0.0093978964475551
172,"2020-09-06",0.0716342385544842,0.00290935447239351,0.00727913998658456,0.00904781276228825,0.00933486965358218,0.00305769470746085,0.00911367516825698
173,"2020-09-07",0.0724346815590295,0.00279563427460757,0.00714952451434718,0.0087526782771248,0.00928948150556788,0.00300662163262691,0.0086899986705772
174,"2020-09-08",0.0724692632442518,0.00279563427460757,0.00714952451434718,0.0087526782771248,0.00925217881707459,0.00293806895598479,0.00837175881281395
175,"2020-09-09",0.0698939366038053,0.00236162209740665,0.00638673090299249,0.00962525284966696,0.00915770217833311,0.00270047167968054,0.0086808403336628
176,"2020-09-10",0.0735227469295979,0.00195854244753598,0.00631001701424612,0.00907299582897418,0.009018017484531,0.00237375650547047,0.00853720178684156
177,"2020-09-11",0.0737292896330951,0.00201487227576251,0.00631001701424612,0.0090823841336786,0.00888163877713334,0.00215750316452708,0.00844027193888781
178,"2020-09-12",0.0728603803212462,0.00232257984690684,0.00633286969790322,0.00942222141239169,0.00877580965937292,0.00208817738335644,0.00859614892507174
179,"2020-09-13",0.0765198673063447,0.00275192408076231,0.0064229779406309,0.00504543015715508,0.00869447256326818,0.00221299930398155,0.00635911829761885
180,"2020-09-14",0.0740213491891416,0.00303827952558038,0.00657701185327695,0.00555363236082418,0.00863757294073619,0.00284353990539631,0.00515656403546178
181,"2020-09-15",0.0741142559997473,0.00318267582979271,0.00649066482893109,0.00554007456581113,0.00858057259965986,0.00326230234002425,0.00441279575721275
182,"2020-09-16",0.0742202979406573,0.00272477919710925,0.00623114045227773,0.00513764423108225,0.00850808754744108,0.00312251678165346,0.00393348966890348
183,"2020-09-17",0.0734923700271457,0.0024463602203885,0.00613892472057324,0.00507100153434119,0.00841695554161591,0.0028085750032066,0.00383535808900005
184,"2020-09-18",0.0772947042313899,0.00280566905281058,0.00640576907816509,0.00424028022378096,0.00836118775152787,0.00275924786032954,0.00363483018658484
185,"2020-09-19",0.0723818083407708,0.00231204065471076,0.00568301127530995,0.0033825470797562,0.00824068027037079,0.00252628384074958,0.00326914675493857
186,"2020-09-20",0.0585676867995591,0.00283046556427479,0.00366910900174945,0.0025426901705309,0.00796905170868078,0.00261253158987756,0.00278696795482014
187,"2020-09-21",0.0548721864975022,0.00368113308306116,0.00351176314577727,0.00338550547776711,0.00771371281965782,0.00299295067014791,0.00281789291960963
188,"2020-09-22",0.0552430448725978,0.00438789993146406,0.00359708751140202,0.00384836216643395,0.00748529824025779,0.00384213489210111,0.00331458239703264
189,"2020-09-23",0.055700906605795,0.00438789993146406,0.00384545712301506,0.00384836216643395,0.00727443196690928,0.00420511341500377,0.00388831111080154
190,"2020-09-24",0.0557274819935086,0.00450497028596624,0.00378400852814619,0.00404566480718898,0.007118540392804,0.0045290146908319,0.00443521748542468
191,"2020-09-25",0.0557372434697919,0.00450454678945442,0.00378400852814619,0.00404732745835127,0.00691116993012411,0.00475190753428836,0.00477004718670323
192,"2020-09-26",0.0557486296708302,0.00450406646435582,0.00378400852814619,0.00404931351489726,0.00680118124290979,0.0048782776147241,0.00495501268895582
193,"2020-09-27",0.0506974114234802,0.00376314957591965,0.00306138873160037,0.00353124011661985,0.00655989205162067,0.0042516325348562,0.00469383256097367
194,"2020-09-28",0.0514524164979178,0.0037241001615307,0.00329355337264661,0.00357212587401084,0.00641408888248976,0.00375161347028252,0.00453971886123709
195,"2020-09-29",0.0512577548098238,0.00381863374028262,0.00328884577006982,0.00355650857545852,0.00625671875535983,0.00346840664529675,0.00434799669682544
196,"2020-09-30",0.0497961737332966,0.00417002619424075,0.00329604674424586,0.00386044411253026,0.00610925300165439,0.00353536218123087,0.00428699251782276
197,"2020-10-01",0.0498709591282486,0.00423533094804273,0.00329604674424586,0.00396104120568191,0.00597285703953225,0.00372585417974203,0.00413327781282785
198,"2020-10-02",0.0507097153491552,0.00434183583249487,0.0033840304693225,0.00407516705364173,0.00589149719956779,0.00444360116309613,0.0039787253683398
199,"2020-10-03",0.0509179647509595,0.00430643867004712,0.00345344693659061,0.00410987528727578,0.00576724276159337,0.0044617444416839,0.0040374607388662
200,"2020-10-04",0.0497730244361514,0.00418123533136728,0.00350620496422947,0.00442044368194805,0.00565010448733543,0.00441779593629135,0.0043162868267001
201,"2020-10-05",0.0498275907194818,0.00410075614770239,0.0034941609539915,0.0043654439843543,0.00555139109907368,0.00434022941347113,0.0044871196655542
202,"2020-10-06",0.0505676669269086,0.00436093796130639,0.00349981637478477,0.00474874481566057,0.00546283705894236,0.00434117260899265,0.0046822604934322
203,"2020-10-07",0.0514607018474047,0.00442650506702265,0.00353946135374271,0.00488494366407151,0.00538080873470476,0.00435106549915868,0.00474664023530304
204,"2020-10-08",0.0495466583642787,0.00393951282254537,0.00320844104178508,0.00572222655000376,0.00528613103025843,0.00420044605352548,0.00520418861031151
205,"2020-10-09",0.0496203087991932,0.00385705638405312,0.00324969234354475,0.00573557851136811,0.00520026897028184,0.00405057094461104,0.00544229132463749
206,"2020-10-10",0.0496762921405993,0.0038556509472077,0.00324969234354475,0.005748610584175,0.00511773157687861,0.00393198570959056,0.00552424582814302
207,"2020-10-11",0.0498899369766293,0.00388921384700215,0.00324969234354475,0.00584197280383532,0.00503921728546083,0.00385188544123494,0.00556705509129294
208,"2020-10-12",0.0494806752261852,0.00378683104697722,0.00322043650900826,0.00576920371207249,0.00496316863928145,0.00376548083996706,0.00550686336207674
209,"2020-10-13",0.048659550175191,0.00371443676212852,0.00313498687091653,0.00585178406171105,0.00488705197632228,0.0036847546455797,0.00549645549913218
210,"2020-10-14",0.0475817776138198,0.00245706810062657,0.00317218263164079,0.00617497682711915,0.00484998374895178,0.003300217835104,0.00569244616055256
211,"2020-10-15",0.0463993183004934,0.00220866847462656,0.00316686697237631,0.00611710847683392,0.00482783343157998,0.00294094143320397,0.00582543759805857
212,"2020-10-16",0.0464437538905768,0.00247912458141498,0.0030533440677681,0.00618311793714946,0.00480521628129498,0.00272977791283948,0.0059902555411977
213,"2020-10-17",0.0459735278551314,0.00254387671625091,0.00313414070396398,0.0133559806581175,0.00478432914598936,0.00258385206378755,0.00963627824634005
214,"2020-10-18",0.0453481284514277,0.00257851500855537,0.00313074100115188,0.0131685178073237,0.00476389241239206,0.00247549985750619,0.0123009794798165
215,"2020-10-19",0.0451593496048581,0.00253928498718035,0.0030413729983966,0.014298923185404,0.0047428667011272,0.00237858657544547,0.0143317221192467
216,"2020-10-20",0.0455659390171191,0.00248464778716974,0.00292895656264849,0.0140522336886491,0.00472104998330086,0.00228808964793777,0.015086976892462
217,"2020-10-21",0.045440625342823,0.00243472204219679,0.00285171267081051,0.0135144488105458,0.00469877840513558,0.00220510843761542,0.0153109898441317
218,"2020-10-22",0.048000689272021,0.00359614026735717,0.00242712976919844,0.0136671310726213,0.00467203933507298,0.00235408017412858,0.0152231922985834
219,"2020-10-23",0.0480353674890705,0.0039189363739483,0.0024971420071534,0.0137665220915157,0.00464674240797892,0.00361005543149835,0.0147741740557989
220,"2020-10-24",0.0479791744760385,0.00394582828740926,0.00254370909256877,0.0137691078119511,0.00462256590859339,0.00406292198747396,0.0142343707239193
221,"2020-10-25",0.0476189246340546,0.00367476704041124,0.00273309173650288,0.0136537385651201,0.00460109276378103,0.00410184850307283,0.0136923877464202
222,"2020-10-26",0.0452765982239399,0.00367135091646439,0.00280571006151898,0.0136170810910322,0.00458092002070852,0.00404317037606482,0.013273268856505
223,"2020-10-27",0.0456040515434289,0.00368086613335192,0.00274992798817487,0.00650705048735849,0.00456057745578343,0.00383577828334774,0.00953809363752074
224,"2020-10-28",0.0461581127583834,0.00362072896537515,0.00276929302780626,0.00657140907884713,0.00454087756728188,0.00379710959066897,0.00720085453763329
225,"2020-10-29",0.0460689381561379,0.00355765217878093,0.00272529019933679,0.00648605898934735,0.00452115684407349,0.0038231216053212,0.00558573623067401
226,"2020-10-30",0.0438625793608481,0.00378949852034262,0.00289617533992518,0.00681646306007597,0.00450366710409819,0.00392854377663245,0.00464716554531269
227,"2020-10-31",0.0560993261353124,0.0031930734524626,0.005235482622806,0.00632691180420314,0.00451145666420972,0.0037146041257302,0.00409719478858063
228,"2020-11-01",0.065226776761569,0.00835645517412681,0.00546133798314948,0.00501856064094308,0.00452145467372014,0.00587785233830047,0.00364117070464786
229,"2020-11-02",0.0649911483201996,0.00871944512480677,0.00544844719597967,0.00496456637331192,0.00453112083356844,0.00815700849534826,0.00362363412477758
230,"2020-11-03",0.0648065524496513,0.00834905474190167,0.00561312956428619,0.00501130247868847,0.00454227114017761,0.00870988546074217,0.00366932635054453
231,"2020-11-04",0.0650812177634636,0.00868621341683658,0.00563798291029015,0.00541815295475159,0.00455344612344255,0.00928820926463629,0.00364223512089774
232,"2020-11-05",0.0657614871233326,0.00919273184986226,0.00602116333456002,0.00555796847801731,0.00456827977200224,0.00991440021876068,0.00424733350076495
233,"2020-11-06",0.0653351632519258,0.00919435705328289,0.00570250272857121,0.00548197591130354,0.00457963211314223,0.00996853899877387,0.00508440101032955
234,"2020-11-07",0.0651196798309175,0.00272275987997037,0.00568747408217312,0.00569237907894199,0.00459060499697287,0.00647300637998141,0.00588277027899107
235,"2020-11-08",0.0680707344358541,0.0027540774542983,0.00641340644255618,0.00588220329795043,0.00460846646028444,0.00438101117242908,0.00660047767277177
