"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs"
"DE",2020-05-15,82176000,0.0116204002582311,NA,1549,30,0.0138648540384405,4860,0,0,0.0133223889260135,0,"DEBB",2485000,0,0,0,0,0,0,0,0,0,0
"DE",2020-05-15,82176000,0.0116204002582311,NA,1549,30,0.0138648540384405,4860,0,0,0.0133223889260135,0,"DEBE",3520000,0.0322147651006711,0.0404218657159834,NA,NA,745,17,0.0322147651006711,0.0404218657159834,NA,NA
"DE",2020-05-15,82176000,0.0116204002582311,NA,1549,30,0.0138648540384405,4860,0,0,0.0133223889260135,0,"DEBW",10880000,0.0147058823529412,0.022,NA,NA,340,5,0.0147058823529412,0.022,NA,NA
"DE",2020-05-15,82176000,0.0116204002582311,NA,1549,30,0.0138648540384405,4860,0,0,0.0133223889260135,0,"DEBY",12844000,0.037037037037037,0.0756410256410256,NA,NA,675,13,0.037037037037037,0.0756410256410256,NA,NA
"DE",2020-05-15,82176000,0.0116204002582311,NA,1549,30,0.0138648540384405,4860,0,0,0.0133223889260135,0,"DEHB",671000,0,0,0,0,0,0,0,0,0,0
"DE",2020-05-15,82176000,0.0116204002582311,NA,1549,30,0.0138648540384405,4860,0,0,0.0133223889260135,0,"DEHE",6176000,0.0132867132867133,0.0199074074074074,NA,NA,1430,30,0.0132867132867133,0.0199074074074074,NA,NA
"DE",2020-05-15,82176000,0.0116204002582311,NA,1549,30,0.0138648540384405,4860,0,0,0.0133223889260135,0,"DEHH",1787000,0.0146341463414634,0.02,NA,NA,205,5,0.0146341463414634,0.02,NA,NA
"DE",2020-05-15,82176000,0.0116204002582311,NA,1549,30,0.0138648540384405,4860,0,0,0.0133223889260135,0,"DEMV",1612000,0,0,0,0,0,0,0,0,0,0
"DE",2020-05-15,82176000,0.0116204002582311,NA,1549,30,0.0138648540384405,4860,0,0,0.0133223889260135,0,"DENI",7927000,0,0,NA,NA,142,4,0,0,NA,NA
"DE",2020-05-15,82176000,0.0116204002582311,NA,1549,30,0.0138648540384405,4860,0,0,0.0133223889260135,0,"DENW",17865000,0.0122699386503067,0.00857142857142857,NA,NA,978,14,0.0122699386503067,0.00857142857142857,NA,NA
"DE",2020-05-15,82176000,0.0116204002582311,NA,1549,30,0.0138648540384405,4860,0,0,0.0133223889260135,0,"DERP",4053000,0,0,NA,NA,65,3,0,0,NA,NA
"DE",2020-05-15,82176000,0.0116204002582311,NA,1549,30,0.0138648540384405,4860,0,0,0.0133223889260135,0,"DESH",2859000,0,0,NA,NA,150,3,0,0,NA,NA
"DE",2020-05-15,82176000,0.0116204002582311,NA,1549,30,0.0138648540384405,4860,0,0,0.0133223889260135,0,"DESL",996000,0,0,0,0,0,0,0,0,0,0
"DE",2020-05-15,82176000,0.0116204002582311,NA,1549,30,0.0138648540384405,4860,0,0,0.0133223889260135,0,"DESN",4085000,0.0153846153846154,0.025,NA,NA,130,4,0.0153846153846154,0.025,NA,NA
"DE",2020-05-15,82176000,0.0116204002582311,NA,1549,30,0.0138648540384405,4860,0,0,0.0133223889260135,0,"DEST",2245000,0,0,0,0,0,0,0,0,0,0
"DE",2020-05-15,82176000,0.0116204002582311,NA,1549,30,0.0138648540384405,4860,0,0,0.0133223889260135,0,"DETH",2171000,0,0,0,0,0,0,0,0,0,0
