"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/03/11","BF",20321383,2,0,2,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/03/12","BF",20321383,0,0,2,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/15","BF",20321383,1,0,3,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/16","BF",20321383,0,0,3,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/17","BF",20321383,17,0,20,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/18","BF",20321383,0,0,20,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/19","BF",20321383,6,1,26,1,1,960.779549379734,359.910536936195,2564.79665853732,960.779549379734,960.779549379734,960.779549379734,4.72792402652779e-05,1.77109272993966e-05,0.00012621171790017,4.72792402652779e-05,4.72792402652779e-05,4.72792402652779e-05
"2020/03/20","BF",20321383,7,0,33,1,1,706.420902034294,190.881931688827,2614.34116061052,0,960.779549379734,960.779549379734,3.47624422035791e-05,9.39315654297875e-06,0.00012864976564885,0,4.72792402652779e-05,4.72792402652779e-05
"2020/03/21","BF",20321383,7,0,40,1,1,555.957812791801,115.677126914259,2671.99832714849,0,960.779549379734,960.779549379734,2.73582665506477e-05,5.69238456429166e-06,0.000131487031524798,0,4.72792402652779e-05,4.72792402652779e-05
"2020/03/22","BF",20321383,24,2,64,3,3,1862.62437727904,1279.8765423166,2710.70642841417,242.664443965931,1203.44399334567,1203.44399334567,9.16583471350861e-05,6.2981763707549e-05,0.000133391828125781,1.19413350934792e-05,5.92205753587571e-05,5.92205753587571e-05
"2020/03/23","BF",20321383,0,0,64,3,3,1335.80762964457,843.92913442357,2114.37424142898,132.363636298907,1335.80762964457,1335.80762964457,6.57340905215246e-05,4.15291190773566e-05,0.000104046768934426,6.51351516276757e-06,6.57340905215246e-05,6.57340905215246e-05
"2020/03/24","BF",20321383,11,0,75,3,3,1148.24030430605,685.921405868954,1922.16744535414,0,1335.80762964457,1335.80762964457,5.65040432684158e-05,3.37536773884412e-05,9.45884168097289e-05,0,6.57340905215246e-05,6.57340905215246e-05
"2020/03/25","BF",20321383,24,0,99,3,3,1161.77511053027,668.903262848984,2017.81256335769,0,1335.80762964457,1335.80762964457,5.7170080920687e-05,3.29162273477639e-05,9.92950412556905e-05,0,6.57340905215246e-05,6.57340905215246e-05
"2020/03/26","BF",20321383,15,0,114,3,2,1051.45765273238,592.51522031583,1865.88151254609,0,1335.80762964457,1335.80762964457,5.17414416495363e-05,2.91572291273596e-05,9.1818628316099e-05,0,6.57340905215246e-05,6.57340905215246e-05
"2020/03/27","BF",20321383,32,0,146,3,2,1071.80271906414,594.195149833592,1933.30603407821,0,1335.80762964457,1335.80762964457,5.27426070885108e-05,2.92398971976264e-05,9.51365383979136e-05,0,6.57340905215246e-05,6.57340905215246e-05
"2020/03/28","BF",20321383,0,0,146,3,2,860.965000253274,471.445732324757,1572.31401375906,0,1335.80762964457,1335.80762964457,4.23674412441945e-05,2.31994905230986e-05,7.73723921132269e-05,0,6.57340905215246e-05,6.57340905215246e-05
"2020/03/29","BF",20321383,34,6,180,9,6,2593.82595713699,2174.98609960521,3093.3223422158,0,1335.80762964457,1335.80762964457,0.000127640227888869,0.000107029432967491,0.000152220069973377,0,6.57340905215246e-05,6.57340905215246e-05
"2020/03/30","BF",20321383,0,0,180,9,6,2152.99618616265,1791.09925327802,2588.01547102839,690.409522673747,2026.21715231832,2026.21715231832,0.000105947325837156,8.81386494845364e-05,0.000127354298230017,3.39745342466971e-05,9.97086247682217e-05,9.97086247682217e-05
"2020/03/31","BF",20321383,42,3,222,12,9,2986.57482293336,2609.2379510523,3418.48054501206,960.357670615041,2025.79527355363,2986.57482293336,0.000146967104696238,0.000128398640538014,0.000168220861002032,4.72584799280168e-05,9.96878644309606e-05,0.000146967104696238
"2020/04/01","BF",20321383,24,0,246,12,9,2832.82278491732,2464.13371559736,3256.67591817407,0,2025.79527355363,2986.57482293336,0.000139401082343526,0.000121258170056505,0.000160258576799329,0,9.96878644309606e-05,0.000146967104696238
"2020/04/02","BF",20321383,15,2,261,14,11,3020.23634746414,2679.73610892602,3404.0021941561,0,2025.79527355363,2986.57482293336,0.000148623563045101,0.000131867801956492,0.000167508392226853,0,9.96878644309606e-05,0.000146967104696238
"2020/04/03","BF",20321383,27,2,288,16,13,3308.35763501832,2978.64449796247,3674.56749157917,201.692298599697,1984.82312818739,3188.26712153306,0.000162801795282256,0.000146576859358562,0.000180822707370811,9.92512658216703e-06,9.76716559196484e-05,0.000156892231278405
"2020/04/04","BF",20321383,0,0,288,16,13,2902.43921136271,2607.01392309803,3231.34191997141,0,1852.45949188849,3188.26712153306,0.000142826854420425,0.000128289197792199,0.000159011909768711,0,9.11581407568809e-05,0.000156892231278405
"2020/04/05","BF",20321383,14,0,302,16,7,2700.34019779168,2420.72042910112,3012.25911763684,0,1852.45949188849,3188.26712153306,0.000132881713699884,0.00011912183482301,0.000148231009554657,0,9.11581407568809e-05,0.000156892231278405
"2020/04/06","BF",20321383,43,1,345,17,8,2947.27985980928,2657.29892067259,3268.90531752401,0,1852.45949188849,2227.48757215332,0.000145033429063823,0.000130763684768531,0.000160860376359424,0,9.11581407568809e-05,0.000109612991013128
"2020/04/07","BF",20321383,19,0,364,17,5,2819.98802786571,2539.26856338925,3131.74139670035,0,1852.45949188849,2227.48757215332,0.000138769493585437,0.000124955499504598,0.000154110642799279,0,9.11581407568809e-05,0.000109612991013128
"2020/04/08","BF",20321383,20,2,384,19,7,3026.85334366144,2755.71294471257,3324.67181736522,0,1852.45949188849,2227.48757215332,0.000148949180459885,0.000135606565001633,0.00016360460394675,0,9.11581407568809e-05,0.000109612991013128
"2020/04/09","BF",20321383,30,4,414,23,9,3612.23457920303,3345.04943807187,3900.76107894874,0,1852.45949188849,1984.82312818739,0.000177755351552748,0.000164607371362071,0.000191953523977612,0,9.11581407568809e-05,9.76716559196484e-05
