"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2019/12/31","KR",51225321,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/01","KR",51225321,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/02","KR",51225321,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/03","KR",51225321,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/04","KR",51225321,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/05","KR",51225321,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/06","KR",51225321,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/07","KR",51225321,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/08","KR",51225321,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/09","KR",51225321,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/10","KR",51225321,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/11","KR",51225321,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/12","KR",51225321,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/13","KR",51225321,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/14","KR",51225321,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/15","KR",51225321,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/16","KR",51225321,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/17","KR",51225321,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/18","KR",51225321,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/19","KR",51225321,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/20","KR",51225321,1,0,1,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/21","KR",51225321,0,0,1,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/01/22","KR",51225321,0,0,1,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/01/23","KR",51225321,0,0,1,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/01/24","KR",51225321,1,0,2,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/01/25","KR",51225321,0,0,2,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/01/26","KR",51225321,1,0,3,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/01/27","KR",51225321,1,0,4,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/01/28","KR",51225321,0,0,4,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/01/29","KR",51225321,0,0,4,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/01/30","KR",51225321,0,0,4,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/01/31","KR",51225321,3,0,7,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/01","KR",51225321,5,0,12,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/02","KR",51225321,3,0,15,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/03","KR",51225321,0,0,15,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/04","KR",51225321,1,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/05","KR",51225321,2,0,18,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/06","KR",51225321,5,0,23,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/07","KR",51225321,1,0,24,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/08","KR",51225321,0,0,24,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/09","KR",51225321,1,0,25,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/10","KR",51225321,2,0,27,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/11","KR",51225321,1,0,28,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/12","KR",51225321,0,0,28,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/13","KR",51225321,0,0,28,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/14","KR",51225321,0,0,28,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/15","KR",51225321,0,0,28,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/16","KR",51225321,1,0,29,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/17","KR",51225321,1,0,30,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/18","KR",51225321,1,0,31,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/19","KR",51225321,15,0,46,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/20","KR",51225321,34,0,80,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/21","KR",51225321,75,1,155,1,1,468.201609622645,71.4270154994512,3069.04531458297,468.201609622645,468.201609622645,468.201609622645,9.14004247279671e-06,1.39436931004202e-06,5.99126614469232e-05,9.14004247279671e-06,9.14004247279671e-06,9.14004247279671e-06
"2020/02/22","KR",51225321,190,1,345,2,2,1754.10269783335,703.036939022178,4376.54994177936,1285.90108821071,1754.10269783335,1754.10269783335,3.42428834722842e-05,1.37244028011494e-05,8.54372379975786e-05,2.51028409994875e-05,3.42428834722842e-05,3.42428834722842e-05
"2020/02/23","KR",51225321,256,3,601,5,5,5577.92517698451,3955.80370091005,7865.21567611656,3823.82247915115,5577.92517698451,5577.92517698451,0.000108889999478666,7.72236000416678e-05,0.000153541559575909,7.46471160063819e-05,0.000108889999478666,0.000108889999478666
"2020/02/24","KR",51225321,161,2,762,7,7,6317.05208299336,4920.91412409452,8109.2955521945,739.126906008859,6317.05208299336,6317.05208299336,0.000123318936019813,9.60640954127846e-05,0.000158306388205835,1.44289365411465e-05,0.000123318936019813,0.000123318936019813
