"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/03/20","MU",1269670,3,0,3,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/03/21","MU",1269670,9,0,12,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/22","MU",1269670,2,1,14,1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/23","MU",1269670,14,1,28,2,2,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/24","MU",1269670,8,0,36,2,2,2469.49980106025,2464.83810277118,2474.17031592471,2469.49980106025,2469.49980106025,2469.49980106025,0.00194499342432305,0.0019413218417157,0.00194867195092009,0.00194499342432305,0.00194499342432305,0.00194499342432305
"2020/03/25","MU",1269670,6,0,42,2,2,1555.46709951633,951.121363913074,2543.81616213898,0,2469.49980106025,2469.49980106025,0.00122509557563487,0.00074910911017278,0.00200352545317994,0,0.00194499342432305,0.00194499342432305
"2020/03/26","MU",1269670,6,0,48,2,2,1098.70629163611,570.587106025559,2115.63756441894,0,2469.49980106025,2469.49980106025,0.000865347918463936,0.000449397958544786,0.00166628932275232,0,0.00194499342432305,0.00194499342432305
"2020/03/27","MU",1269670,33,0,81,2,2,1270.99822133145,591.964197613325,2728.94287381029,0,2469.49980106025,2469.49980106025,0.00100104611539333,0.000466234689024176,0.00214933240433364,0,0.00194499342432305,0.00194499342432305
"2020/03/28","MU",1269670,13,0,94,2,2,1052.85701677141,458.583528863535,2417.24315854063,0,2469.49980106025,2469.49980106025,0.000829236744013336,0.00036118324357001,0.00190383576719985,0,0.00194499342432305,0.00194499342432305
"2020/03/29","MU",1269670,8,0,102,2,1,825.167844956771,344.669576724387,1975.52095784503,0,2469.49980106025,2469.49980106025,0.000649907334155151,0.000271463905364691,0.00155593261071383,0,0.00194499342432305,0.00194499342432305
"2020/03/30","MU",1269670,8,1,110,3,1,999.937662510178,563.482783034263,1774.45586451134,0,2469.49980106025,2469.49980106025,0.000787557130994808,0.000443802549508347,0.00139757249089239,0,0.00194499342432305,0.00194499342432305
"2020/03/31","MU",1269670,18,0,128,3,1,910.828105491313,503.889587357494,1646.40798017585,0,2469.49980106025,2469.49980106025,0.000717373888877672,0.000396866577423656,0.00129672117965759,0,0.00194499342432305,0.00194499342432305
"2020/04/01","MU",1269670,15,0,143,3,1,824.427746650523,450.80984720678,1507.68913691342,0,2469.49980106025,2469.49980106025,0.000649324428119529,0.000355060643479628,0.00118746535470903,0,0.00194499342432305,0.00194499342432305
"2020/04/02","MU",1269670,11,2,154,5,3,1226.37565656088,863.923773602626,1740.89114915004,0,2469.49980106025,2469.49980106025,0.000965901105453288,0.000680431744943668,0.00137113671201969,0,0.00194499342432305,0.00194499342432305
"2020/04/03","MU",1269670,15,2,169,7,5,1591.44726161335,1244.89430715474,2034.47342633065,0,2469.49980106025,2469.49980106025,0.00125343377540097,0.000980486510002394,0.00160236394207207,0,0.00194499342432305,0.00194499342432305
"2020/04/04","MU",1269670,17,0,186,7,5,1504.47854977575,1170.77740540943,1933.29295242404,0,2469.49980106025,2469.49980106025,0.00118493667628262,0.000922111576558813,0.00152267357063177,0,0.00194499342432305,0.00194499342432305
"2020/04/05","MU",1269670,10,0,196,7,5,1379.55915050394,1069.39890619067,1779.67588962525,0,0,2469.49980106025,0.0010865493793694,0.000842265239149286,0.00140168381518446,0,0,0.00194499342432305
