"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/03/04","AR",44780675,1,0,1,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/03/06","AR",44780675,1,0,2,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/07","AR",44780675,6,0,8,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/08","AR",44780675,1,1,9,1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/09","AR",44780675,3,0,12,1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/11","AR",44780675,7,0,19,1,1,1010.13728617442,1008.23044040076,1012.04773832679,1010.13728617442,1010.13728617442,1010.13728617442,2.25574376932554e-05,2.25148558033295e-05,2.26001001174456e-05,2.25574376932554e-05,2.25574376932554e-05,2.25574376932554e-05
"2020/03/13","AR",44780675,12,0,31,1,1,992.224902250547,371.690048524664,2648.73988570286,0,1010.13728617442,1010.13728617442,2.21574351492144e-05,8.30023327081746e-06,5.91491728452699e-05,0,2.25574376932554e-05,2.25574376932554e-05
"2020/03/14","AR",44780675,3,1,34,2,2,1358.12374508894,830.451836103374,2221.08017200508,330.074074990653,1340.21136116507,1340.21136116507,3.03283446506544e-05,1.85448708869032e-05,4.95990775486318e-05,7.37090441335807e-06,2.99283421066134e-05,2.99283421066134e-05
"2020/03/15","AR",44780675,11,0,45,2,2,1176.8588258011,611.173774762444,2266.12585987393,0,1340.21136116507,1340.21136116507,2.62805066203468e-05,1.36481590499126e-05,5.06049955672605e-05,0,2.99283421066134e-05,2.99283421066134e-05
"2020/03/16","AR",44780675,11,0,56,2,2,1020.5752369438,488.447606362459,2132.41666188039,0,1340.21136116507,1340.21136116507,2.27905282120871e-05,1.09075534560937e-05,4.76191272659555e-05,0,2.99283421066134e-05,2.99283421066134e-05
"2020/03/17","AR",44780675,9,0,65,2,1,859.398860203485,384.723721334256,1919.73190100583,0,1340.21136116507,1340.21136116507,1.91912886575177e-05,8.5912890177349e-06,4.28696508260725e-05,0,2.99283421066134e-05,2.99283421066134e-05
"2020/03/18","AR",44780675,14,0,79,2,1,784.386959803413,334.848986270478,1837.4339715416,0,1340.21136116507,1340.21136116507,1.75161933089087e-05,7.47753325001193e-06,4.10318507155507e-05,0,2.99283421066134e-05,2.99283421066134e-05
"2020/03/19","AR",44780675,18,0,97,2,1,744.852304540164,309.344131393844,1793.48789672832,0,1340.21136116507,1340.21136116507,1.66333424974091e-05,6.90798277144871e-06,4.00504882235097e-05,0,2.99283421066134e-05,2.99283421066134e-05
"2020/03/20","AR",44780675,31,1,128,3,2,1162.12874522948,654.880363203998,2062.27472431929,0,1340.21136116507,1340.21136116507,2.59515682876481e-05,1.4624173557098e-05,4.60527833561975e-05,0,2.99283421066134e-05,2.99283421066134e-05
