"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2019/12/31","VN",96462108,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/01","VN",96462108,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/02","VN",96462108,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/03","VN",96462108,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/04","VN",96462108,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/05","VN",96462108,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/06","VN",96462108,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/07","VN",96462108,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/08","VN",96462108,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/09","VN",96462108,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/10","VN",96462108,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/11","VN",96462108,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/12","VN",96462108,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/13","VN",96462108,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/14","VN",96462108,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/15","VN",96462108,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/16","VN",96462108,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/17","VN",96462108,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/18","VN",96462108,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/19","VN",96462108,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/20","VN",96462108,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/21","VN",96462108,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/22","VN",96462108,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/23","VN",96462108,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/24","VN",96462108,2,0,2,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/25","VN",96462108,0,0,2,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/01/26","VN",96462108,0,0,2,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/01/27","VN",96462108,0,0,2,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/01/28","VN",96462108,0,0,2,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/01/29","VN",96462108,0,0,2,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/01/30","VN",96462108,0,0,2,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/01/31","VN",96462108,3,0,5,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/01","VN",96462108,0,0,5,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/02","VN",96462108,2,0,7,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/03","VN",96462108,1,0,8,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/04","VN",96462108,1,0,9,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/05","VN",96462108,1,0,10,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/06","VN",96462108,0,0,10,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/07","VN",96462108,2,0,12,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/08","VN",96462108,1,0,13,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/09","VN",96462108,1,0,14,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/10","VN",96462108,0,0,14,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/11","VN",96462108,1,0,15,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/12","VN",96462108,0,0,15,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/13","VN",96462108,1,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/14","VN",96462108,0,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/15","VN",96462108,0,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/16","VN",96462108,0,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/17","VN",96462108,0,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/18","VN",96462108,0,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/19","VN",96462108,0,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/20","VN",96462108,0,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/21","VN",96462108,0,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/22","VN",96462108,0,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/23","VN",96462108,0,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/24","VN",96462108,0,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/25","VN",96462108,0,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/26","VN",96462108,0,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/27","VN",96462108,0,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/28","VN",96462108,0,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/02/29","VN",96462108,0,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/01","VN",96462108,0,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/02","VN",96462108,0,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/07","VN",96462108,1,0,17,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/08","VN",96462108,4,0,21,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/09","VN",96462108,9,0,30,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/10","VN",96462108,4,0,34,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/11","VN",96462108,4,0,38,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/12","VN",96462108,1,0,39,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/13","VN",96462108,5,0,44,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/14","VN",96462108,9,0,53,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/15","VN",96462108,0,0,53,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/16","VN",96462108,4,0,57,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/17","VN",96462108,4,0,61,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/18","VN",96462108,7,0,68,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/19","VN",96462108,8,0,76,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/20","VN",96462108,11,0,87,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/21","VN",96462108,1,0,88,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/22","VN",96462108,7,0,95,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/23","VN",96462108,26,0,121,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/24","VN",96462108,11,0,132,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/25","VN",96462108,5,0,137,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/26","VN",96462108,16,0,153,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/27","VN",96462108,10,0,163,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/28","VN",96462108,8,0,171,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/29","VN",96462108,17,0,188,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/30","VN",96462108,15,0,203,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/31","VN",96462108,3,0,206,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/01","VN",96462108,6,0,212,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/02","VN",96462108,21,0,233,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/03","VN",96462108,3,0,236,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/04","VN",96462108,4,0,240,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/05","VN",96462108,1,0,241,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/06","VN",96462108,4,0,245,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/07","VN",96462108,6,0,251,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/08","VN",96462108,0,0,251,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/09","VN",96462108,4,0,255,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/10","VN",96462108,2,0,257,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/11","VN",96462108,1,0,258,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/12","VN",96462108,4,0,262,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/13","VN",96462108,2,0,264,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/14","VN",96462108,3,0,267,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/15","VN",96462108,1,0,268,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/16","VN",96462108,0,0,268,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/17","VN",96462108,0,0,268,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
