"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/03/15","VE",28515829,10,0,10,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/03/16","VE",28515829,5,0,15,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/17","VE",28515829,18,0,33,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/18","VE",28515829,0,0,33,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/19","VE",28515829,0,0,33,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/20","VE",28515829,0,0,33,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/21","VE",28515829,3,0,36,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/22","VE",28515829,0,0,36,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/23","VE",28515829,0,0,36,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/24","VE",28515829,48,0,84,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/25","VE",28515829,7,0,91,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/26","VE",28515829,15,0,106,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/27","VE",28515829,1,1,107,1,1,280.396126202884,42.2799866952588,1859.55563695577,280.396126202884,280.396126202884,280.396126202884,9.83299928621691e-06,1.48268481674718e-06,6.52113475977068e-05,9.83299928621691e-06,9.83299928621691e-06,9.83299928621691e-06
"2020/03/28","VE",28515829,12,0,119,1,1,254.844638900363,37.9553954223389,1711.10824307293,0,280.396126202884,280.396126202884,8.9369535390454e-06,1.33102900225481e-06,6.00055584241626e-05,0,9.83299928621691e-06,9.83299928621691e-06
