"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/03/03","MA",36471766,1,0,1,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/03/06","MA",36471766,1,0,2,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/12","MA",36471766,3,1,5,1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/13","MA",36471766,1,0,6,1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/14","MA",36471766,1,0,7,1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/15","MA",36471766,11,0,18,1,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/16","MA",36471766,10,0,28,1,1,1274.2132935608,477.323638864682,3401.5066200133,1274.2132935608,1274.2132935608,1274.2132935608,3.49369781973485e-05,1.30874835856504e-05,9.32641051714716e-05,3.49369781973485e-05,3.49369781973485e-05,3.49369781973485e-05
"2020/03/17","MA",36471766,9,0,37,1,1,970.961239009979,262.363353580673,3593.35903735468,0,1274.2132935608,1274.2132935608,2.66222710194505e-05,7.19360158158158e-06,9.85244048054783e-05,0,3.49369781973485e-05,3.49369781973485e-05
"2020/03/18","MA",36471766,7,1,44,2,2,1391.50838595136,771.436309293023,2509.98762288939,0,1274.2132935608,1274.2132935608,3.81530300987169e-05,2.11516028396602e-05,6.88200188301656e-05,0,3.49369781973485e-05,3.49369781973485e-05
"2020/03/19","MA",36471766,10,0,54,2,1,1112.228870572,551.273898440499,2243.98990054375,0,1274.2132935608,1274.2132935608,3.04956132525088e-05,1.51150865148811e-05,6.1526768419817e-05,0,3.49369781973485e-05,3.49369781973485e-05
"2020/03/20","MA",36471766,9,0,63,2,1,906.524826512968,413.116205877228,1989.23995087375,0,1274.2132935608,1274.2132935608,2.48555232152172e-05,1.13270140490929e-05,5.45419147203825e-05,0,3.49369781973485e-05,3.49369781973485e-05
"2020/03/21","MA",36471766,23,1,86,3,2,1366.53630048907,816.324332883358,2287.59744788983,0,1274.2132935608,1274.2132935608,3.74683337376387e-05,2.23823637408553e-05,6.27224206222927e-05,0,3.49369781973485e-05,3.49369781973485e-05
"2020/03/22","MA",36471766,10,0,96,3,2,1156.98309423295,669.972842127457,1998.00618199715,0,1274.2132935608,1274.2132935608,3.17227055644345e-05,1.83696298700605e-05,5.47822713601843e-05,0,3.49369781973485e-05,3.49369781973485e-05
"2020/03/23","MA",36471766,19,1,115,4,3,1428.46912135972,951.164005128021,2145.29147410658,0,1274.2132935608,1274.2132935608,3.91664368914771e-05,2.60794611680723e-05,5.88206086348158e-05,0,3.49369781973485e-05,3.49369781973485e-05
"2020/03/24","MA",36471766,19,0,134,4,3,1315.86656533012,858.93611895474,2015.87147116458,0,1274.2132935608,1274.2132935608,3.60790471547257e-05,2.3550713693292e-05,5.52721102445267e-05,0,3.49369781973485e-05,3.49369781973485e-05
"2020/03/25","MA",36471766,36,1,170,5,3,1679.48277403693,1194.31088395064,2361.74887643688,0,1274.2132935608,1274.2132935608,4.60488470461487e-05,3.27461764245428e-05,6.47555392968051e-05,0,3.49369781973485e-05,3.49369781973485e-05
"2020/03/26","MA",36471766,55,1,225,6,4,2168.72502972361,1630.91114999865,2883.88993756867,755.153271610727,2029.36656517152,2029.36656517152,5.9463120862412e-05,4.47170874587935e-05,7.90718480034302e-05,2.07051468692448e-05,5.56421250665933e-05,5.56421250665933e-05
"2020/03/27","MA",36471766,50,4,275,10,8,3582.43014282307,3043.93743876796,4216.18577463336,1553.06357765155,3582.43014282307,3582.43014282307,9.82247512451981e-05,8.34601055174558e-05,0.000115601360642458,4.25826261786048e-05,9.82247512451981e-05,9.82247512451981e-05
"2020/03/28","MA",36471766,70,13,345,23,20,8330.88255292808,7855.9272581079,8834.55279439506,4748.45241010501,7056.66925936728,8330.88255292808,0.000228420048344467,0.000215397501127527,0.000242229915447337,0.000130195297099269,0.000193483070147118,0.000228420048344467
"2020/03/29","MA",36471766,13,0,358,23,20,6950.00150124728,6517.07521386251,7411.68688134746,0,7056.66925936728,8330.88255292808,0.000190558403485241,0.000178688227322541,0.000203217109951502,0,0.000193483070147118,0.000228420048344467
"2020/03/30","MA",36471766,121,3,479,26,22,8527.46698581718,8040.64111729759,9043.76804453648,0,7056.66925936728,8330.88255292808,0.000233810092601965,0.000220462072423298,0.000247966277381152,0,0.000193483070147118,0.000228420048344467
"2020/03/31","MA",36471766,77,7,556,33,29,10304.8404852107,9840.67297435919,10790.9019741154,789.661313490908,7846.33057285819,9120.54386641899,0.000282542953505752,0.000269816190813441,0.00029587001556534,2.16513045595573e-05,0.000215134374706676,0.000250071352904024
"2020/04/01","MA",36471766,61,3,617,36,31,10252.3098369511,9812.46158936245,10711.8744909831,1131.76597053207,8978.09654339026,10252.3098369511,0.000281102643533934,0.000269042677817204,0.000293703202937393,3.10312906299099e-05,0.000246165665336586,0.000281102643533934
"2020/04/02","MA",36471766,37,3,654,39,33,9752.68712369023,9353.1457932867,10169.2957893229,0,8978.09654339026,10252.3098369511,0.000267403753459326,0.000256448941718005,0.00027882652540935,0,0.000246165665336586,0.000281102643533934
"2020/04/03","MA",36471766,54,5,708,44,34,10019.2426644935,9648.31871251171,10404.4265701784,0,8978.09654339026,8978.09654339026,0.000274712298397985,0.000264542131371201,0.000285273451529011,0,0.000246165665336586,0.000246165665336586
"2020/04/04","MA",36471766,0,0,708,44,21,8579.19066481569,8251.18729375957,8920.2329122897,0,8978.09654339026,8978.09654339026,0.000235228276711791,0.000226234926319706,0.000244579133137937,0,0.000246165665336586,0.000246165665336586
"2020/04/05","MA",36471766,211,15,919,59,36,13024.0962067685,12656.6330542963,13402.2280076755,365.977311963654,9344.07385535391,9344.07385535391,0.000357100783295453,0.00034702550609412,0.000367468578507425,1.00345377288189e-05,0.000256200203065404,0.000256200203065404
"2020/04/06","MA",36471766,102,11,1021,70,44,15130.700394812,14769.5454253654,15500.6865711915,4512.4132458973,13856.4871012512,13856.4871012512,0.000414860645761217,0.000404958329283135,0.000425005100416346,0.000123723464498464,0.000379923667563869,0.000379923667563869
"2020/04/07","MA",36471766,99,10,1120,80,47,16701.0368177515,16348.2338370729,17061.453461436,1570.33642293953,14671.67025258,15426.8235241907,0.000457916866919785,0.000448243549190158,0.000467798939635552,4.30562211585678e-05,0.000402274741853192,0.000422979888722437
"2020/04/08","MA",36471766,64,10,1184,90,54,17504.2533614703,17170.9855672414,17843.9894753094,803.21654371879,13921.8232186473,16230.0400679095,0.000479939835144543,0.000470802142326791,0.000489254879385588,2.20229682247575e-05,0.000381715083899344,0.000445002856947194
"2020/04/09","MA",36471766,91,3,1275,93,54,17251.5384559985,16926.3623010354,17582.9616432463,0,9173.37080854225,16230.0400679095,0.000473010779242182,0.000464094946788028,0.000482097895759867,0,0.000251519786800076,0.000445002856947194
"2020/04/10","MA",36471766,99,4,1374,97,53,17304.2330003945,16985.6355533919,17628.8063399633,0,9173.37080854225,16230.0400679095,0.000474455582995199,0.000465720128643947,0.00048335488717391,0,0.000251519786800076,0.000445002856947194
"2020/04/11","MA",36471766,74,10,1448,107,63,18079.0511215327,17773.3975646019,18389.9610790207,122.062493514666,9295.43330205692,16352.1025614242,0.000495699909939449,0.000487319357242036,0.000504224585094693,3.34676674320257e-06,0.000254866553543278,0.000448349623690397
"2020/04/12","MA",36471766,97,4,1545,111,52,18105.2620554535,17805.5927791797,18409.9747849983,478.946200468545,8984.71818903455,16831.0487618927,0.000496418573629079,0.000488202100747731,0.0005047733302796,1.3131971741334e-05,0.000246347220725055,0.000461481595431731
"2020/04/13","MA",36471766,116,7,1661,118,48,18842.5901992587,18545.3586509184,19144.5855591267,737.32814380512,8590.28036230761,16813.2236340871,0.000516634982777052,0.000508485348664456,0.000524915233310246,2.02164091479727e-05,0.000235532339243118,0.000460992857710459
"2020/04/14","MA",36471766,102,8,1763,126,46,19546.3958840908,19254.1092870826,19843.1195315758,703.805684832154,9294.08604713976,15963.9657412677,0.000535932257409494,0.000527918206293673,0.000544067965658031,1.92972746324418e-05,0.00025482961387556,0.000437707506164296
"2020/04/15","MA",36471766,125,0,1888,126,36,19236.1751254731,18944.9059175655,19531.9224633774,0,9294.08604713976,11215.5133311627,0.000527426479032386,0.00051944032316849,0.000535535418366564,0,0.00025482961387556,0.000307512209065027
"2020/04/16","MA",36471766,136,1,2024,127,34,19166.7939325712,18875.658758177,19462.4195298351,0,9294.08604713976,11215.5133311627,0.000525524152917936,0.000517541672047824,0.000533629754310091,0,0.00025482961387556,0.000307512209065027
"2020/04/17","MA",36471766,259,3,2283,130,33,20458.6456777646,20152.0100686882,20769.9470941939,222.427083536408,9150.53581871251,11437.9404146991,0.00056094475046162,0.000552537271397502,0.000569480158821865,6.09861018346103e-06,0.000250893686330202,0.000313610819248488
"2020/04/18","MA",36471766,281,5,2564,135,28,22064.6394861988,21743.0056501506,22391.031097053,2295.81651857155,6933.93909138677,12944.0956197798,0.000604978642553223,0.00059615993506184,0.000613927800947533,6.29477749602679e-05,0.000190117996792005,0.000354907289649198
"2020/04/19","MA",36471766,121,2,2685,137,26,21620.2837800209,21306.7834515365,21938.3968392906,0,5363.60266844723,11812.3296492477,0.000592795089221096,0.000584199390057956,0.000601517262402116,0,0.000147061775633438,0.000323875999019289
"2020/04/20","MA",36471766,170,4,2855,141,23,21769.0772276262,21459.4041426719,22083.2190955397,0,4560.38612472844,11812.3296492477,0.00059687477781104,0.000588384015807513,0.000605488067003382,0,0.00012503880740868,0.000323875999019289
"2020/04/21","MA",36471766,191,2,3046,143,17,21695.8618952744,21388.9158761253,22007.2128061543,0,4560.38612472844,11812.3296492477,0.000594867325461411,0.000586451335428213,0.000603404090883735,0,0.00012503880740868,0.000323875999019289
"2020/04/22","MA",36471766,163,2,3209,145,19,21394.79184609,21093.9114228436,21699.9639830578,0,4560.38612472844,11812.3296492477,0.00058661244553088,0.000578362764853329,0.000594979798429773,0,0.00012503880740868,0.000323875999019289
"2020/04/23","MA",36471766,168,4,3377,149,22,21414.051607994,21118.6044187354,21713.6320742396,0,4438.32363121378,11446.3523372841,0.000587140518723277,0.000579039809005557,0.000595354556569583,0,0.000121692040665477,0.00031384146129047
"2020/04/24","MA",36471766,191,6,3568,155,25,21852.8713726658,21560.5740924947,22149.1313348894,0,3959.37743074523,6933.93909138677,0.000599172285012627,0.000591157940980831,0.000607295279721014,0,0.000108560068924143,0.000190117996792005
"2020/04/25","MA",36471766,190,3,3758,158,23,21851.3258843929,21562.6461616116,22143.8704381285,0,3222.04928694011,5363.60266844723,0.000599129910089708,0.000591214753944507,0.000607151033984165,0,8.83436597761708e-05,0.000147061775633438
"2020/04/26","MA",36471766,139,1,3897,159,22,21295.8477749406,21014.7667109742,21580.6884126204,0,2518.24360210796,4560.38612472844,0.000583899550543853,0.00057619273799284,0.000591709444851681,0,6.9046385143729e-05,0.00012503880740868
"2020/04/27","MA",36471766,168,2,4065,161,20,21067.2152800884,20791.107505316,21346.9897909051,0,2518.24360210796,4560.38612472844,0.000577630797480123,0.000570060344906687,0.000585301786343582,0,6.9046385143729e-05,0.00012503880740868
"2020/04/28","MA",36471766,55,1,4120,162,19,20186.880100546,19922.7573655948,20454.5043999563,0,2518.24360210796,4560.38612472844,0.00055349335429894,0.00054625151317309,0.000560831202962761,0,6.9046385143729e-05,0.00012503880740868
"2020/04/29","MA",36471766,132,3,4252,165,20,20011.0014249731,19752.6026430775,20272.7805173873,0,2295.81651857155,4438.32363121378,0.000548671030214798,0.000541586131120645,0.000555848612249467,0,6.29477749602679e-05,0.000121692040665477
"2020/04/30","MA",36471766,69,3,4321,168,19,19608.6301815012,19358.7429618171,19861.7430043499,0,2.27373675443232e-13,3959.37743074523,0.00053763862658861,0.000530787101502492,0.000544578592776393,0,6.23423816228784e-21,0.000108560068924143
"2020/05/01","MA",36471766,102,2,4423,170,15,19311.6992553835,19067.5316532931,19558.9935242599,0,2.27373675443232e-13,3222.04928694011,0.000529497235077224,0.00052280253315107,0.00053627766542097,0,6.23423816228784e-21,8.83436597761708e-05
"2020/05/02","MA",36471766,146,1,4569,171,13,19153.7911202227,18912.2950470055,19398.3709203612,0,2.27373675443232e-13,2518.24360210796,0.000525167635705458,0.000518546183011963,0.000531873639471178,0,6.23423816228784e-21,6.9046385143729e-05
"2020/05/03","MA",36471766,160,2,4729,173,14,19204.4697582383,18964.313936134,19447.6668092045,0,2.27373675443232e-13,2518.24360210796,0.000526557166391073,0.000519972461331706,0.000533225257290928,0,6.23423816228784e-21,6.9046385143729e-05
"2020/05/04","MA",36471766,174,1,4903,174,13,19217.3935385768,18977.824849798,19459.9864494199,0,2.27373675443232e-13,2518.24360210796,0.000526911516666805,0.000520342909904555,0.000533563042969181,0,6.23423816228784e-21,6.9046385143729e-05
"2020/05/05","MA",36471766,140,5,5043,179,17,19540.311864047,19302.3300528093,19781.2277947575,0,2.27373675443232e-13,2295.81651857155,0.000535765442892098,0.000529240345883151,0.000542370988966026,0,6.23423816228784e-21,6.29477749602679e-05
"2020/05/06","MA",36471766,176,2,5219,181,16,19670.5236369798,19432.8755685505,19911.0779456219,0,2.27373675443232e-13,0,0.000539335650403652,0.000532819704111682,0.000545931281353964,0,6.23423816228784e-21,0
"2020/05/07","MA",36471766,189,2,5408,183,15,19842.8696378691,19605.0500715569,20083.5740805737,0,2.27373675443232e-13,0,0.000544061113955084,0.000537540465453658,0.000550660861351591,0,6.23423816228784e-21,0
"2020/05/08","MA",36471766,140,0,5548,183,13,19613.2232551899,19377.7721934557,19851.535182555,0,2.27373675443232e-13,0,0.000537764561638992,0.00053130885390786,0.00054429870992688,0,6.23423816228784e-21,0
"2020/05/09","MA",36471766,163,3,5711,186,15,19783.0785242031,19548.597621907,20020.3719706318,0,2.27373675443232e-13,0,0.000542421733134697,0.000535992625690431,0.000548927956234195,0,6.23423816228784e-21,0
"2020/05/10","MA",36471766,199,0,5910,186,13,19752.6307589856,19518.1645651847,19989.9135288971,0,2.27373675443232e-13,0,0.000541586902015812,0.000535158197855971,0.00054809283238155,0,6.23423816228784e-21,0
"2020/05/11","MA",36471766,153,2,6063,188,14,19775.2614198546,19542.389840343,20010.9079502801,0,2.27373675443232e-13,0,0.000542207400098329,0.000535822417821582,0.000548668467281789,0,6.23423816228784e-21,0
"2020/05/12","MA",36471766,218,0,6281,188,9,19790.9969275539,19557.6280566212,20027.1504423996,0,2.27373675443232e-13,0,0.000542638843634661,0.000536240226388304,0.000549113811554933,0,6.23423816228784e-21,0
"2020/05/13","MA",36471766,137,0,6418,188,7,19546.781370704,19316.0005476875,19780.319482329,0,2.27373675443232e-13,0,0.000535942826862401,0.000529615169928638,0.000542346084429501,0,6.23423816228784e-21,0
"2020/05/14","MA",36471766,94,0,6512,188,5,19179.9381653785,18953.2155645419,19409.3728726413,0,2.27373675443232e-13,0,0.000525884547662937,0.000519668160969828,0.0005321752961631,0,6.23423816228784e-21,0
"2020/05/15","MA",36471766,95,2,6607,190,7,19038.2900419057,18815.0512347264,19264.1775564635,0,2.27373675443232e-13,0,0.000522000772924068,0.000515879906520743,0.000528194262829594,0,6.23423816228784e-21,0
"2020/05/16","MA",36471766,45,0,6652,190,4,18583.1677532615,18365.0362990162,18803.8900725917,0,2.27373675443232e-13,0,0.000509522016380054,0.000503541185776862,0.000515573884538296,0,6.23423816228784e-21,0
"2020/05/17","MA",36471766,89,2,6741,192,6,18483.4156387566,18268.2089676798,18701.1575288774,0,2.27373675443232e-13,0,0.000506786966081012,0.000500886328555624,0.000512757115432179,0,6.23423816228784e-21,0
"2020/05/18","MA",36471766,129,0,6870,192,4,18332.6287740876,18118.9898180676,18548.7867228322,0,2.27373675443232e-13,0,0.000502652621046306,0.000496794967868229,0.00050857934114932,0,6.23423816228784e-21,0
"2020/05/19","MA",36471766,82,0,6952,192,4,18084.8641520807,17873.944163567,18298.273084341,0,2.27373675443232e-13,0,0.000495859294339646,0.000490076191088938,0.000501710640618308,0,6.23423816228784e-21,0
"2020/05/20","MA",36471766,71,1,7023,193,5,17926.8813919981,17718.5858323643,18137.625625616,0,2.27373675443232e-13,0,0.000491527648866745,0.00048581650343897,0.000497305933187222,0,6.23423816228784e-21,0
"2020/05/21","MA",36471766,110,1,7133,194,6,17889.0439308709,17681.9714095441,18098.5414662471,0,2.27373675443232e-13,0,0.000490490203596692,0.000484812592007309,0.00049623430535958,0,6.23423816228784e-21,0
"2020/05/22","MA",36471766,78,2,7211,196,6,17880.260405902,17674.9789177152,18087.9260830369,0,2.27373675443232e-13,0,0.000490249372786117,0.000484620868584076,0.000495943247799871,0,6.23423816228784e-21,0
"2020/05/23","MA",36471766,121,1,7332,197,7,17900.3869687454,17695.6494140197,18107.4933241484,0,2.27373675443232e-13,0,0.000490801212333547,0.000485187621954464,0.000496479751601509,0,6.23423816228784e-21,0
"2020/05/24","MA",36471766,74,1,7406,198,6,17817.6868365176,17614.6644335268,18023.0492270951,0,2.27373675443232e-13,0,0.000488533701288763,0.000482967137745038,0.000494164423710523,0,6.23423816228784e-21,0
"2020/05/25","MA",36471766,27,1,7433,199,7,17634.4888760284,17434.3136746081,17836.9624249495,0,2.27373675443232e-13,0,0.00048351069361512,0.000478022195980531,0.000489062208420331,0,6.23423816228784e-21,0
