"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/03/20","GL",56660,2,0,2,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/03/21","GL",56660,0,0,2,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/22","GL",56660,0,0,2,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/23","GL",56660,0,0,2,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/24","GL",56660,2,0,4,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/25","GL",56660,0,0,4,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/26","GL",56660,1,0,5,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/27","GL",56660,1,0,6,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/28","GL",56660,3,0,9,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/29","GL",56660,1,0,10,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/30","GL",56660,0,0,10,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/31","GL",56660,0,0,10,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/01","GL",56660,0,0,10,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/02","GL",56660,0,0,10,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/03","GL",56660,0,0,10,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/04","GL",56660,0,0,10,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/05","GL",56660,0,0,10,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/06","GL",56660,1,0,11,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/07","GL",56660,0,0,11,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/08","GL",56660,0,0,11,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/09","GL",56660,0,0,11,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/10","GL",56660,0,0,11,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/11","GL",56660,0,0,11,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/12","GL",56660,0,0,11,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/13","GL",56660,0,0,11,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/14","GL",56660,0,0,11,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/15","GL",56660,0,0,11,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/16","GL",56660,0,0,11,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/17","GL",56660,0,0,11,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/18","GL",56660,0,0,11,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/19","GL",56660,0,0,11,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/20","GL",56660,0,0,11,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/21","GL",56660,0,0,11,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/04/22","GL",56660,0,0,11,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
