"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2019/12/31","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/01","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/02","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/03","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/04","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/05","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/06","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/07","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/08","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/09","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/10","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/11","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/12","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/13","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/14","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/15","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/16","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/17","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/18","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/19","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/20","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/21","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/22","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/23","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/24","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/25","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/26","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/27","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/28","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/29","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/30","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/01/31","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/01","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/02","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/03","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/04","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/05","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/06","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/07","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/08","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/09","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/10","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/11","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/12","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/13","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/14","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/15","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/16","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/17","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/18","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/19","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/20","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/21","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/22","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/23","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/24","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/25","AT",8858775,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/26","AT",8858775,2,0,2,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/02/27","AT",8858775,0,0,2,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/02/28","AT",8858775,3,0,5,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/02/29","AT",8858775,2,0,7,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/01","AT",8858775,3,0,10,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/02","AT",8858775,4,0,14,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/03","AT",8858775,4,0,18,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/04","AT",8858775,6,0,24,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/05","AT",8858775,5,0,29,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/06","AT",8858775,12,0,41,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/07","AT",8858775,33,0,74,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/08","AT",8858775,25,0,99,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/09","AT",8858775,3,0,102,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/10","AT",8858775,29,0,131,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/11","AT",8858775,51,0,182,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/12","AT",8858775,64,0,246,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/13","AT",8858775,115,1,361,1,1,534.773941320755,78.2535835488087,3654.56961005957,534.773941320755,534.773941320755,534.773941320755,6.03665790496716e-05,8.83345423591961e-06,0.000412536678046296,6.03665790496716e-05,6.03665790496716e-05,6.03665790496716e-05
"2020/03/14","AT",8858775,143,0,504,1,1,560.422010692339,81.2031827726721,3867.74039322682,25.6480693715843,560.422010692339,560.422010692339,6.32617953037907e-05,9.16641214757933e-06,0.000436599912880372,2.89521625411914e-06,6.32617953037907e-05,6.32617953037907e-05
"2020/03/15","AT",8858775,151,0,655,1,1,537.288430966006,77.2400650305697,3737.4238089476,0,560.422010692339,560.422010692339,6.06504207371793e-05,8.71904580831658e-06,0.000421889460895847,0,6.32617953037907e-05,6.32617953037907e-05
"2020/03/16","AT",8858775,205,0,860,1,1,517.581786609699,73.9664338925974,3621.790205799,0,560.422010692339,560.422010692339,5.84258869437026e-05,8.34951038858052e-06,0.000408836459420066,0,6.32617953037907e-05,6.32617953037907e-05
"2020/03/17","AT",8858775,156,2,1016,3,3,1353.86651169208,711.603997607933,2575.80696235936,727.470697190765,1287.8927078831,1287.8927078831,0.000152827734273878,8.03275845258439e-05,0.000290763334926033,8.2118656043388e-05,0.000145380451347179,0.000145380451347179
