"date","countrycode","population","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"2020/03/07","RS",6963764,1,0,1,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
"2020/03/11","RS",6963764,4,0,5,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/12","RS",6963764,13,0,18,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
"2020/03/13","RS",6963764,6,0,24,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/14","RS",6963764,17,0,41,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/15","RS",6963764,5,0,46,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/16","RS",6963764,9,0,55,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/17","RS",6963764,2,0,57,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/18","RS",6963764,15,0,72,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/19","RS",6963764,22,0,94,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/20","RS",6963764,32,0,126,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"2020/03/21","RS",6963764,9,1,135,1,1,350.976436081437,52.9225537058077,2327.6363300456,350.976436081437,350.976436081437,350.976436081437,5.04003920985027e-05,7.59970523208536e-06,0.000334249743392453,5.04003920985027e-05,5.04003920985027e-05,5.04003920985027e-05
"2020/03/22","RS",6963764,14,0,149,1,1,305.812862472308,45.4714138205513,2056.70989740017,0,350.976436081437,350.976436081437,4.39148802963897e-05,6.52971781073444e-06,0.000295344571901082,0,5.04003920985027e-05,5.04003920985027e-05
"2020/03/23","RS",6963764,39,0,188,1,1,311.71327711836,45.8208735995824,2120.543750016,0,350.976436081437,350.976436081437,4.47621827963096e-05,6.5799004101205e-06,0.00030451114512439,0,5.04003920985027e-05,5.04003920985027e-05
