"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","fatalities_p_w_country_only","stillsick_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","fatalities_p_w_country_rhs","stillsick_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","fatalities_p_w_country","stillsick_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","fatalities_p_w_regs_only","fatalities_p_m_regs_only","stillsick_p_w_regs_only","stillsick_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","fatalities_p_w_regs","fatalities_p_m_regs","stillsick_p_w_regs","stillsick_p_m_regs"
"BR",2020-11-05,204453710,0.163636363636364,0,0.00909090909090909,0,110,2,0.0413527309371181,3487,0.00349778875178751,0.0035736141148302,0.00497620422617673,3487,0.0450922915701225,0.00339082273491327,0.00374233873183567,0.00482402672690527,"BRAC",803513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR",2020-11-05,204453710,0.163636363636364,0,0.00909090909090909,0,110,2,0.0413527309371181,3487,0.00349778875178751,0.0035736141148302,0.00497620422617673,3487,0.0450922915701225,0.00339082273491327,0.00374233873183567,0.00482402672690527,"BRAL",3340932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR",2020-11-05,204453710,0.163636363636364,0,0.00909090909090909,0,110,2,0.0413527309371181,3487,0.00349778875178751,0.0035736141148302,0.00497620422617673,3487,0.0450922915701225,0.00339082273491327,0.00374233873183567,0.00482402672690527,"BRAM",3938336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR",2020-11-05,204453710,0.163636363636364,0,0.00909090909090909,0,110,2,0.0413527309371181,3487,0.00349778875178751,0.0035736141148302,0.00497620422617673,3487,0.0450922915701225,0.00339082273491327,0.00374233873183567,0.00482402672690527,"BRAP",766679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR",2020-11-05,204453710,0.163636363636364,0,0.00909090909090909,0,110,2,0.0413527309371181,3487,0.00349778875178751,0.0035736141148302,0.00497620422617673,3487,0.0450922915701225,0.00339082273491327,0.00374233873183567,0.00482402672690527,"BRBA",15203934,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0,0,0,0,30,1,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,0,0,0,0
"BR",2020-11-05,204453710,0.163636363636364,0,0.00909090909090909,0,110,2,0.0413527309371181,3487,0.00349778875178751,0.0035736141148302,0.00497620422617673,3487,0.0450922915701225,0.00339082273491327,0.00374233873183567,0.00482402672690527,"BRCE",8904459,0.005,0.005,0,0,0,0,0,0,200,1,0.005,0.005,0,0,0,0,0,0
"BR",2020-11-05,204453710,0.163636363636364,0,0.00909090909090909,0,110,2,0.0413527309371181,3487,0.00349778875178751,0.0035736141148302,0.00497620422617673,3487,0.0450922915701225,0.00339082273491327,0.00374233873183567,0.00482402672690527,"BRDF",2914830,0.25,0.242857142857143,0.0416666666666667,0.0357142857142857,0.0416666666666667,0.05,0.0416666666666667,0.0357142857142857,24,2,0.25,0.242857142857143,0.0416666666666667,0.0357142857142857,0.0416666666666667,0.05,0.0416666666666667,0.0357142857142857
"BR",2020-11-05,204453710,0.163636363636364,0,0.00909090909090909,0,110,2,0.0413527309371181,3487,0.00349778875178751,0.0035736141148302,0.00497620422617673,3487,0.0450922915701225,0.00339082273491327,0.00374233873183567,0.00482402672690527,"BRES",3929911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR",2020-11-05,204453710,0.163636363636364,0,0.00909090909090909,0,110,2,0.0413527309371181,3487,0.00349778875178751,0.0035736141148302,0.00497620422617673,3487,0.0450922915701225,0.00339082273491327,0.00374233873183567,0.00482402672690527,"BRFN",3061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR",2020-11-05,204453710,0.163636363636364,0,0.00909090909090909,0,110,2,0.0413527309371181,3487,0.00349778875178751,0.0035736141148302,0.00497620422617673,3487,0.0450922915701225,0.00339082273491327,0.00374233873183567,0.00482402672690527,"BRGO",6610681,0.1,0.1,0,0,0,0,0.1,0.1,10,1,0.1,0.1,0,0,0,0,0.1,0.1
"BR",2020-11-05,204453710,0.163636363636364,0,0.00909090909090909,0,110,2,0.0413527309371181,3487,0.00349778875178751,0.0035736141148302,0.00497620422617673,3487,0.0450922915701225,0.00339082273491327,0.00374233873183567,0.00482402672690527,"BRMA",6904241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR",2020-11-05,204453710,0.163636363636364,0,0.00909090909090909,0,110,2,0.0413527309371181,3487,0.00349778875178751,0.0035736141148302,0.00497620422617673,3487,0.0450922915701225,0.00339082273491327,0.00374233873183567,0.00482402672690527,"BRMG",20869101,0,0,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0
"BR",2020-11-05,204453710,0.163636363636364,0,0.00909090909090909,0,110,2,0.0413527309371181,3487,0.00349778875178751,0.0035736141148302,0.00497620422617673,3487,0.0450922915701225,0.00339082273491327,0.00374233873183567,0.00482402672690527,"BRMS",2651235,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0
"BR",2020-11-05,204453710,0.163636363636364,0,0.00909090909090909,0,110,2,0.0413527309371181,3487,0.00349778875178751,0.0035736141148302,0.00497620422617673,3487,0.0450922915701225,0.00339082273491327,0.00374233873183567,0.00482402672690527,"BRMT",3265486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR",2020-11-05,204453710,0.163636363636364,0,0.00909090909090909,0,110,2,0.0413527309371181,3487,0.00349778875178751,0.0035736141148302,0.00497620422617673,3487,0.0450922915701225,0.00339082273491327,0.00374233873183567,0.00482402672690527,"BRPA",8175113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BR",2020-11-05,204453710,0.163636363636364,0,0.00909090909090909,0,110,2,0.0413527309371181,3487,0.00349778875178751,0.0035736141148302,0.00497620422617673,3487,0.0450922915701225,0.00339082273491327,0.00374233873183567,0.00482402672690527,"BRPB",3972202,0.05,0.05,0,0,0.005,0.005,0.005,0.005,200,1,0.05,0.05,0,0,0.005,0.005,0.005,0.005
