"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs"
"BR",2020-07-29,204453710,0.0504731861198738,0,317,7,0.0570452126630505,13131,0.0071115141147787,13131,0.056890295023685,0.006943879524179,"BRAC",803513,0,0,0,0,0,0,0,0,0,0
"BR",2020-07-29,204453710,0.0504731861198738,0,317,7,0.0570452126630505,13131,0.0071115141147787,13131,0.056890295023685,0.006943879524179,"BRAL",3340932,0,0,0,0,0,0,0,0,0,0
"BR",2020-07-29,204453710,0.0504731861198738,0,317,7,0.0570452126630505,13131,0.0071115141147787,13131,0.056890295023685,0.006943879524179,"BRAM",3938336,0.102310231023102,0.177777777777778,0.01,0.0075,303,3,0.102310231023102,0.177777777777778,0.01,0.0075
"BR",2020-07-29,204453710,0.0504731861198738,0,317,7,0.0570452126630505,13131,0.0071115141147787,13131,0.056890295023685,0.006943879524179,"BRAP",766679,0,0,0,0,0,0,0,0,0,0
"BR",2020-07-29,204453710,0.0504731861198738,0,317,7,0.0570452126630505,13131,0.0071115141147787,13131,0.056890295023685,0.006943879524179,"BRBA",15203934,0.0711417096959266,0.0764102564102564,0.0186074429771909,0.0337237762237762,1743,25,0.0711417096959266,0.0764102564102564,0.0186074429771909,0.0337237762237762
"BR",2020-07-29,204453710,0.0504731861198738,0,317,7,0.0570452126630505,13131,0.0071115141147787,13131,0.056890295023685,0.006943879524179,"BRCE",8904459,0.0892703862660944,0.121309523809524,0.015450643776824,0.0248809523809524,1165,14,0.0892703862660944,0.121309523809524,0.015450643776824,0.0248809523809524
"BR",2020-07-29,204453710,0.0504731861198738,0,317,7,0.0570452126630505,13131,0.0071115141147787,13131,0.056890295023685,0.006943879524179,"BRDF",2914830,0.0355329949238579,0.0454920634920635,0.00512820512820513,0.00653061224489796,394,15,0.0355329949238579,0.0454920634920635,0.00512820512820513,0.00653061224489796
"BR",2020-07-29,204453710,0.0504731861198738,0,317,7,0.0570452126630505,13131,0.0071115141147787,13131,0.056890295023685,0.006943879524179,"BRES",3929911,0,0,0,0,0,0,0,0,0,0
"BR",2020-07-29,204453710,0.0504731861198738,0,317,7,0.0570452126630505,13131,0.0071115141147787,13131,0.056890295023685,0.006943879524179,"BRFN",3061,0,0,0,0,0,0,0,0,0,0
"BR",2020-07-29,204453710,0.0504731861198738,0,317,7,0.0570452126630505,13131,0.0071115141147787,13131,0.056890295023685,0.006943879524179,"BRGO",6610681,0.0114942528735632,0.022,0,0,261,5,0.0114942528735632,0.022,0,0
"BR",2020-07-29,204453710,0.0504731861198738,0,317,7,0.0570452126630505,13131,0.0071115141147787,13131,0.056890295023685,0.006943879524179,"BRMA",6904241,0.233333333333333,0.233333333333333,0,0,60,2,0.233333333333333,0.233333333333333,0,0
