"countrycode","date","population_country","p_w_country_only","recent_p_w_country_only","sumreach_country","n_obs_country","p_w_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_sumreach_country_rhs","p_w_country","recent_p_w_country","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","n_obs_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs"
"BR",2020-08-31,204453710,0.152380952380952,0,210,3,0.0540699746324068,11948,0.005226597720622,11948,0.0557680586369465,0.00513632090524689,"BRAC",803513,0,0,0,0,0,0,0,0,0,0
"BR",2020-08-31,204453710,0.152380952380952,0,210,3,0.0540699746324068,11948,0.005226597720622,11948,0.0557680586369465,0.00513632090524689,"BRAL",3340932,0,0,0,0,0,0,0,0,0,0
"BR",2020-08-31,204453710,0.152380952380952,0,210,3,0.0540699746324068,11948,0.005226597720622,11948,0.0557680586369465,0.00513632090524689,"BRAM",3938336,0.102310231023102,0.177777777777778,0.01,0.0075,303,3,0.102310231023102,0.177777777777778,0.01,0.0075
"BR",2020-08-31,204453710,0.152380952380952,0,210,3,0.0540699746324068,11948,0.005226597720622,11948,0.0557680586369465,0.00513632090524689,"BRAP",766679,0,0,0,0,0,0,0,0,0,0
"BR",2020-08-31,204453710,0.152380952380952,0,210,3,0.0540699746324068,11948,0.005226597720622,11948,0.0557680586369465,0.00513632090524689,"BRBA",15203934,0.0719674985490424,0.0795940170940171,0.0188335358444714,0.0353296703296703,1723,24,0.0719674985490424,0.0795940170940171,0.0188335358444714,0.0353296703296703
"BR",2020-08-31,204453710,0.152380952380952,0,210,3,0.0540699746324068,11948,0.005226597720622,11948,0.0557680586369465,0.00513632090524689,"BRCE",8904459,0.0887931034482759,0.11525641025641,0.0155172413793103,0.0267948717948718,1160,13,0.0887931034482759,0.11525641025641,0.0155172413793103,0.0267948717948718
"BR",2020-08-31,204453710,0.152380952380952,0,210,3,0.0540699746324068,11948,0.005226597720622,11948,0.0557680586369465,0.00513632090524689,"BRDF",2914830,0.0833333333333333,0.133928571428571,0.0119047619047619,0.0178571428571429,84,4,0.0833333333333333,0.133928571428571,0.0119047619047619,0.0178571428571429
"BR",2020-08-31,204453710,0.152380952380952,0,210,3,0.0540699746324068,11948,0.005226597720622,11948,0.0557680586369465,0.00513632090524689,"BRES",3929911,0,0,0,0,0,0,0,0,0,0
"BR",2020-08-31,204453710,0.152380952380952,0,210,3,0.0540699746324068,11948,0.005226597720622,11948,0.0557680586369465,0.00513632090524689,"BRFN",3061,0,0,0,0,0,0,0,0,0,0
"BR",2020-08-31,204453710,0.152380952380952,0,210,3,0.0540699746324068,11948,0.005226597720622,11948,0.0557680586369465,0.00513632090524689,"BRGO",6610681,0.04,0.05,0,0,25,2,0.04,0.05,0,0
"BR",2020-08-31,204453710,0.152380952380952,0,210,3,0.0540699746324068,11948,0.005226597720622,11948,0.0557680586369465,0.00513632090524689,"BRMA",6904241,0.233333333333333,0.233333333333333,0,0,60,2,0.233333333333333,0.233333333333333,0,0
"BR",2020-08-31,204453710,0.152380952380952,0,210,3,0.0540699746324068,11948,0.005226597720622,11948,0.0557680586369465,0.00513632090524689,"BRMG",20869101,0.00647249190938511,0.0177777777777778,0,0,309,6,0.00647249190938511,0.0177777777777778,0,0
"BR",2020-08-31,204453710,0.152380952380952,0,210,3,0.0540699746324068,11948,0.005226597720622,11948,0.0557680586369465,0.00513632090524689,"BRMS",2651235,0,0,0,0,59,4,0,0,0,0
"BR",2020-08-31,204453710,0.152380952380952,0,210,3,0.0540699746324068,11948,0.005226597720622,11948,0.0557680586369465,0.00513632090524689,"BRMT",3265486,0,0,0,0,0,0,0,0,0,0
"BR",2020-08-31,204453710,0.152380952380952,0,210,3,0.0540699746324068,11948,0.005226597720622,11948,0.0557680586369465,0.00513632090524689,"BRPA",8175113,0.13448275862069,0.149333333333333,0.0214285714285714,0.015,290,5,0.13448275862069,0.149333333333333,0.0214285714285714,0.015
"BR",2020-08-31,204453710,0.152380952380952,0,210,3,0.0540699746324068,11948,0.005226597720622,11948,0.0557680586369465,0.00513632090524689,"BRPB",3972202,0.0555555555555556,0.0622222222222222,0.0158730158730159,0.0875,630,6,0.0555555555555556,0.0622222222222222,0.0158730158730159,0.0875
"BR",2020-08-31,204453710,0.152380952380952,0,210,3,0.0540699746324068,11948,0.005226597720622,11948,0.0557680586369465,0.00513632090524689,"BRPE",9345173,0.03,0.025,0,0,200,2,0.03,0.025,0,0
"BR",2020-08-31,204453710,0.152380952380952,0,210,3,0.0540699746324068,11948,0.005226597720622,11948,0.0557680586369465,0.00513632090524689,"BRPI",3204028,0.018018018018018,0.00666666666666667,0.00900900900900901,0.0833333333333333,111,3,0.018018018018018,0.00666666666666667,0.00900900900900901,0.0833333333333333
"BR",2020-08-31,204453710,0.152380952380952,0,210,3,0.0540699746324068,11948,0.005226597720622,11948,0.0557680586369465,0.00513632090524689,"BRPR",11163018,0.052896725440806,0.0613888888888889,0.00335852225020991,0.00366666666666667,1191,30,0.052896725440806,0.0613888888888889,0.00335852225020991,0.00366666666666667
"BR",2020-08-31,204453710,0.152380952380952,0,210,3,0.0540699746324068,11948,0.005226597720622,11948,0.0557680586369465,0.00513632090524689,"BRRJ",16550024,0.0480993017843289,0.0553027858991162,0.00423728813559322,0.00527777777777778,1289,13,0.0480993017843289,0.0553027858991162,0.00423728813559322,0.00527777777777778
"BR",2020-08-31,204453710,0.152380952380952,0,210,3,0.0540699746324068,11948,0.005226597720622,11948,0.0557680586369465,0.00513632090524689,"BRRN",3442175,0.08,0.08,0,0,100,1,0.08,0.08,0,0
"BR",2020-08-31,204453710,0.152380952380952,0,210,3,0.0540699746324068,11948,0.005226597720622,11948,0.0557680586369465,0.00513632090524689,"BRRO",1768204,0,0,0,0,0,0,0,0,0,0
