"date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-03-22",0.025,0,0,0,0.0284950286045525,0.0263315098804533,0.0306585473286516,4.59152517096064e-05,-0.000462389704718006,0.000554220208137219,2.22044604925031e-16,-2.55827199217948e-10,2.55827643307157e-10
"2020-03-23",0.0225,0,0,0,0.0284950286045525,0.0263315098804533,0.0306585473286516,4.58942767965359e-05,-0.000458681377567323,0.000550469931160395,2.22044604925031e-16,-2.54477902691179e-10,2.54478346780389e-10
"2020-03-24",0.0225,0,0,0,0.0284950286045525,0.0263315098804533,0.0306585473286516,4.5873311465183e-05,-0.000454976347545888,0.000546722970476255,2.22044604925031e-16,-2.53128724033451e-10,2.53129168122661e-10
"2020-03-25",0.0225,0,0,0,0.0284950286045525,0.0263315098804533,0.0306585473286516,4.58523557111708e-05,-0.000451274612529846,0.000542979323952187,2.22044604925031e-16,-2.5177966513959e-10,2.517801092288e-10
"2020-03-26",0.0225,0,0,0,0.0284950286045525,0.0263315098804533,0.0306585473286516,4.58314095301239e-05,-0.000447576170399798,0.000539238989460045,2.22044604925031e-16,-2.50430727945082e-10,2.50431172034292e-10
"2020-03-27",0.0225,0,0,0,0.0284950286045525,0.0263315098804533,0.0306585473286516,4.58104729176692e-05,-0.000443881019040922,0.00053550196487626,2.22044604925031e-16,-2.49081914427164e-10,2.49082358516374e-10
"2020-03-28",0.0225,0,0,0,0.0284950286045525,0.0263315098804533,0.0306585473286516,4.5789545869436e-05,-0.000440189156343086,0.000531768248081958,2.22044604925031e-16,-2.4773322660595e-10,2.4773367069516e-10
"2020-03-29",0.0215384615384615,0,0,0,0.0284950286045525,0.0263315098804533,0.0306585473286516,4.57686283810551e-05,-0.000436500580200962,0.000528037836963072,2.22044604925031e-16,-2.46384666545596e-10,2.46385110634806e-10
"2020-03-30",0.0223880597014925,0,0,0,0.0284950286045525,0.0263315098804533,0.0306585473286516,4.5747720448159e-05,-0.000432815288514151,0.000524310729410469,2.22044604925031e-16,-2.45036236355501e-10,2.45036680444711e-10
"2020-03-31",0.0223880597014925,0,0,0,0.0284950286045525,0.0263315098804533,0.0306585473286516,4.57268220663828e-05,-0.000429133279187323,0.000520586923320088,2.22044604925031e-16,-2.43687938191547e-10,2.43688382280757e-10
