"date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-03-23",0.0114620478858889,0,0,0,0.0144704340294375,0.00838384180911657,0.0205570262497585,9.7946177527376,-358.31844753791,377.907683043386,3.89286429341638e-16,-2.66104752964507e-14,2.73890481551339e-14
"2020-03-24",0.0157992565055762,0,0,0,0.0151782693158509,0.00989086778677828,0.0204656708449235,9.30215661798163,-337.948801220386,356.55311445635,4.77330950834027e-16,-3.24052464927382e-14,3.33599083944063e-14
"2020-03-25",0.0162523900573614,0,0,0,0.0158806615099421,0.0113129268858281,0.0204483961340561,8.83445581337509,-318.721665442531,336.390577069281,5.85288413494013e-16,-3.94600228324316e-14,4.06305996594196e-14
"2020-03-26",0.0162523900573614,0,0,0,0.0165749646371374,0.0126205069532416,0.0205294223210333,8.390270420475,-300.573645644344,317.354186485294,7.17662507264177e-16,-4.80483359838432e-14,4.94836609983716e-14
"2020-03-27",0.0191605839416058,0,0,0,0.0172586319818562,0.0137843796857899,0.0207328842779225,7.9684181137812,-283.444833853745,299.381670081307,8.79975517126752e-16,-5.8502994078088e-14,6.02629451123415e-14
"2020-03-28",0.0191605839416058,0,0,0,0.0179292412469595,0.0147826369229004,0.0210758455710187,7.56777601364147,-267.27861834238,282.414170369663,1.07899869772278e-15,-7.12289029006372e-14,7.33869002960827e-14
"2020-03-29",0.0203217612193057,0,0,0,0.0185845174135122,0.0156118452364315,0.0215571895905928,7.18727769738865,-252.021503608046,266.396059002823,1.32303475156771e-15,-8.67186544608725e-14,8.93647239640079e-14
"2020-03-30",0.0203217612193057,0,0,0,0.0192223530323284,0.0162940441723593,0.0221506618922975,6.82591036075391,-237.622940126476,251.274760847984,1.62226419508202e-15,-1.05571478895027e-13,1.08816007285191e-13
"2020-03-31",0.0203217612193057,0,0,0,0.0198408257439879,0.0168701754584313,0.0228114760295446,6.48271212200083,-224.0351633452,237.000587589202,1.98917006187986e-15,-1.28516283673041e-13,1.32494623796801e-13
"2020-04-01",0.0203217612193057,0,0,0,0.0204382128899179,0.0173846388491717,0.0234917869306641,6.15676946160405,-211.213041420481,223.52658034369,2.43905866077446e-15,-1.56439659516657e-13,1.61317776838206e-13
"2020-04-02",0.0203217612193057,0,0,0,0.0210130031419696,0.0178737667207427,0.0241522395631965,5.84721479065787,-199.11393122518,210.808360806496,2.99069811309994e-15,-1.90419921149985e-13,1.96401317376185e-13
"2020-04-03",0.0203217612193057,0,0,0,0.0215639051400787,0.0183624508010637,0.0247653594790938,5.553224141542,-187.697542180737,198.803990463821,3.6671013073787e-15,-2.31768480096304e-13,2.39102682711061e-13
"2020-04-04",0.0203217612193057,0,0,0,0.0220898531856993,0.0188654445183522,0.0253142618530464,5.27401497469795,-176.925807490524,187.47383743992,4.49648593406177e-15,-2.8208012481777e-13,2.91073096685894e-13
"2020-04-05",0.0203217612193057,0,0,0,0.0225900100916167,0.0193897976666987,0.0257902225165348,5.00884409567781,-166.762762374511,176.780450565867,5.51345165036286e-15,-3.43294121009272e-13,3.54321024309998e-13
