"X","date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high"
45,"2020-05-21",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
46,"2020-05-22",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
47,"2020-05-23",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
48,"2020-05-24",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
49,"2020-05-25",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
50,"2020-05-26",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
51,"2020-05-27",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
52,"2020-05-28",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
53,"2020-05-29",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
54,"2020-05-30",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
55,"2020-05-31",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
56,"2020-06-01",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
57,"2020-06-02",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
58,"2020-06-03",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
59,"2020-06-04",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
60,"2020-06-05",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
61,"2020-06-06",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
62,"2020-06-07",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
63,"2020-06-08",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
64,"2020-06-09",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
65,"2020-06-10",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
66,"2020-06-11",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
67,"2020-06-12",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
68,"2020-06-13",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
69,"2020-06-14",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
70,"2020-06-15",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
71,"2020-06-16",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
72,"2020-06-17",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
73,"2020-06-18",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
74,"2020-06-19",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
75,"2020-06-20",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
76,"2020-06-21",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
77,"2020-06-22",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
78,"2020-06-23",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
79,"2020-06-24",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
80,"2020-06-25",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
81,"2020-06-26",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
82,"2020-06-27",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
83,"2020-06-28",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
84,"2020-06-29",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
85,"2020-06-30",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
86,"2020-07-01",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
87,"2020-07-02",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
88,"2020-07-03",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
89,"2020-07-04",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
90,"2020-07-05",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
91,"2020-07-06",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
92,"2020-07-07",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
93,"2020-07-08",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
94,"2020-07-09",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
95,"2020-07-10",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
96,"2020-07-11",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
97,"2020-07-12",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
98,"2020-07-13",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
99,"2020-07-14",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
100,"2020-07-15",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
101,"2020-07-16",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
102,"2020-07-17",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
103,"2020-07-18",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
104,"2020-07-19",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
105,"2020-07-20",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
106,"2020-07-21",0.0130659374050441,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
107,"2020-07-22",0.0037037037037037,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
108,"2020-07-23",0.00240963855421687,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
109,"2020-07-24",0.0027027027027027,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
110,"2020-07-25",0.0027027027027027,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
111,"2020-07-26",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
112,"2020-07-27",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
113,"2020-07-28",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
114,"2020-07-29",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
115,"2020-07-30",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
116,"2020-07-31",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
117,"2020-08-01",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
118,"2020-08-02",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
119,"2020-08-03",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
120,"2020-08-04",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
121,"2020-08-05",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
122,"2020-08-06",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
123,"2020-08-07",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
124,"2020-08-08",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
125,"2020-08-09",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
126,"2020-08-10",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
127,"2020-08-11",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
128,"2020-08-12",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
129,"2020-08-13",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
130,"2020-08-14",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
131,"2020-08-15",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
132,"2020-08-16",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
133,"2020-08-17",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
134,"2020-08-18",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
135,"2020-08-19",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
136,"2020-08-20",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
137,"2020-08-21",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
138,"2020-08-22",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
139,"2020-08-23",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
140,"2020-08-24",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
141,"2020-08-25",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
142,"2020-08-26",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
143,"2020-08-27",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
144,"2020-08-28",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
145,"2020-08-29",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
146,"2020-08-30",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
147,"2020-08-31",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
148,"2020-09-01",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
149,"2020-09-02",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
150,"2020-09-03",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
151,"2020-09-04",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
152,"2020-09-05",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
153,"2020-09-06",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
154,"2020-09-07",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
155,"2020-09-08",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
156,"2020-09-09",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
157,"2020-09-10",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
158,"2020-09-11",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
159,"2020-09-12",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
160,"2020-09-13",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
161,"2020-09-14",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
162,"2020-09-15",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
163,"2020-09-16",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
164,"2020-09-17",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
165,"2020-09-18",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
166,"2020-09-19",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
167,"2020-09-20",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
168,"2020-09-21",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
169,"2020-09-22",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
170,"2020-09-23",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
171,"2020-09-24",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
172,"2020-09-25",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
173,"2020-09-26",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
174,"2020-09-27",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
175,"2020-09-28",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
176,"2020-09-29",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
177,"2020-09-30",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
178,"2020-10-01",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
179,"2020-10-02",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
180,"2020-10-03",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
181,"2020-10-04",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
182,"2020-10-05",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
183,"2020-10-06",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
184,"2020-10-07",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
185,"2020-10-08",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
186,"2020-10-09",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
187,"2020-10-10",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
188,"2020-10-11",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
189,"2020-10-12",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
190,"2020-10-13",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
191,"2020-10-14",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
192,"2020-10-15",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
193,"2020-10-16",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
194,"2020-10-17",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
195,"2020-10-18",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
196,"2020-10-19",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
197,"2020-10-20",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
198,"2020-10-21",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
199,"2020-10-22",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
200,"2020-10-23",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
201,"2020-10-24",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
202,"2020-10-25",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
203,"2020-10-26",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
204,"2020-10-27",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
205,"2020-10-28",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
206,"2020-10-29",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
207,"2020-10-30",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
208,"2020-10-31",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
209,"2020-11-01",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
210,"2020-11-02",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
211,"2020-11-03",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
212,"2020-11-04",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
213,"2020-11-05",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
214,"2020-11-06",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
215,"2020-11-07",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
216,"2020-11-08",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
217,"2020-11-09",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
218,"2020-11-10",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
219,"2020-11-11",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
220,"2020-11-12",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
221,"2020-11-13",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
222,"2020-11-14",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
223,"2020-11-15",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
224,"2020-11-16",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
225,"2020-11-17",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
226,"2020-11-18",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
227,"2020-11-19",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
228,"2020-11-20",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
229,"2020-11-21",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
230,"2020-11-22",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
231,"2020-11-23",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
232,"2020-11-24",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
233,"2020-11-25",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
234,"2020-11-26",0,0,0,0,0.00578412652017171,0.00494498476767428,0.00662326827266913
