"date","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_fatalities_smooth","p_cases_fatalities_smooth_low","p_cases_fatalities_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_stillsick_smooth","p_cases_stillsick_smooth_low","p_cases_stillsick_smooth_high"
"2020-04-01",0,0,0,0,0.0219099759449718,0.0184088024980521,0.0254111493918916,0.004129949886535,0.00401750737681981,0.0042423923962502,2.22044604925031e-16,-2.0469732161676e-15,2.49106242601766e-15,2.22044604925031e-16,-3.35636364006099e-15,3.80045284991105e-15
"2020-04-02",0,0,0,0,0.021922081216872,0.0184990322373882,0.0253451301963558,0.00412995054608716,0.0040175105079886,0.00424239058418573,2.22044604925031e-16,-2.03147671381526e-15,2.47556592366532e-15,2.22044604925031e-16,-3.33180849329712e-15,3.77589770314719e-15
"2020-04-03",0,0,0,0,0.0219341931769404,0.0185888626232195,0.0252795237306614,0.00412995120563943,0.00401751362630594,0.00424238878497292,2.22044604925031e-16,-2.0159802135857e-15,2.46006942343576e-15,2.22044604925031e-16,-3.30725334888432e-15,3.75134255873438e-15
"2020-04-04",0,0,0,0,0.0219463118288725,0.0186782568136547,0.0252143668440902,0.0041299518651918,0.00401751673177097,0.00424238699861262,2.22044604925031e-16,-2.00048371552333e-15,2.44457292537339e-15,2.22044604925031e-16,-3.28269820687199e-15,3.72678741672206e-15
"2020-04-05",0,0,0,0,0.0219584371763654,0.0187671745545085,0.0251496997982223,0.00412995252474427,0.00401751982438285,0.00424238522510569,2.22044604925031e-16,-1.9849872196738e-15,2.42907642952386e-15,2.22044604925031e-16,-3.25814306731095e-15,3.70223227716102e-15
"2020-04-06",0.0105882352941176,0,0,0,0.0219705692231184,0.0188555718160731,0.0250855666301637,0.00412995318429685,0.00401752290414072,0.00424238346445298,2.22044604925031e-16,-1.96949072608405e-15,2.41357993593411e-15,2.22044604925031e-16,-3.23358793025345e-15,3.67767714010351e-15
"2020-04-07",0.0105882352941176,0,0,0,0.0219826958285515,0.0189432207514507,0.0250221709056523,0.00412995384384954,0.00401752597104375,0.00424238171665533,2.22044604925031e-16,-1.95399423480235e-15,2.39808344465242e-15,2.22044604925031e-16,-3.20903279575324e-15,3.65312200560331e-15
"2020-04-08",0.0105882352941176,0,0,0,0.0219948013446305,0.019029859973316,0.0249597427159449,0.00412995450340233,0.00401752902509109,0.00424237998171357,2.22044604925031e-16,-1.93849774587838e-15,2.38258695572845e-15,2.22044604925031e-16,-3.18447766386563e-15,3.62856687371569e-15
"2020-04-09",0.0136842105263158,0,0,0,0.0220068805052975,0.0191153906732152,0.0248983703373799,0.00412995516295523,0.00401753206628191,0.00424237825962854,2.22044604925031e-16,-1.92300125936323e-15,2.36709046921329e-15,2.22044604925031e-16,-3.15992253464751e-15,3.60401174449757e-15
"2020-04-10",0.0136842105263158,0,0,0,0.0220189280331052,0.0191997124819445,0.0248381435842659,0.00412995582250822,0.00401753509461538,0.00424237655040107,2.22044604925031e-16,-1.90750477530949e-15,2.35159398515955e-15,2.22044604925031e-16,-3.13536740815747e-15,3.57945661800753e-15
