"date","ccaa","reg_code","population","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
2020-02-06,"C. Valenciana","ESVC",5003769,2,0,6,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-07,"C. Valenciana","ESVC",5003769,0,0,6,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-08,"C. Valenciana","ESVC",5003769,0,0,6,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-09,"C. Valenciana","ESVC",5003769,0,0,6,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-10,"C. Valenciana","ESVC",5003769,1,0,7,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-11,"C. Valenciana","ESVC",5003769,1,0,8,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-12,"C. Valenciana","ESVC",5003769,1,0,9,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-13,"C. Valenciana","ESVC",5003769,1,1,10,1,1,196.91935147501,45.1913080266649,858.068347179911,196.91935147501,196.91935147501,196.91935147501,3.93542050952013e-05,9.03145369553729e-06,0.000171484404491876,3.93542050952013e-05,3.93542050952013e-05,3.93542050952013e-05
2020-02-14,"C. Valenciana","ESVC",5003769,2,0,12,1,1,210.611928538751,48.333637427668,917.733214455329,13.6925770637412,210.611928538751,210.611928538751,4.20906577699233e-05,9.65944619499181e-06,0.00018340838964695,2.73645267472204e-06,4.20906577699233e-05,4.20906577699233e-05
2020-02-15,"C. Valenciana","ESVC",5003769,4,0,16,1,1,249.821890639355,51.9799846041033,1200.67324986655,39.2099621006032,249.821890639355,249.821890639355,4.99267433487347e-05,1.03881663210478e-05,0.000239953772819358,7.83608557881133e-06,4.99267433487347e-05,4.99267433487347e-05
2020-02-16,"C. Valenciana","ESVC",5003769,1,0,17,1,1,233.416600409923,48.5665658225493,1121.82750466638,0,249.821890639355,249.821890639355,4.66481567014631e-05,9.70599678413397e-06,0.000224196501610361,0,4.99267433487347e-05,4.99267433487347e-05
2020-02-17,"C. Valenciana","ESVC",5003769,3,0,20,1,1,238.689945933394,46.5228032814154,1224.62290040991,0,249.821890639355,249.821890639355,4.7702031395413e-05,9.29755216146378e-06,0.000244740094998372,0,4.99267433487347e-05,4.99267433487347e-05
2020-02-18,"C. Valenciana","ESVC",5003769,1,0,21,1,1,217.362478879273,40.4342369785767,1168.47629026794,0,249.821890639355,249.821890639355,4.34397508916324e-05,8.08075612175077e-06,0.000233519231257067,0,4.99267433487347e-05,4.99267433487347e-05
2020-02-19,"C. Valenciana","ESVC",5003769,1,0,22,1,1,198.024862281361,35.5700181562772,1102.44099143457,0,249.821890639355,249.821890639355,3.9575140715201e-05,7.10864513455301e-06,0.000220322119473255,0,4.99267433487347e-05,4.99267433487347e-05
2020-02-20,"C. Valenciana","ESVC",5003769,3,0,25,1,0,197.632036857575,34.546118045051,1130.61681609315,0,249.821890639355,249.821890639355,3.94966348081965e-05,6.90401935921723e-06,0.000225953039817216,0,4.99267433487347e-05,4.99267433487347e-05
2020-02-21,"C. Valenciana","ESVC",5003769,2,0,27,1,0,189.224684034482,32.363965240105,1106.35334027547,0,249.821890639355,249.821890639355,3.78164307813733e-05,6.46791753178554e-06,0.00022110399986,0,4.99267433487347e-05,4.99267433487347e-05
2020-02-22,"C. Valenciana","ESVC",5003769,2,0,29,1,0,181.233943534225,30.0010548363468,1094.81958111597,0,249.821890639355,249.821890639355,3.62194864579529e-05,5.99569141508068e-06,0.000218798985547888,0,4.99267433487347e-05,4.99267433487347e-05
2020-02-23,"C. Valenciana","ESVC",5003769,5,0,34,1,0,190.574645346823,31.1534095214826,1165.8016251487,0,249.821890639355,249.821890639355,3.80862196769722e-05,6.22598875397378e-06,0.000232984701162005,0,4.99267433487347e-05,4.99267433487347e-05
2020-02-24,"C. Valenciana","ESVC",5003769,14,0,48,1,0,241.972633785298,39.1317885368857,1496.24532100811,0,249.821890639355,249.821890639355,4.83580744405462e-05,7.82046264263711e-06,0.000299023660166588,0,4.99267433487347e-05,4.99267433487347e-05
2020-02-25,"C. Valenciana","ESVC",5003769,8,0,56,1,0,251.10520852275,39.9042372612022,1580.12857969244,0,52.9025391643444,249.821890639355,5.01832135981397e-05,7.97483602084792e-06,0.000315787675188931,0,1.05725382535334e-05,4.99267433487347e-05
2020-02-26,"C. Valenciana","ESVC",5003769,8,0,64,1,0,250.295457647221,39.0136057972063,1605.79405155413,0,39.2099621006032,249.821890639355,5.00213854091227e-05,7.79684389851056e-06,0.000320916903149232,0,7.83608557881133e-06,4.99267433487347e-05
2020-02-27,"C. Valenciana","ESVC",5003769,15,0,79,1,0,266.547928560719,41.1407005197324,1726.94672969735,0,0,249.821890639355,5.3269431214894e-05,8.22194240376253e-06,0.00034512918755789,0,0,4.99267433487347e-05
2020-02-28,"C. Valenciana","ESVC",5003769,22,0,101,1,0,292.087870363063,44.4144643222358,1920.89053228808,0,0,249.821890639355,5.83735720739832e-05,8.87620198339209e-06,0.000383888731132088,0,0,4.99267433487347e-05
2020-02-29,"C. Valenciana","ESVC",5003769,14,0,115,1,0,282.096305984575,42.3383105557512,1879.58198628058,0,0,249.821890639355,5.63767643919163e-05,8.46128399527461e-06,0.000375633244916098,0,0,4.99267433487347e-05
2020-03-01,"C. Valenciana","ESVC",5003769,38,0,153,1,0,315.800168811092,46.9564296430124,2123.87839917372,0,0,249.821890639355,6.31124595901794e-05,9.38421210951433e-06,0.000424455725109156,0,0,4.99267433487347e-05
2020-03-02,"C. Valenciana","ESVC",5003769,38,0,191,1,0,329.447424931518,48.5305722120052,2236.43779265309,0,0,52.9025391643444,6.58398549036772e-05,9.69880348433455e-06,0.000446950647132809,0,0,1.05725382535334e-05
2020-03-03,"C. Valenciana","ESVC",5003769,28,0,219,1,0,311.964716092457,45.5783111650084,2135.26964029689,0,0,39.2099621006032,6.23459468437606e-05,9.10879602255988e-06,0.000426732257283838,0,0,7.83608557881133e-06
2020-03-04,"C. Valenciana","ESVC",5003769,35,0,254,1,0,297.504649714341,43.170321804315,2050.22832590528,0,0,0,5.94561119256987e-05,8.62756090545247e-06,0.000409736805577012,0,0,0
2020-03-05,"C. Valenciana","ESVC",5003769,47,0,301,1,0,291.326559960639,42.0428222814508,2018.68380696091,29.6921995029883,29.6921995029883,29.6921995029883,5.82214246822024e-05,8.40223085467191e-06,0.000403432653857703,5.93396687636625e-06,5.93396687636625e-06,5.93396687636625e-06
2020-03-06,"C. Valenciana","ESVC",5003769,68,0,369,1,0,297.051386905988,42.6826889919309,2067.3375681521,17.5372967636448,47.2294962666331,47.2294962666331,5.93655276464577e-05,8.53010780312418e-06,0.000413156076579894,3.50481742135674e-06,9.43878429772299e-06,9.43878429772299e-06
