"date","ccaa","reg_code","population","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
2020-01-29,"Cataluña","ESCT",7675217,0,0,8,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-30,"Cataluña","ESCT",7675217,0,0,8,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-31,"Cataluña","ESCT",7675217,1,0,9,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-01,"Cataluña","ESCT",7675217,7,0,16,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-02,"Cataluña","ESCT",7675217,2,0,18,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-03,"Cataluña","ESCT",7675217,1,0,19,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-04,"Cataluña","ESCT",7675217,7,0,26,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-05,"Cataluña","ESCT",7675217,1,0,27,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-06,"Cataluña","ESCT",7675217,0,0,27,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-07,"Cataluña","ESCT",7675217,3,0,30,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-08,"Cataluña","ESCT",7675217,0,0,30,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-09,"Cataluña","ESCT",7675217,1,0,31,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-10,"Cataluña","ESCT",7675217,4,0,35,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-11,"Cataluña","ESCT",7675217,3,0,38,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-12,"Cataluña","ESCT",7675217,5,0,43,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-13,"Cataluña","ESCT",7675217,6,0,49,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-14,"Cataluña","ESCT",7675217,1,0,50,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-15,"Cataluña","ESCT",7675217,12,0,62,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-16,"Cataluña","ESCT",7675217,3,0,65,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-17,"Cataluña","ESCT",7675217,1,0,66,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-18,"Cataluña","ESCT",7675217,5,0,71,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-19,"Cataluña","ESCT",7675217,1,0,72,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-20,"Cataluña","ESCT",7675217,14,0,86,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-21,"Cataluña","ESCT",7675217,16,0,102,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-22,"Cataluña","ESCT",7675217,12,0,114,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-23,"Cataluña","ESCT",7675217,8,0,122,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-24,"Cataluña","ESCT",7675217,12,0,134,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-25,"Cataluña","ESCT",7675217,21,0,155,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-26,"Cataluña","ESCT",7675217,26,0,181,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-27,"Cataluña","ESCT",7675217,16,0,197,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-28,"Cataluña","ESCT",7675217,35,0,232,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-29,"Cataluña","ESCT",7675217,19,0,251,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-01,"Cataluña","ESCT",7675217,89,0,340,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-02,"Cataluña","ESCT",7675217,83,0,423,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-03,"Cataluña","ESCT",7675217,92,0,515,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-04,"Cataluña","ESCT",7675217,152,0,667,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-05,"Cataluña","ESCT",7675217,188,0,855,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-06,"Cataluña","ESCT",7675217,267,1,1122,1,1,360.313112175799,51.0985684610325,2540.68837378123,360.313112175799,360.313112175799,360.313112175799,4.69450065289097e-05,6.65760570170622e-06,0.000331024956529728,4.69450065289097e-05,4.69450065289097e-05,4.69450065289097e-05
2020-03-07,"Cataluña","ESCT",7675217,329,1,1451,2,2,760.505825326181,286.910433976555,2015.85248169231,400.192713150382,760.505825326181,760.505825326181,9.90859053660868e-05,3.73814100600093e-05,0.000262644363239803,5.21408988371771e-05,9.90859053660868e-05,9.90859053660868e-05
2020-03-08,"Cataluña","ESCT",7675217,348,0,1799,2,2,758.037993932092,285.585565789273,2012.08208354827,0,760.505825326181,760.505825326181,9.87643729072536e-05,3.7208793678312e-05,0.000262153120041853,0,9.90859053660868e-05,9.90859053660868e-05
2020-03-09,"Cataluña","ESCT",7675217,626,1,2425,3,3,1221.65658679728,637.323441978736,2341.73846082217,458.682930077008,1219.18875540319,1219.18875540319,0.000159168996368087,8.30365372052329e-05,0.000305103876648982,5.97615585431666e-05,0.000158847463909253,0.000158847463909253
2020-03-10,"Cataluña","ESCT",7675217,853,1,3278,4,4,1742.68771523754,1069.44029429833,2839.76626748707,523.498959834351,1742.68771523754,1742.68771523754,0.000227053868996478,0.000139336815401874,0.000369991658540348,6.82064050872243e-05,0.000227053868996478,0.000227053868996478
2020-03-11,"Cataluña","ESCT",7675217,802,3,4080,7,7,2968.03810979095,2245.26538010207,3923.47840003258,1225.35039455341,2968.03810979095,2968.03810979095,0.000386704129641018,0.000292534449527886,0.000511187944266929,0.000159650260644541,0.000386704129641018,0.000386704129641018
2020-03-12,"Cataluña","ESCT",7675217,1093,6,5173,13,13,5424.47313903657,4666.66498823952,6305.3398755392,2456.43502924563,5424.47313903657,5424.47313903657,0.000706751762072209,0.000608017335306548,0.000821519427468852,0.000320047632431191,0.000706751762072209,0.000706751762072209
2020-03-13,"Cataluña","ESCT",7675217,1478,12,6651,25,24,10422.3368911793,9634.5663127827,11274.5195524908,4997.86375214277,10422.3368911793,10422.3368911793,0.00135792081073139,0.00125528259497845,0.001468951243006,0.00065116904865918,0.00135792081073139,0.00135792081073139
2020-03-14,"Cataluña","ESCT",7675217,1462,13,8113,38,36,15048.9820198232,14284.3232956252,15854.5739371722,4626.64512864382,15048.9820198232,15048.9820198232,0.00196072397950744,0.00186109699512407,0.00206568412817152,0.000602803168776051,0.00196072397950744,0.00196072397950744
2020-03-15,"Cataluña","ESCT",7675217,1488,7,9601,45,43,16494.5459632814,15778.0131088151,17243.6189942571,1445.56394345823,16494.5459632814,16494.5459632814,0.00214906574801486,0.00205570905797388,0.00224666208059748,0.000188341768507422,0.00214906574801486,0.00214906574801486
2020-03-16,"Cataluña","ESCT",7675217,1839,19,11440,64,61,22086.7529753603,21397.6158963942,22798.0845789831,5592.2070120789,22086.7529753603,22086.7529753603,0.00287767146848881,0.00278788415967837,0.0029703504902836,0.000728605720473948,0.00287767146848881,0.00287767146848881
2020-03-17,"Cataluña","ESCT",7675217,1643,23,13083,87,83,27482.3902281854,26836.9677510621,28143.3349572203,5395.63725282513,27482.3902281854,27482.3902281854,0.00358066621806073,0.00349657446181158,0.00366678036037552,0.000702994749571918,0.00358066621806073,0.00358066621806073
2020-03-18,"Cataluña","ESCT",7675217,1814,41,14897,128,121,37358.8950211952,36741.2064167748,37986.9681298068,9876.50479300976,36998.5819090194,37358.8950211952,0.00486747085081701,0.00478699252630575,0.00494930216693637,0.00128680463275628,0.0048205258442881,0.00486747085081701
2020-03-19,"Cataluña","ESCT",7675217,1701,55,16598,183,170,49011.5053678703,48418.9674483256,49611.2946024388,11652.6103466751,48250.9995425441,49011.5053678703,0.00638568334522272,0.00630848189026129,0.00646382957021786,0.00151821249440571,0.00628659743985663,0.00638568334522272
2020-03-20,"Cataluña","ESCT",7675217,2051,72,18649,255,230,64132.5910371983,63544.5791933768,64726.0440678664,15121.0856693281,63372.0852118722,64132.5910371983,0.00835580167143135,0.00827918991650357,0.0084331223557414,0.00197011832620864,0.00825671576606527,0.00835580167143135
2020-03-21,"Cataluña","ESCT",7675217,1538,82,20187,337,299,77726.7218278378,77153.9396304547,78303.7562960344,13594.1307906394,76507.5330724346,77726.7218278378,0.0101269738468421,0.0100523463545662,0.0102021553652534,0.00177117217541073,0.00996812638293283,0.0101269738468421
2020-03-22,"Cataluña","ESCT",7675217,1404,98,21591,435,390,92064.6061300508,91501.9681636333,92630.7037103717,14337.884302213,90321.9184148133,92064.6061300508,0.0119950492774407,0.0119217434717003,0.0120688058344633,0.00186807543059864,0.0117679954084443,0.0119950492774407
2020-03-23,"Cataluña","ESCT",7675217,1645,136,23236,571,507,113058.712817916,112484.527413985,113635.829192761,20994.1066878652,110090.674708125,113058.712817916,0.0147303604338374,0.0146555501185159,0.014805552623823,0.00273531115639665,0.0143436563041964,0.0147303604338374
2020-03-24,"Cataluña","ESCT",7675217,1484,132,24720,703,616,130342.157530105,129760.222712676,130926.702146783,17283.4447121888,124917.684391068,129981.844417929,0.0169822113863497,0.0169063914040053,0.0170583713980703,0.00225185095251233,0.0162754596242775,0.0169352663798208
2020-03-25,"Cataluña","ESCT",7675217,1429,179,26149,882,754,153922.67419187,153318.760644836,154528.966518715,23580.5166617656,143500.337300691,153162.168366544,0.0200545045425908,0.0199758209630862,0.02013349805207,0.00307229315624114,0.0186965837318595,0.0199554186372248
2020-03-26,"Cataluña","ESCT",7675217,1490,170,27639,1052,869,174361.657822822,173736.749897882,174988.81345825,20438.9836309519,159312.675802999,173601.151997496,0.0227174890068675,0.0226360700808696,0.0227992007858865,0.00266298446427663,0.02075676502736,0.0226184031015014
2020-03-27,"Cataluña","ESCT",7675217,1379,200,29018,1252,997,197457.251146764,196805.14469101,198111.518332769,23095.5933239419,180962.705183483,196238.062391361,0.0257266017555939,0.0256416391472723,0.0258118458843273,0.00300911274872644,0.0235775360075791,0.0255677542916847
2020-03-28,"Cataluña","ESCT",7675217,1407,185,30425,1437,1100,217010.035336908,216334.194304518,217687.987737326,19552.7841901436,194923.282361548,215267.34762167,0.028274123759225,0.0281860687853539,0.0283624538221298,0.00254752200363112,0.0253964522907362,0.0280470698902286
2020-03-29,"Cataluña","ESCT",7675217,1058,193,31483,1630,1195,234201.930560688,233507.731545382,234898.193371783,17191.8952237805,206719.540332503,231233.892450898,0.0305140467768779,0.0304235999510348,0.0306047624935925,0.00223992301765286,0.0269333805588172,0.0301273426472369
2020-03-30,"Cataluña","ESCT",7675217,1238,215,32721,1845,1274,254923.427998353,254201.07966443,255647.82898727,20721.497437665,217564.532977158,249498.954859317,0.0332138398169529,0.0331197254311415,0.0333082216421074,0.00269979304007496,0.0283463689661358,0.0325070880548807
2020-03-31,"Cataluña","ESCT",7675217,1219,199,33940,2044,1341,272656.062364979,271909.439124747,273404.735722576,17732.6343666253,223644.556997108,262233.725473799,0.035524215454101,0.0354269383034704,0.0356217597134486,0.00231037563714814,0.0291385321088783,0.0341662946433696
2020-04-01,"Cataluña","ESCT",7675217,1365,203,35305,2247,1365,291721.68949466,290946.070150076,292499.376526109,19065.6271296812,227589.098457462,276672.707474837,0.0380082660196656,0.0379072109817971,0.038109590455372,0.00248405056556462,0.0296524643482343,0.0360475420401582
2020-04-02,"Cataluña","ESCT",7675217,1144,186,36449,2433,1381,306478.42460426,305682.124308032,307276.799258494,14756.7351095999,228751.702776422,289983.878640978,0.03993091330242,0.0398271637542016,0.0400349331176557,0.00192264728275434,0.0298039394555779,0.0377818475544051
2020-04-03,"Cataluña","ESCT",7675217,1322,182,37771,2615,1363,322042.849993706,321222.421387146,322865.374042719,15564.4253894465,229978.243863655,299956.097018346,0.0419587941283883,0.0418519009152635,0.0420659603556119,0.00202788082596837,0.0299637448509476,0.0390811226598995
2020-04-04,"Cataluña","ESCT",7675217,1023,171,38794,2786,1349,333604.888775872,332768.748525623,334443.129976169,11562.0387821661,220546.175957956,306122.498547687,0.0434652061011268,0.043356265826181,0.0435744201077532,0.00150641197273851,0.0287348456672895,0.0398845398830661
2020-04-05,"Cataluña","ESCT",7675217,898,149,39692,2935,1305,341471.68821877,340626.564051754,342318.909212437,7866.79944289714,211129.530688665,304112.793197574,0.0444901672771948,0.0443800564924423,0.0446005512563927,0.001024961176068,0.0275079558908451,0.0396226964263778
2020-04-06,"Cataluña","ESCT",7675217,845,173,40537,3108,1263,351797.927846875,350938.973954975,352658.984103697,10326.2396281057,197875.253655005,302786.422479005,0.0458355676258893,0.0457236549735304,0.0459477541942719,0.00134540034869446,0.0257810630832985,0.0394498842806666
2020-04-07,"Cataluña","ESCT",7675217,810,164,41347,3272,1228,360993.953152733,360122.721115659,361867.292930357,9196.02530585765,186632.29532991,296861.362115535,0.0470337129429348,0.0469202005774768,0.0471474999248043,0.00119814531704545,0.0243162239360673,0.0386779112715034
2020-04-08,"Cataluña","ESCT",7675217,1098,178,42445,3450,1203,374533.364711924,373639.885528245,375428.980458328,13539.4115591912,177076.11356516,296806.642884086,0.0487977557783609,0.0486813448438324,0.0489144450845269,0.00176404283542618,0.023071154022767,0.0386707819315189
2020-04-09,"Cataluña","ESCT",7675217,1133,174,43578,3624,1191,388212.752926372,387296.162175424,389131.512918038,13679.3882144482,171202.717589464,296148.146796322,0.0505800360988324,0.0504606139703182,0.0506997408565827,0.00178228032047149,0.0223059123396074,0.0385849868213917
2020-04-10,"Cataluña","ESCT",7675217,1081,161,44659,3785,1170,400203.154644728,399266.46073323,401142.046074851,11990.401718356,166001.22408404,287144.441826812,0.0521422592540026,0.0520202178952374,0.0522645869263177,0.00156222315517021,0.0216282124771247,0.0374118988201653
2020-04-11,"Cataluña","ESCT",7675217,1157,146,45816,3931,1145,411394.414492839,410438.495258186,412352.560081973,11191.2598481102,156470.986494485,281052.256962734,0.0536003626337651,0.0534758164177229,0.0537251989203657,0.00145810337976245,0.0203865228168122,0.0366181512474154
2020-04-12,"Cataluña","ESCT",7675217,790,137,46606,4068,1133,418422.549862035,417456.437799742,419390.897780414,7028.13536919642,145766.487497056,264499.875670164,0.0545160547072526,0.0543901804730396,0.054642220249983,0.000915692073487488,0.0189918392531516,0.0344615501646617
2020-04-13,"Cataluña","ESCT",7675217,683,133,47289,4201,1093,424182.838438478,423209.059864913,425158.857617928,5760.28857644263,132461.148943818,249821.180615655,0.0552665596866483,0.0551396865867001,0.0553937247139629,0.000750504979395714,0.0172582936669827,0.0325490706797808
2020-04-14,"Cataluña","ESCT",7675217,836,145,48125,4346,1074,432745.819314884,431758.33137046,433735.565773782,8562.98087640677,126267.394710625,235288.56816812,0.0563822259767879,0.0562535666900962,0.0565111795241466,0.00111566629013965,0.016451312674368,0.030655624221194
2020-04-15,"Cataluña","ESCT",7675217,915,134,49040,4480,1030,441213.36524512,440211.769558287,442217.239821318,8467.54593023588,119170.515251414,224203.329908212,0.0574854580978128,0.0573549607207571,0.0576162523901693,0.00110323212102484,0.0155266639694244,0.0292113343385877
2020-04-16,"Cataluña","ESCT",7675217,915,120,49955,4600,976,448586.648357103,447572.743587261,449602.849966725,7373.2831119824,114981.75958123,214384.717796414,0.0584461192898002,0.0583140181687711,0.0585785196648805,0.000960661191987457,0.0149809131886734,0.0279320725129223
2020-04-17,"Cataluña","ESCT",7675217,686,138,50641,4738,953,455868.303803437,454842.943309035,456895.975786143,7281.65544633445,114396.615584668,200944.875805084,0.0593948423612566,0.059261248679879,0.0595287372052338,0.00094872307145641,0.0149046750840618,0.0261810025443038
2020-04-18,"Cataluña","ESCT",7675217,543,116,51184,4854,923,459952.780190225,458922.165847221,460985.709012683,4084.47638678743,108154.852343349,187296.717825246,0.0599270066488315,0.0597927284462733,0.0600615864037046,0.000532164287574857,0.0140914390229422,0.0244027911947305
2020-04-19,"Cataluña","ESCT",7675217,330,111,51514,4965,897,461963.651664597,460932.129912556,462997.481863058,2010.8714743724,100969.698511864,170241.962169937,0.0601890020392384,0.0600546056108323,0.0603236992339184,0.000261995390406864,0.0131552890963036,0.0221807360195727
2020-04-20,"Cataluña","ESCT",7675217,444,92,51958,5057,856,463676.770359138,462644.22692731,464711.618252746,1713.11869454116,89143.405647214,157198.345754878,0.0604122033760268,0.0602776738334968,0.0605470331656742,0.000223201336788414,0.0116144475976658,0.0204812900736068
2020-04-21,"Cataluña","ESCT",7675217,269,104,52227,5161,815,465450.617241265,464417.274934515,466486.258765509,1773.84688212711,77237.8643148929,143407.767247559,0.0606433169565454,0.0605086833290205,0.0607782501479123,0.000231113580518585,0.0100632808577129,0.018684522828157
2020-04-22,"Cataluña","ESCT",7675217,376,89,52603,5250,770,467358.894858522,466323.883296006,468396.20364186,1908.2776172568,67155.7402137936,133754.00608265,0.0608919454470827,0.0607570943330992,0.0610270958647632,0.000248628490537375,0.0087496861930801,0.0174267393459559
2020-04-23,"Cataluña","ESCT",7675217,327,80,52930,5330,730,468582.990975076,467547.491579263,469620.78374005,1224.09611655353,57188.576482237,127111.302756306,0.0610514322885041,0.0609165176149759,0.0611866457638983,0.00015948684142136,0.00745106965473901,0.0165612650113093
2020-04-24,"Cataluña","ESCT",7675217,318,81,53248,5411,673,470324.868224436,469287.739992538,471364.288514868,1741.87724936055,51902.3183624011,118526.940377561,0.0612783805623263,0.0611432536685983,0.0614138060871593,0.000226948273822167,0.00676232585507369,0.015442812936437
2020-04-25,"Cataluña","ESCT",7675217,206,80,53454,5491,637,471453.267654383,470415.801305362,472493.022056702,1128.39942994696,47270.4292159054,110459.31450165,0.0614253991326086,0.0612902281857779,0.0615608681887042,0.000147018570282373,0.00615883944596035,0.0143916861896739
2020-04-26,"Cataluña","ESCT",7675217,163,78,53617,5569,604,472467.256796533,471429.610962572,473507.186553378,1013.98914215027,39721.4374816489,97933.8920846092,0.0615575112464616,0.0614223169146322,0.0616930031494065,0.000132112113852972,0.00517528526967367,0.0127597554681007
2020-04-27,"Cataluña","ESCT",7675217,151,67,53768,5636,579,472884.388028768,471847.521489649,473923.533041696,417.131232234591,31671.0227836476,84671.6351023956,0.061611859056072,0.0614767662581591,0.0617472487151434,5.43478096104112e-05,0.00412640095825924,0.0110318229572396
2020-04-28,"Cataluña","ESCT",7675217,207,77,53975,5713,552,475064.378873772,474024.699854132,476106.338222821,2179.99084500392,26477.7305166692,74861.2242290435,0.0618958889206353,0.0617604296861095,0.0620316452580847,0.000284029864563298,0.00344976963083508,0.00975362966663268
2020-04-29,"Cataluña","ESCT",7675217,174,69,54149,5782,532,476684.312821046,475642.802712167,477728.103513802,1619.93394727446,20816.0090176092,65289.8983282077,0.0621069492655447,0.0619712514593616,0.0622429442078058,0.000211060344909396,0.00271210690428807,0.00850658663177963
2020-04-30,"Cataluña","ESCT",7675217,208,65,54357,5847,517,478630.79833433,477586.621311629,479677.258305519,1946.48551328375,18678.0181441055,60208.2484722951,0.0623605558428289,0.0622245105658419,0.0624968985639779,0.000253606577284232,0.00243354919399745,0.00784450113557637
2020-05-01,"Cataluña","ESCT",7675217,213,55,54570,5902,491,480124.308141899,479078.172329249,481172.728341946,1493.50980756938,18160.6564773025,55941.4697034218,0.0625551444528408,0.0624188439661379,0.0626917425711802,0.000194588610011858,0.00236614241360244,0.00728858476619251
2020-05-02,"Cataluña","ESCT",7675217,180,54,54750,5956,465,481526.376058396,480478.448785636,482576.588868774,1402.0679164966,17849.6056992579,48780.5567435116,0.0627378191467936,0.062601285251692,0.0628746508233935,0.000182674693952835,0.00232561577076686,0.0063555931700057
2020-05-03,"Cataluña","ESCT",7675217,149,64,54899,6020,451,483703.61394401,482652.466463625,484757.050672047,2177.23788561428,18252.9967027451,42490.24869889,0.063021490329721,0.0628845368754558,0.0631587420488629,0.000283671182927372,0.00237817337317565,0.00553603223190824
2020-05-04,"Cataluña","ESCT",7675217,140,52,55039,6072,436,485058.976583371,484006.073992675,486114.169649177,1355.36263936065,17700.0817248489,36472.3282262683,0.0631980798175962,0.0630608976909284,0.0633355603690654,0.000176589487875151,0.00230613437051343,0.00475196052779593
2020-05-05,"Cataluña","ESCT",7675217,75,52,55114,6124,411,486057.579447824,485003.689855405,487113.759091424,998.602864452754,17474.5884727482,30189.2756443866,0.0633281872613926,0.0631908765387878,0.0634657963535655,0.00013010744379641,0.00227675497288848,0.00393334490013593
2020-05-06,"Cataluña","ESCT",7675217,57,38,55171,6162,380,486005.369155157,484952.412037568,487060.612514992,0,15732.7112233876,26104.7992575992,0.0633213848097268,0.0631841955787788,0.0634588719139787,0,0.00204980669906631,0.00340118061256107
2020-05-07,"Cataluña","ESCT",7675217,77,47,55248,6209,362,487065.651458162,486011.439963874,488122.149651452,955.861717671738,15560.1735111124,25049.7895008985,0.0634595284352432,0.0633221757722125,0.0635971790310883,0.000124538722184889,0.00202732685096883,0.0032637239443391
2020-05-08,"Cataluña","ESCT",7675217,78,34,55326,6243,341,487337.881650509,486283.799127221,488394.249032902,324.440485014056,14870.6248539762,23661.1112913714,0.0634949971643159,0.0633576613048493,0.0636326307168778,4.22711807384803e-05,0.00193748591785433,0.00308279378828917
2020-05-09,"Cataluña","ESCT",7675217,63,22,55389,6265,309,486756.084955483,485703.688294186,487810.761893334,0,14453.4936217416,21887.2644092443,0.063419195177867,0.0632820789684755,0.0635566084832955,0,0.00188313810824392,0.00285168020777058
2020-05-10,"Cataluña","ESCT",7675217,88,28,55477,6293,273,487057.750381792,486005.278258198,488112.501693742,0,12273.5027767377,19978.9867919875,0.0634584990081443,0.0633213729668096,0.0635959220037351,0,0.00159910824368062,0.00260305171723321
2020-05-11,"Cataluña","ESCT",7675217,142,35,55619,6328,256,488549.167278036,487494.219496161,489606.397989181,349.357663782197,11002.9264932454,19104.2483392162,0.0636528149338366,0.0635153663402821,0.063790560969049,4.55176268999557e-05,0.00143356552567118,0.0024890825027118
2020-05-12,"Cataluña","ESCT",7675217,150,23,55769,6351,227,489328.07009957,488271.901758778,490386.523010823,1640.830785278,10697.2717652397,19003.2018751336,0.0637542977741958,0.0636166901546598,0.0638922030492198,0.000213782982979895,0.00139374193136685,0.00247591721186953
2020-05-13,"Cataluña","ESCT",7675217,179,18,55948,6369,207,490085.249685332,489027.791718271,491144.994265487,757.179585761973,9960.94154343224,18631.9820309486,0.0638529503055525,0.0637151746612859,0.0639910238714407,9.86525313566994e-05,0.00129780585271169,0.00242755117294386
2020-05-14,"Cataluña","ESCT",7675217,156,20,56104,6389,180,490871.886329954,489813.124381771,491932.936858837,786.636644622486,9345.51027155813,18404.6295334208,0.0639554407816683,0.0638174952423848,0.0640936844989317,0.000102490476115853,0.00121762163487471,0.00239792953520674
2020-05-15,"Cataluña","ESCT",7675217,226,21,56330,6410,167,492400.690414987,491339.048769407,493464.625961258,1528.8040850329,8697.07647097675,19516.3023862191,0.0641546278645916,0.0640163071310436,0.0642932474692583,0.000199187082923245,0.00113313753487058,0.00254276880851957
2020-05-16,"Cataluña","ESCT",7675217,134,12,56464,6422,157,492468.070625349,491406.490076015,493531.944496577,67.3802103619673,7409.09404197807,17403.6917515772,0.0641634067968826,0.0640250940235325,0.0643020183659403,8.77893229103064e-06,0.000965326979286458,0.0022675178762473
2020-05-17,"Cataluña","ESCT",7675217,99,15,56563,6437,144,492483.513026353,491422.1755688,493547.142682458,15.4424010044313,6425.93357852974,15799.2002053072,0.0641654187792154,0.064027137678166,0.0643039985296126,2.01198233280327e-06,0.00083723151782285,0.00205846951367071
