"date","ccaa","reg_code","population","cases","deaths","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
2020-01-01,"Madrid","ESMD",6663394,2,0,2,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0
2020-01-02,"Madrid","ESMD",6663394,0,0,2,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
2020-01-03,"Madrid","ESMD",6663394,0,0,2,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
2020-01-04,"Madrid","ESMD",6663394,0,0,2,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
2020-01-05,"Madrid","ESMD",6663394,0,0,2,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0
2020-01-06,"Madrid","ESMD",6663394,0,0,2,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-07,"Madrid","ESMD",6663394,0,0,2,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-08,"Madrid","ESMD",6663394,0,0,2,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-09,"Madrid","ESMD",6663394,0,0,2,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-10,"Madrid","ESMD",6663394,1,0,3,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-11,"Madrid","ESMD",6663394,1,0,4,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-12,"Madrid","ESMD",6663394,1,0,5,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-13,"Madrid","ESMD",6663394,2,0,7,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-14,"Madrid","ESMD",6663394,0,0,7,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-15,"Madrid","ESMD",6663394,1,0,8,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-16,"Madrid","ESMD",6663394,1,0,9,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-17,"Madrid","ESMD",6663394,1,0,10,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-18,"Madrid","ESMD",6663394,2,0,12,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-19,"Madrid","ESMD",6663394,0,0,12,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-20,"Madrid","ESMD",6663394,3,0,15,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-21,"Madrid","ESMD",6663394,0,0,15,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-22,"Madrid","ESMD",6663394,0,0,15,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-23,"Madrid","ESMD",6663394,3,0,18,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-24,"Madrid","ESMD",6663394,1,0,19,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-25,"Madrid","ESMD",6663394,1,0,20,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-26,"Madrid","ESMD",6663394,1,0,21,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-27,"Madrid","ESMD",6663394,1,0,22,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-28,"Madrid","ESMD",6663394,1,0,23,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-29,"Madrid","ESMD",6663394,2,0,25,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-30,"Madrid","ESMD",6663394,1,0,26,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-01-31,"Madrid","ESMD",6663394,3,0,29,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-01,"Madrid","ESMD",6663394,10,0,39,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-02,"Madrid","ESMD",6663394,8,0,47,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-03,"Madrid","ESMD",6663394,10,0,57,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-04,"Madrid","ESMD",6663394,2,0,59,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-05,"Madrid","ESMD",6663394,4,0,63,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-06,"Madrid","ESMD",6663394,5,0,68,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-07,"Madrid","ESMD",6663394,9,0,77,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-08,"Madrid","ESMD",6663394,8,0,85,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-09,"Madrid","ESMD",6663394,2,0,87,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-10,"Madrid","ESMD",6663394,12,0,99,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-11,"Madrid","ESMD",6663394,9,0,108,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-12,"Madrid","ESMD",6663394,12,0,120,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-13,"Madrid","ESMD",6663394,16,0,136,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-14,"Madrid","ESMD",6663394,11,0,147,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-15,"Madrid","ESMD",6663394,13,0,160,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-16,"Madrid","ESMD",6663394,16,0,176,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-17,"Madrid","ESMD",6663394,19,0,195,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-18,"Madrid","ESMD",6663394,14,0,209,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-19,"Madrid","ESMD",6663394,12,0,221,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-20,"Madrid","ESMD",6663394,28,0,249,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-21,"Madrid","ESMD",6663394,29,0,278,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-22,"Madrid","ESMD",6663394,30,0,308,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-23,"Madrid","ESMD",6663394,46,0,354,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-24,"Madrid","ESMD",6663394,57,0,411,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-25,"Madrid","ESMD",6663394,53,0,464,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-26,"Madrid","ESMD",6663394,73,0,537,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-27,"Madrid","ESMD",6663394,98,0,635,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-28,"Madrid","ESMD",6663394,163,0,798,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-02-29,"Madrid","ESMD",6663394,111,0,909,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-01,"Madrid","ESMD",6663394,331,0,1240,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-02,"Madrid","ESMD",6663394,389,0,1629,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
2020-03-03,"Madrid","ESMD",6663394,408,1,2037,1,1,338.189859606183,47.7611893754088,2394.67196349464,338.189859606183,338.189859606183,338.189859606183,5.07533937819349e-05,7.16769702878276e-06,0.000359377212797958,5.07533937819349e-05,5.07533937819349e-05,5.07533937819349e-05
2020-03-04,"Madrid","ESMD",6663394,473,0,2510,1,1,343.569956270248,48.4826672931157,2434.69102345162,5.38009666406577,343.569956270248,343.569956270248,5.15608046395348e-05,7.27597186855763e-06,0.000365383020042282,8.07410857599862e-07,5.15608046395348e-05,5.15608046395348e-05
2020-03-05,"Madrid","ESMD",6663394,668,1,3178,2,2,709.335231800707,266.522528708942,1887.8571860739,365.765275530458,709.335231800707,709.335231800707,0.000106452542323132,3.99980143315766e-05,0.000283317658549667,5.48917376835976e-05,0.000106452542323132,0.000106452542323132
2020-03-06,"Madrid","ESMD",6663394,808,2,3986,4,4,1441.54666806457,883.621973192059,2351.74866544021,732.211436263867,1441.54666806457,1441.54666806457,0.000216338200632376,0.000132608393439148,0.000352935555880414,0.000109885658309244,0.000216338200632376,0.000216338200632376
2020-03-07,"Madrid","ESMD",6663394,867,1,4853,5,5,1768.44625838477,1195.04480505358,2616.97482434968,326.899590320194,1768.44625838477,1768.44625838477,0.00026539722225412,0.000179344761101261,0.000392739019236996,4.90590216217433e-05,0.00026539722225412,0.00026539722225412
2020-03-08,"Madrid","ESMD",6663394,1086,10,5939,15,15,5225.21254594112,4583.79088560888,5956.38999064718,3456.76628755635,5225.21254594112,5225.21254594112,0.000784166829387714,0.000687906326056793,0.000893897312787924,0.000518769607133595,0.000784166829387714,0.000784166829387714
2020-03-09,"Madrid","ESMD",6663394,1538,9,7477,24,24,8486.80439249057,7816.49110482189,9214.60126167935,3261.59184654945,8486.80439249057,8486.80439249057,0.00127364589164179,0.00117304951573056,0.00138286903966347,0.000489479062254078,0.00127364589164179,0.00127364589164179
2020-03-10,"Madrid","ESMD",6663394,2058,23,9535,47,46,17106.9871389152,16394.2068157146,17850.757420633,8620.1827464246,17106.9871389152,17106.9871389152,0.00256730836251243,0.00246033880267543,0.00267892869919338,0.00129366247087064,0.00256730836251243,0.00256730836251243
2020-03-11,"Madrid","ESMD",6663394,1991,25,11526,72,71,25505.8671491475,24794.6525554859,26237.4823593173,8398.88001023237,25505.8671491475,25505.8671491475,0.00382775911932381,0.00372102453426676,0.00393755529979427,0.00126045075681137,0.00382775911932381,0.00382775911932381
2020-03-12,"Madrid","ESMD",6663394,2389,38,13915,110,108,37824.9914411301,37111.6465587052,38552.0479469528,12319.1242919826,37824.9914411301,37824.9914411301,0.00567653532736172,0.00556948104204932,0.00578564736633505,0.00184877620803792,0.00567653532736172,0.00567653532736172
2020-03-13,"Madrid","ESMD",6663394,2900,48,16815,158,154,52958.4780897708,52235.0026832786,53691.9739162287,15133.4866486406,52958.4780897708,52958.4780897708,0.00794767322625238,0.00783909861600238,0.00805775163771326,0.00227113789889066,0.00794767322625238,0.00794767322625238
2020-03-14,"Madrid","ESMD",6663394,2620,61,19435,219,214,68775.7228095511,68064.0084802206,69494.8792113937,15817.2447197803,68775.7228095511,68775.7228095511,0.0103214252090678,0.0102146156268443,0.0104293516504342,0.00237375198281541,0.0103214252090678,0.0103214252090678
2020-03-15,"Madrid","ESMD",6663394,2736,79,22171,298,283,87171.033234799,86466.953120766,87880.8465080226,18395.3104252479,86832.8433751928,87171.033234799,0.0130820769768078,0.0129764130893004,0.0131886012605622,0.00276065176773997,0.0130313235830258,0.0130820769768078
2020-03-16,"Madrid","ESMD",6663394,3011,109,25182,407,383,111601.55836926,110888.402293089,112319.300962853,24430.5251344614,111257.98841299,111601.55836926,0.0167484555722295,0.0166414296217647,0.0168561698382016,0.00366637859542171,0.0166968947675899,0.0167484555722295
