"date","country","region","population","p_cases","p_cases_recent"
2020-03-22,"FR","FR01",614331,0,NA
2020-03-22,"FR","FR02",555094,0,0
2020-03-22,"FR","FR03",353124,0,0
2020-03-22,"FR","FR04",165155,0,0
2020-03-22,"FR","FR05",142312,0,0
2020-03-22,"FR","FR06",1094579,0,0
2020-03-22,"FR","FR07",324885,0,0
2020-03-22,"FR","FR08",291678,0,0
2020-03-22,"FR","FR09",157582,0,0
2020-03-22,"FR","FR10",311720,0,0
2020-03-22,"FR","FR11",365854,0,0
2020-03-22,"FR","FR12",288364,0,0
2020-03-22,"FR","FR13",2000550,0,0
2020-03-22,"FR","FR14",699561,0,0
2020-03-22,"FR","FR15",154135,0,0
2020-03-22,"FR","FR16",364429,0,0
2020-03-22,"FR","FR17",640803,0,0
2020-03-22,"FR","FR18",319600,0,0
2020-03-22,"FR","FR19",252235,0,0
2020-03-22,"FR","FR21",538505,0,0
2020-03-22,"FR","FR22",612383,0,0
2020-03-22,"FR","FR23",127919,0,0
2020-03-22,"FR","FR24",426607,0,0
2020-03-22,"FR","FR25",542509,0,0
2020-03-22,"FR","FR26",499313,0,0
2020-03-22,"FR","FR27",603194,0,0
2020-03-22,"FR","FR28",440291,0,0
2020-03-22,"FR","FR29",929286,0.00850298133577956,NA
2020-03-22,"FR","FR2A",145998,0,0
2020-03-22,"FR","FR2B",168869,0,0
2020-03-22,"FR","FR30",726285,0,0
2020-03-22,"FR","FR31",1268370,0,0
2020-03-22,"FR","FR32",195489,0,0
2020-03-22,"FR","FR33",1479277,0,0
2020-03-22,"FR","FR34",1062617,0,0
2020-03-22,"FR","FR35",1015470,0.012367972852043,NA
2020-03-22,"FR","FR36",238261,0,0
2020-03-22,"FR","FR37",605819,0,0
2020-03-22,"FR","FR38",1233759,0,0
2020-03-22,"FR","FR39",271973,0,0
2020-03-22,"FR","FR40",397766,0,0
2020-03-22,"FR","FR41",340729,0,0
2020-03-22,"FR","FR42",766729,0,0
2020-03-22,"FR","FR43",231877,0,0
2020-03-22,"FR","FR44",1317685,0,0
2020-03-22,"FR","FR45",674913,0,0
2020-03-22,"FR","FR46",181232,0,0
2020-03-22,"FR","FR47",342500,0,0
2020-03-22,"FR","FR48",81281,0,0
2020-03-22,"FR","FR49",808298,0,0
2020-03-22,"FR","FR50",517121,0,0
2020-03-22,"FR","FR51",579533,0,0
2020-03-22,"FR","FR52",191004,0,0
2020-03-22,"FR","FR53",317006,0,0
2020-03-22,"FR","FR54",746502,0,0
2020-03-22,"FR","FR55",200509,0,0
2020-03-22,"FR","FR56",744663,0,0
2020-03-22,"FR","FR57",1066667,0,0
2020-03-22,"FR","FR58",226997,0,0
2020-03-22,"FR","FR59",2617939,0.0170059626715591,NA
2020-03-22,"FR","FR60",823668,0,0
2020-03-22,"FR","FR61",301421,0,0
2020-03-22,"FR","FR62",1489209,0,0
2020-03-22,"FR","FR63",649643,0,0
2020-03-22,"FR","FR64",674908,0,0
2020-03-22,"FR","FR65",237945,0,0
2020-03-22,"FR","FR66",457238,0,0
2020-03-22,"FR","FR67",1115226,0,0
2020-03-22,"FR","FR68",765634,0.0510178880146773,NA
2020-03-22,"FR","FR69",1756069,0,0
2020-03-22,"FR","FR70",247311,0,0
