"","horizon","mse","rmse","mae","coverage"
"1",1,71476.7321766338,267.351327239335,145.751392768413,0.804347826086957
"2",2,62376.2912369684,249.752459921756,161.381238740633,0.673913043478261
"3",3,79437.0182938252,281.845734922183,162.634361433486,0.760869565217391
"4",4,77954.6701572457,279.203635644749,176.613428067953,0.695652173913043
"5",5,89044.0198040196,298.402446042286,179.620524318866,0.717391304347826
"6",6,80855.729660186,284.351419303977,184.485396749158,0.630434782608696
"7",7,92117.6754874589,303.508938068484,190.347685646771,0.673913043478261
