"","horizon","mse","rmse","mae","coverage"
"1",1,0.461313302878854,0.679200487984846,0.454076875547971,0.918918918918919
"2",2,0.693299493689706,0.832646079489783,0.529558760160429,0.837837837837838
"3",3,0.437869578032965,0.661717143523549,0.421287899697849,0.918918918918919
"4",4,0.612073429182735,0.782351218560267,0.499988683850303,0.864864864864865
"5",5,0.440229973138962,0.663498284201973,0.424506232867446,0.918918918918919
"6",6,0.513633816775686,0.716682507652926,0.446894690343281,0.891891891891892
"7",7,0.461245357753695,0.679150467682748,0.444143218825537,0.918918918918919
