"","horizon","mse","rmse","mae","coverage"
"1",1,0.887331054612183,0.941982512901478,0.675069249692983,0.971428571428571
"2",2,0.348272957296334,0.590146555777744,0.564482203222261,1
"3",3,0.373838668718126,0.611423477401814,0.558662963866063,1
"4",4,0.354047502294804,0.595018909190964,0.568323041504227,1
"5",5,0.401714821883508,0.633809767898466,0.587728039380969,1
"6",6,0.359970945761534,0.59997578764608,0.572207988673514,1
"7",7,0.437837867014022,0.661693181931038,0.619197999435242,1
