"","horizon","mse","rmse","mae","coverage"
"1",1,9.76380570131162,3.12470889865146,2.42447245412012,0.885714285714286
"2",2,6.0647842162011,2.46267826079679,1.97498621909896,1
"3",3,10.6084312375318,3.25705867885916,2.5578965756837,0.885714285714286
"4",4,5.78354404526692,2.4049000073323,1.91600853506023,1
"5",5,10.9060492948298,3.30243081605502,2.60385577883829,0.885714285714286
"6",6,5.9730430080083,2.44398097537773,1.89933422016883,1
"7",7,10.8188201051171,3.28919748648771,2.59430889174925,0.857142857142857
