"","horizon","mse","rmse","mae","coverage"
"1",1,3357.56541278432,57.9445028694209,56.2834413722711,1
"2",2,3496.83761442252,59.13406475478,56.927882561117,1
"3",3,3689.22360081274,60.738979253958,58.9396366195098,1
"4",4,3813.16949399909,61.7508663420935,59.1243190704368,1
"5",5,4106.99394596059,64.0858326462299,61.8431013922093,1
"6",6,4181.03371824842,64.6609133731377,61.6793776810574,1
"7",7,4436.96433214054,66.6105421997189,63.9109868690186,1
