"","horizon","mse","rmse","mae","coverage"
"1",1,1.21617329038159,1.10280247115319,0.970692039020402,1
"2",2,1.16619842951127,1.0799066762972,0.931976708279342,1
"3",3,1.15810891355431,1.07615468848782,0.958557448033612,0.971428571428571
"4",4,1.20871867406238,1.09941742484935,0.91850316692682,0.914285714285714
"5",5,1.3640258118749,1.16791515611148,1.06064392520701,0.942857142857143
"6",6,1.29779917476991,1.13920989056886,0.976807097302943,0.942857142857143
"7",7,1.5846847604244,1.2588426273464,1.13455501525886,0.885714285714286
