"","horizon","mse","rmse","mae","coverage"
"1",1,4.45226541841319e-05,0.00667252981890167,0.00526411843757082,1
"2",2,4.30002153031288e-05,0.00655745494099111,0.00516802348814731,1
"3",3,4.15302538396455e-05,0.00644439708891728,0.00507372463048498,1
"4",4,4.01109435648305e-05,0.00633332010598158,0.0049811872992165,1
"5",5,3.87405225556053e-05,0.00622418850578976,0.00489037761804558,1
"6",6,3.74172908961151e-05,0.00611696745913489,0.00480126238544181,1
"7",7,3.61396084629698e-05,0.00601162278116066,0.00471380906064543,1
