"","horizon","mse","rmse","mae","coverage"
"1",1,0.00102603493846269,0.0320317801325915,0.0291321795053214,1
"2",2,0.000996428613185972,0.0315662575099737,0.028693446984264,1
"3",3,0.000967684964233667,0.0311076351437017,0.0282614006562175,1
"4",4,0.000939778609146789,0.0306558087341826,0.027835937603354,1
"5",5,0.000912684919336004,0.0302106755855609,0.0274169564991414,1
"6",6,0.000886379997497839,0.0297721345808096,0.0270043575839589,1
"7",7,0.000860840655712276,0.0293400861572061,0.0265980426410711,1
