"","horizon","mse","rmse","mae","mape","coverage"
"1",1,4468.10438263115,66.8438806670524,52.0191380196751,3.50925071897336,1
"2",2,303694.719959643,551.085038773185,139.732035218633,7.00700736180676,0.958333333333333
"3",3,5263.01740542737,72.5466567487942,54.9365280260245,4.05788144833894,1
"4",4,303953.234733186,551.319539589507,142.44823336327,5.64167355590593,0.9375
"5",5,5596.92242675084,74.8125820083149,57.3229842662937,3.63860336745449,1
"6",6,304937.939990848,552.21186150865,144.750518514765,5.45730570802601,0.9375
"7",7,6530.94118504379,80.8142387518672,61.0503134013468,3.80262419411862,0.958333333333333
