"","horizon","mse","rmse","mae","coverage"
"1",1,0.284935818607045,0.533793797834937,0.15063573243238,0.897435897435897
"2",2,0.0615710149950444,0.24813507409281,0.0769485167457777,0.923076923076923
"3",3,0.287084814541565,0.535802962423282,0.153081433714484,0.897435897435897
"4",4,0.0644276291928536,0.253825982107533,0.0790797255935392,0.923076923076923
"5",5,0.299517556043558,0.547281971239285,0.159762382726167,0.897435897435897
"6",6,0.0709078320086274,0.266285245570661,0.0842804699520646,0.923076923076923
"7",7,0.703510595558623,0.838755384816469,0.238094076693559,0.897435897435897
