"","horizon","mse","rmse","mae","coverage"
"1",1,0.263612128149137,0.513431717124232,0.262790665511059,0.942857142857143
"2",2,0.302051714333433,0.549592316479619,0.240731668161824,0.971428571428571
"3",3,0.239740540408943,0.489633067111426,0.238796332440326,0.942857142857143
"4",4,0.305932310305416,0.55311148090183,0.239503575805318,0.971428571428571
"5",5,0.939389391187762,0.969221022877528,0.376465261358735,0.914285714285714
"6",6,0.290862503046944,0.539316700137261,0.23012371274763,0.971428571428571
"7",7,0.939852890456272,0.969460102560323,0.373650880019577,0.914285714285714
