"","horizon","mse","rmse","mae","coverage"
"1",1,1.08029769413284,1.03937370282918,0.870183642102156,0.323529411764706
"2",2,2.78536221966434,1.66894044820789,0.915841321873264,0.529411764705882
"3",3,1.1803064680821,1.0864191033308,0.893937576543913,0.352941176470588
"4",4,2.87593098851028,1.69585700709414,0.906959089138158,0.529411764705882
"5",5,1.33288583152023,1.15450674814842,0.952703816710394,0.352941176470588
"6",6,2.89723750929731,1.70212734814329,0.908770629746475,0.558823529411765
"7",7,1.50377029226019,1.22628312075972,0.999475694645596,0.294117647058824
