"","horizon","mse","rmse","mae","coverage"
"1",1,6.16613390420497,2.48317013194927,2.29973448003549,1
"2",2,6.84396517095229,2.61609731679697,2.34263915157311,0.971428571428571
"3",3,6.44240440805433,2.53818919863243,2.32640398896875,1
"4",4,7.23498053004108,2.68979191203355,2.42677847401266,1
"5",5,6.85664436960731,2.61851949956599,2.35083730099158,1
"6",6,7.54089623611444,2.746069233671,2.46808433164179,1
"7",7,7.22236448178013,2.68744571699228,2.47595057483453,1
