"","horizon","mse","rmse","mae","coverage"
"1",1,0.00358839669199282,0.0599032277259983,0.0480785690233369,1
"2",2,0.00356545902063653,0.0597114647336383,0.0479359223299713,1
"3",3,0.00354313711968849,0.0595242565656094,0.0477981015336189,1
"4",4,0.00352145021789885,0.0593418083470571,0.0476652443097411,1
"5",5,0.00350041980324979,0.0591643457096399,0.0475374957748757,1
"6",6,0.00348006983018141,0.0589921166782598,0.047415008848839,1
"7",7,0.0034604269478895,0.0588253937333997,0.0472979446349531,1
