"","horizon","mse","rmse","mae","coverage"
"1",1,0.00517311910401865,0.071924398530809,0.0591577144409185,1
"2",2,0.0287440822378512,0.16954079815151,0.0831551789825285,0.970588235294118
"3",3,0.00548335095517682,0.0740496519585124,0.060323688977185,1
"4",4,0.0321883263698956,0.179411054202063,0.0874605181217852,0.970588235294118
"5",5,0.00581837070211967,0.0762782452742568,0.0615248926441323,1
"6",6,0.0354057427089068,0.18816413768013,0.0915489265330511,0.970588235294118
"7",7,0.00618011272490484,0.0786136929860494,0.0627621363900462,1
