"","horizon","mse","rmse","mae","coverage"
"1",1,0.262478602719592,0.512326656264919,0.239099184609748,0.875
"2",2,0.728414554352185,0.853472058331253,0.315289629069856,0.895833333333333
"3",3,0.263675205383847,0.513493140542156,0.245206622207793,0.875
"4",4,0.706866579421663,0.840753578298459,0.317550789720884,0.916666666666667
"5",5,0.270102922193476,0.519714269761256,0.24835398243429,0.875
"6",6,1.04590542219728,1.02269517560086,0.392342158592573,0.895833333333333
"7",7,0.349008463402992,0.590769382587649,0.288409379949044,0.854166666666667
