"","horizon","mse","rmse","mae","coverage"
"1",1,0.111734681139362,0.334267379711754,0.084830123976921,0.114285714285714
"2",2,0.000879971507577807,0.0296643137048172,0.0294287353574488,0.114285714285714
"3",3,0.111736767708943,0.334270500805774,0.0848832631726606,0.114285714285714
"4",4,0.00088352184998148,0.0297240954442937,0.0294829348197994,0.114285714285714
"5",5,0.11173893471263,0.334273742182406,0.0849371020432048,0.114285714285714
"6",6,0.000887179203139909,0.0297855535980097,0.0295378526587788,0.114285714285714
"7",7,0.111741185662814,0.334277109091864,0.0849916532093656,0.114285714285714
