"","horizon","mse","rmse","mae","coverage"
"1",1,63.3960993890492,7.9621667521504,5.03920052414567,0.3
"2",2,60.9254859241463,7.80547794335147,5.21736889413576,0.325
"3",3,80.6054042717019,8.97805125134079,5.82140450494199,0.225
"4",4,96.2373646357003,9.81006445624596,6.49669632475977,0.25
"5",5,110.591788770192,10.5162630610969,7.03328204848962,0.125
"6",6,123.3160923884,11.1047779081078,7.49907586003689,0.175
"7",7,138.617987062601,11.773614018754,8.14423974246238,0.175
