"","horizon","mse","rmse","mae","coverage"
"1",1,0.249182361258114,0.499181691629525,0.44089930055643,1
"2",2,0.297974642027868,0.545870535958727,0.466057987667666,1
"3",3,0.254656415840256,0.50463493323417,0.445157201049357,1
"4",4,0.303136462074622,0.550578297860188,0.47015103940695,1
"5",5,0.260324652591972,0.51022020010185,0.449494138809712,1
"6",6,0.327568815961482,0.57233627873959,0.483860104567718,1
"7",7,0.266194683126998,0.515940581004245,0.453911483822742,1
