"","horizon","mse","rmse","mae","coverage"
"1",1,2.24764082975251,1.49921340367291,1.25949688485266,0.428571428571429
"2",2,1.81678880497326,1.34788308282776,1.1141413419874,0.514285714285714
"3",3,1.93760804036582,1.39197989941156,1.24049554409522,0.4
"4",4,2.00063801692627,1.41443911743357,1.14648822762081,0.571428571428571
"5",5,2.24956587142813,1.49985528349509,1.29665673662794,0.428571428571429
"6",6,2.48999375554922,1.57797140517477,1.25774028439296,0.485714285714286
"7",7,2.73088348139082,1.65253849619027,1.43329070741775,0.342857142857143
