"","horizon","mse","rmse","mae","coverage"
"1",1,3.1114550698209,1.76393170781096,1.39687894122926,0.6
"2",2,2.48187521107002,1.57539684240829,1.20510188059366,0.657142857142857
"3",3,3.0917223176525,1.75832941101845,1.37867048060378,0.542857142857143
"4",4,2.69523168703487,1.64171607990994,1.28126923675648,0.6
"5",5,3.25425012012901,1.80395402384013,1.44389135338428,0.571428571428571
"6",6,2.8852609852533,1.69860560026549,1.35072028324706,0.6
"7",7,3.37539891942795,1.83722587599564,1.46137652196804,0.571428571428571
