"","horizon","mse","rmse","mae","coverage"
"1",1,0.0298156256220644,0.172672017484201,0.0547874770603346,0.970588235294118
"2",2,0.000878028020494564,0.0296315375992297,0.0253148210102792,1
"3",3,0.0298315963240028,0.172718257066249,0.0537444859239333,0.970588235294118
"4",4,0.000804641375943559,0.0283662012956187,0.0242045663981257,1
"5",5,0.029785234095429,0.172583991422811,0.052682920476423,0.970588235294118
"6",6,0.000737408403111321,0.0271552647402179,0.0231433725654032,1
"7",7,0.0291348248060742,0.17068926388638,0.0510593770072964,0.970588235294118
