"","horizon","mse","rmse","mae","coverage"
"1",1,3.39329092250033,1.84208873904064,1.49221147611476,0.485714285714286
"2",2,7.6165474607999,2.75980931602165,2.09342077030971,0.457142857142857
"3",3,3.82072573425244,1.95466767872507,1.59373600374874,0.4
"4",4,7.53060425521265,2.74419464601414,2.07779115726153,0.428571428571429
"5",5,3.91680729277427,1.97909254275142,1.61875913340451,0.457142857142857
"6",6,7.73202397658742,2.78065171795883,2.15849133925508,0.4
"7",7,3.78606675691618,1.94578178553408,1.62517148860074,0.428571428571429
