"","horizon","mse","rmse","mae","mape","coverage"
"1",1,377.938320685637,19.4406358097064,15.9838061994417,0.172266162486904,0.612244897959184
"2",2,451.870818859088,21.2572533234914,17.4159945069735,0.188456014181519,0.571428571428571
"3",3,427.006701925051,20.6641404835781,16.7850221291892,0.177770457008673,0.551020408163265
"4",4,479.787701155293,21.9040567282705,17.680554997763,0.188298016504485,0.571428571428571
"5",5,442.208505597284,21.0287542569046,17.5611189647355,0.185614389265112,0.530612244897959
"6",6,524.260085081977,22.8967265145474,18.5323625537894,0.194052537460389,0.530612244897959
"7",7,492.764527687823,22.1983001080674,18.6817496789761,0.196325677593693,0.469387755102041
