"","horizon","mse","rmse","mae","coverage"
"1",1,0.0231065648733082,0.152008436849104,0.0710114853613489,0.978723404255319
"2",2,0.00327083822848229,0.0571912425855768,0.0507463784812994,1
"3",3,0.0235285701442459,0.153390254397879,0.070578744172338,0.978723404255319
"4",4,0.00316243511061882,0.0562355324560799,0.0497912212399095,1
"5",5,0.0237503789828977,0.154111579652204,0.0699617200654911,0.978723404255319
"6",6,0.0229038008199787,0.151340017245865,0.0687016044475558,0.978723404255319
"7",7,0.0227201150151843,0.150731930974112,0.0681082537348701,0.978723404255319
