"","horizon","mse","rmse","mae","coverage"
"1",1,0.0721373020606543,0.268583882726895,0.209211747648308,1
"2",2,0.0515973185358705,0.227150431511522,0.188118722170215,1
"3",3,0.071867025719235,0.268080259846254,0.207837296819832,1
"4",4,0.0508103898121728,0.22541160088197,0.186231481232651,1
"5",5,0.0682283353245467,0.261205542292936,0.203102241488063,1
"6",6,0.0500492926310252,0.223716992271542,0.184378047718951,1
"7",7,0.0712484588122076,0.266924069375933,0.205034135004724,1
