"","horizon","mse","rmse","mae","coverage"
"1",1,0.000152028789290775,0.012329995510574,0.00855671206266742,1
"2",2,0.0263863842143053,0.16243886300484,0.034841657526601,0.972972972972973
"3",3,0.000156454395221366,0.012508173136848,0.00866284629126765,1
"4",4,0.0271856611903406,0.164880748392105,0.0357437064476495,0.972972972972973
"5",5,0.00016109319621882,0.0126922494546404,0.00877133291126143,1
"6",6,0.027190523454389,0.164895492522958,0.0358535051296702,0.972972972972973
"7",7,0.000165957715489073,0.0128824576649439,0.00888223534741752,1
