"","horizon","mse","rmse","mae","coverage"
"1",1,68.8428554772592,8.29715948245297,5.1397800363666,0.6
"2",2,30.5250910369083,5.52495167733694,4.48544963202753,0.571428571428571
"3",3,71.893703997812,8.47901550876114,5.41936117943549,0.571428571428571
"4",4,33.7455339444354,5.80909062973159,4.72279516658059,0.542857142857143
"5",5,75.5335043518532,8.6910013434502,5.78543295007352,0.514285714285714
"6",6,36.8721792154807,6.07224663658194,4.89396317622764,0.542857142857143
"7",7,78.6282850975071,8.86725916490023,5.9276152400842,0.542857142857143
