"","horizon","mse","rmse","mae","coverage"
"1",1,56.2656201868463,7.50104127350638,5.96416129223296,0.62
"2",2,65.9291657884303,8.11967768993513,6.44976700331887,0.6
"3",3,60.4827753695164,7.77706727304814,6.11212825786066,0.64
"4",4,72.2587386252297,8.50051402123599,6.7760523880515,0.6
"5",5,67.2497923682503,8.20059707388738,6.49314881036306,0.6
"6",6,77.5283623102859,8.8050191544531,6.93188978353598,0.6
"7",7,73.2918180748233,8.56106407374827,6.75531183588948,0.62
